FECHA,HORA,PARAM,ATM,OBL,LPIN,SFE,TLA,VAL,CEN,AGU,LDO,MIR
2018-01-01,00:00,CO,1.2890000000000001,0.968,2.08,1.5859999999999999,1.3780000000000001,2.847,0.945,0.696,2.1069999999999998,
2018-01-01,01:00,CO,1.7919999999999998,0.934,1.9780000000000002,1.6119999999999999,1.945,2.841,1.808,0.978,2.3,
2018-01-01,02:00,CO,1.716,2.17,2.5860000000000003,1.8519999999999999,2.491,2.9189999999999996,1.649,1.71,1.9780000000000002,
2018-01-01,03:00,CO,1.337,1.649,4.099,1.5119999999999998,2.316,3.082,1.8869999999999998,1.5659999999999998,2.083,
2018-01-01,04:00,CO,1.838,1.41,2.58,1.879,2.773,3.409,2.719,1.348,2.517,
2018-01-01,05:00,CO,1.7730000000000001,1.3719999999999999,2.8539999999999996,1.79,3.617,3.552,2.681,1.199,2.342,
2018-01-01,06:00,CO,1.858,1.274,2.12,2.055,2.31,3.59,2.438,0.836,1.7530000000000001,
2018-01-01,07:00,CO,2.2030000000000003,1.035,1.46,2.108,2.0269999999999997,3.497,2.569,0.79,1.902,
2018-01-01,08:00,CO,1.59,0.71,1.729,1.801,1.581,3.741,1.16,1.0270000000000001,1.079,
2018-01-01,09:00,CO,0.9440000000000001,0.32299999999999995,1.061,1.093,0.613,3.767,0.051,1.122,0.682,
2018-01-01,10:00,CO,0.608,0.265,0.444,0.7090000000000001,0.52,2.909,0.102,0.9109999999999999,0.578,
2018-01-01,11:00,CO,0.447,0.247,0.401,0.7120000000000001,0.405,2.623,0.039,0.6729999999999999,0.561,
2018-01-01,12:00,CO,0.433,0.27899999999999997,0.358,0.6729999999999999,0.39,2.5789999999999997,0.039,0.591,0.508,
2018-01-01,13:00,CO,0.441,0.253,0.379,0.563,0.353,2.541,0.04,0.599,0.516,
2018-01-01,14:00,CO,0.47200000000000003,0.252,0.32299999999999995,0.546,0.37,2.54,0.039,0.593,0.527,
2018-01-01,15:00,CO,0.507,0.35,0.331,0.58,0.431,2.563,0.04,0.601,0.478,
2018-01-01,16:00,CO,0.478,0.24,0.281,0.581,0.41,2.589,0.039,0.578,0.488,
2018-01-01,17:00,CO,0.584,0.23800000000000002,0.505,0.544,0.46399999999999997,2.639,0.042,0.5589999999999999,0.502,
2018-01-01,18:00,CO,1.455,0.66,1.024,0.8759999999999999,0.8340000000000001,2.84,0.29,0.857,0.8059999999999999,
2018-01-01,19:00,CO,1.966,1.272,1.4780000000000002,1.423,1.5,3.3960000000000004,0.8370000000000001,1.383,1.216,
2018-01-01,20:00,CO,1.8130000000000002,1.985,2.162,2.589,1.739,3.344,1.597,1.311,1.163,
2018-01-01,21:00,CO,1.505,3.083,3.103,3.0060000000000002,1.855,3.971,2.342,1.105,2.2,
2018-01-01,22:00,CO,1.641,2.052,3.114,2.645,1.642,3.907,1.8969999999999998,1.1520000000000001,1.541,
2018-01-01,23:00,CO,1.2209999999999999,1.8319999999999999,2.371,1.815,1.551,3.4560000000000004,1.147,0.83,0.8009999999999999,
2018-01-02,00:00,CO,1.251,1.949,1.055,0.907,1.5859999999999999,3.065,1.2009999999999998,0.585,0.995,
2018-01-02,01:00,CO,1.4169999999999998,0.669,0.8320000000000001,0.937,0.818,3.69,0.055,0.73,0.6990000000000001,
2018-01-02,02:00,CO,1.329,0.43,0.895,0.9,0.605,3.3480000000000003,0.040999999999999995,0.687,0.687,
2018-01-02,03:00,CO,1.331,0.579,0.547,0.919,0.5539999999999999,3.1319999999999997,0.04,0.743,0.632,
2018-01-02,04:00,CO,1.392,0.623,0.5870000000000001,1.058,0.556,3.074,0.040999999999999995,0.677,0.625,
2018-01-02,05:00,CO,1.62,0.568,0.703,1.143,0.396,3.09,0.040999999999999995,0.7190000000000001,0.627,
2018-01-02,06:00,CO,2.025,0.981,1.306,2.1630000000000003,0.5529999999999999,3.346,0.069,0.99,0.733,
2018-01-02,07:00,CO,1.405,0.792,1.5830000000000002,1.8869999999999998,0.826,3.468,0.042,2.252,0.828,
2018-01-02,08:00,CO,1.213,0.8320000000000001,1.6480000000000001,1.915,0.722,3.457,0.042,1.2990000000000002,0.8690000000000001,
2018-01-02,09:00,CO,0.831,0.748,0.54,1.011,0.547,3.0780000000000003,0.701,1.3419999999999999,0.863,
2018-01-02,10:00,CO,0.732,0.627,0.55,0.5710000000000001,0.429,2.948,0.294,0.902,0.7609999999999999,
2018-01-02,11:00,CO,0.621,0.602,0.38,0.537,0.428,2.8369999999999997,0.24600000000000002,0.7859999999999999,0.7170000000000001,
