,datetime,CO,CO Estado,PM 10,PM 10 Estado,Temp Int,Temp Int Estado,Temp Ext,Temp Ext Estado,RH,RH Estado,WS,WS Estado,WD,WD Estado,Precipitacion,Precipitacion Estado,Radiacion Solar,Radiacion Solar Estado,Presion barometrica,Presion barometrica Estado,PM 2.5,PM 2.5 Estado,CO.1,CO Estado.1
10,2021-06-26 10:00:00,0.2588666666666667,144.0,69.0115,144.0,25.594,144.0,23.584999999999997,144.0,53.78,144.0,2.1883333333333335,144.0,84.435,144.0,0.0,144.0,489.1983333333334,144.0,626.455,144.0,22.467,144.0,0.29791666666666666,144.0
11,2021-06-26 11:00:00,0.05488333333333333,144.0,30.930333333333333,144.0,25.5955,144.0,24.915000000000003,144.0,46.17166666666667,144.0,3.75,144.0,88.55666666666666,144.0,0.0,144.0,581.3533333333332,144.0,625.8616666666666,144.0,11.768333333333334,144.0,0.03368333333333333,144.0
12,2021-06-26 12:00:00,0.09236666666666668,144.0,77.80533333333332,144.05,25.584833333333332,144.0,26.603333333333335,144.0,40.41166666666666,144.0,3.7933333333333334,144.0,89.80666666666666,144.0,0.0,144.0,785.6366666666667,144.0,625.7483333333333,144.0,59.80316666666667,144.05,0.08370000000000001,139.2
13,2021-06-26 13:00:00,0.017216666666666665,144.0,954.1686666666667,144.96666666666667,25.363999999999997,144.0,28.148333333333333,144.0,35.53333333333333,144.0,3.9283333333333332,144.0,97.31666666666666,144.0,0.0,144.0,742.5550000000001,144.0,625.1016666666667,144.0,953.5506666666666,145.03333333333333,-0.053849999999999995,144.0
14,2021-06-26 14:00:00,0.010283333333333334,144.0,24.206,144.0,25.646666666666665,144.0,29.065,144.0,33.7,144.0,3.128333333333333,144.0,104.16000000000001,144.0,0.0,144.0,554.83,144.0,624.3916666666667,144.0,3.6115,146.0,-0.07523333333333333,144.0
15,2021-06-26 15:00:00,0.01055,144.0,18.082333333333334,144.0,25.729666666666667,144.0,29.173333333333336,144.0,33.723333333333336,144.0,3.4616666666666664,144.0,121.84333333333332,144.0,0.0,144.0,412.42333333333335,144.0,623.31,144.0,2.6751666666666667,146.0,-0.07065,144.0
16,2021-06-26 16:00:00,0.32065,144.0,26.698333333333334,144.0,25.603333333333335,144.0,25.58833333333333,144.0,45.70166666666667,144.0,3.06,144.0,137.505,144.0,0.0,144.0,121.99166666666666,144.0,623.3983333333333,144.0,2.7521666666666667,146.0,0.36051666666666665,134.6
17,2021-06-26 17:00:00,0.32386666666666664,144.0,22.112666666666666,144.0,25.546833333333332,144.0,25.73,144.0,43.925,144.0,3.165,144.0,116.45,144.0,0.0,144.0,231.66666666666666,144.0,623.1616666666667,144.0,3.8325,146.0,0.3715,144.0
18,2021-06-26 18:00:00,0.32298333333333334,144.0,21.435,144.0,25.502333333333336,144.0,25.206666666666667,144.0,45.98166666666667,144.0,3.4650000000000003,144.0,120.66499999999999,144.0,0.0,144.0,189.61833333333334,144.0,623.05,144.0,2.870833333333333,145.9,0.37245,144.0
19,2021-06-26 19:00:00,0.31826666666666664,144.0,22.188666666666666,144.0,25.421166666666668,144.0,23.871666666666666,144.0,50.225,144.0,3.3666666666666667,144.0,118.51,144.0,0.0,144.0,48.24166666666667,144.0,623.3783333333333,144.0,6.821333333333333,144.0,0.36646666666666666,144.0
20,2021-06-26 20:00:00,0.3263,144.0,23.290166666666668,144.0,25.33083333333333,144.0,23.261666666666667,144.0,52.306666666666665,144.0,3.3466666666666667,144.0,111.275,144.0,0.0,144.0,8.921666666666665,144.0,624.1116666666666,144.0,6.599166666666666,144.0,0.37445,144.0
21,2021-06-26 21:00:00,0.28218333333333334,144.0,17.698500000000003,144.0,25.270166666666668,144.0,22.148333333333333,144.0,52.79833333333333,144.0,3.4733333333333336,144.0,113.81333333333333,144.0,0.0,144.0,1.7566666666666668,144.0,624.555,144.0,6.469333333333334,144.1,0.3300666666666666,144.0
22,2021-06-26 22:00:00,0.2562666666666667,144.0,18.3995,144.0,25.202333333333335,144.0,21.39,144.0,57.4,144.0,4.036666666666666,144.0,109.04666666666667,144.0,0.0,144.0,1.5933333333333333,144.0,625.705,144.0,3.7231666666666663,146.0,0.30375,144.0
23,2021-06-26 23:00:00,0.28778333333333334,144.0,13.07,144.0,25.185166666666664,144.0,20.426666666666666,144.0,66.88333333333334,144.0,2.6866666666666665,144.0,92.24,144.0,0.0,144.0,1.6866666666666668,144.0,626.895,144.0,0.49233333333333335,146.0,0.33458333333333334,144.0
24,2021-06-27 00:00:00,0.33693333333333336,144.0,8.089333333333334,144.0,25.1675,144.0,19.571666666666665,144.0,73.88666666666667,144.0,1.7766666666666666,144.0,84.145,144.0,0.0016666666666666668,144.0,1.8716666666666666,144.0,627.41,144.0,3.845666666666667,146.0,0.38186666666666663,137.06666666666666
25,2021-06-27 01:00:00,0.2864833333333333,144.0,6.782166666666667,144.1,25.249000000000002,144.0,19.39333333333333,144.0,74.69,144.0,2.0816666666666666,144.0,88.71166666666666,144.0,0.008333333333333333,144.0,1.8150000000000002,144.0,626.925,144.0,3.0115,146.0,0.33285,144.0
26,2021-06-27 02:00:00,0.44934999999999997,144.0,4.584833333333333,145.9,25.227666666666668,144.0,17.90666666666667,144.0,84.15,144.0,1.3566666666666667,144.0,73.93666666666667,144.0,0.008333333333333333,144.0,1.85,144.0,626.0783333333333,144.0,0.4938333333333333,146.0,0.4933666666666667,144.0
27,2021-06-27 03:00:00,0.42,144.0,16.312833333333334,144.0,25.2315,144.0,17.290000000000003,144.0,86.03833333333334,144.0,1.3816666666666668,144.0,62.980000000000004,144.0,0.0016666666666666668,144.0,1.55,144.0,624.8433333333334,144.0,4.1185,146.0,0.4642666666666667,144.0
28,2021-06-27 04:00:00,0.3549666666666667,144.0,9.5585,144.0,25.2215,144.0,17.203333333333333,144.0,83.96000000000001,144.0,2.131666666666667,144.0,75.23666666666666,144.0,0.0,144.0,1.4400000000000002,144.0,623.9983333333333,144.0,3.821166666666667,146.0,0.4017,144.0
29,2021-06-27 05:00:00,0.3277333333333334,141.6,7.703333333333333,141.6,25.179,141.6,18.035,141.6,78.90333333333334,141.6,1.615,141.6,78.80666666666666,141.6,0.0,141.6,1.4833333333333334,141.6,624.0183333333333,141.6,2.5161666666666664,143.56666666666666,0.37221666666666664,141.6
30,2021-06-27 06:00:00,0.6438166666666666,144.0,55.70483333333333,144.05,25.1655,144.0,17.688333333333333,144.0,79.98166666666665,144.0,0.58,144.0,69.06666666666666,144.0,0.0016666666666666668,144.0,1.4616666666666667,144.0,624.255,144.0,50.73133333333333,145.95,0.6855166666666667,136.8
31,2021-06-27 07:00:00,1.0807166666666668,144.0,953.9166666666666,144.96666666666667,24.733,144.0,17.308333333333334,144.0,82.35166666666667,144.0,0.33999999999999997,144.0,60.37833333333333,144.0,0.0,144.0,7.955,144.0,624.4216666666667,144.0,953.8058333333333,144.96666666666667,1.11955,144.0
32,2021-06-27 08:00:00,0.7859166666666667,144.0,19.521666666666665,144.0,24.993,144.0,17.555,144.0,82.69333333333334,144.0,1.0633333333333332,144.0,67.60833333333333,144.0,0.0033333333333333335,144.0,61.89333333333333,144.0,624.615,144.0,10.322166666666668,144.0,0.82275,134.6
33,2021-06-27 09:00:00,0.3779333333333333,144.0,16.9785,144.0,25.147,144.0,19.243333333333332,144.0,75.43833333333333,144.0,2.7550000000000003,144.0,80.555,144.0,0.0,144.0,282.5566666666667,144.0,624.5683333333333,144.0,11.559666666666667,144.0,0.4220666666666667,144.0
34,2021-06-27 10:00:00,0.18128333333333335,144.0,8.662666666666667,144.0,25.37183333333333,144.0,21.925,144.0,61.10166666666667,144.0,3.4716666666666667,144.0,89.96000000000001,144.0,0.0,144.0,296.6683333333333,144.0,624.66,144.0,8.276833333333334,144.1,0.23070000000000002,144.0
35,2021-06-27 11:00:00,0.2455,144.0,8.820666666666666,144.0,25.438333333333333,144.0,22.433333333333334,144.0,59.38,144.0,3.3400000000000003,144.0,83.81666666666666,144.0,0.0,144.0,286.57,144.0,624.35,144.0,2.5660000000000003,146.0,0.2939,144.0
36,2021-06-27 12:00:00,0.1571833333333333,144.0,7.207166666666667,144.0,25.421,144.0,23.591666666666665,144.0,56.373333333333335,144.0,3.8583333333333334,144.0,94.595,144.0,0.0,144.0,375.52666666666664,144.0,623.7066666666667,144.0,0.4071666666666667,146.0,0.20628333333333335,144.0
37,2021-06-27 13:00:00,0.12568333333333334,144.0,7.9896666666666665,144.0,25.48,144.0,24.290000000000003,144.0,52.495,144.0,4.296666666666667,144.0,105.105,144.0,0.0,144.0,355.25,144.0,623.1566666666666,144.0,1.9293333333333331,146.0,0.17676666666666666,144.0
38,2021-06-27 14:00:00,0.13881666666666667,144.0,14.895333333333333,144.0,25.526833333333332,144.0,24.083333333333332,144.0,55.29,144.0,4.255,144.0,104.78,144.0,0.0,144.0,297.6383333333333,144.0,622.895,144.0,0.7896666666666667,145.93333333333334,0.18826666666666667,144.0
39,2021-06-27 15:00:00,0.13874999999999998,144.0,12.993833333333333,144.0,25.534499999999998,144.0,23.92,144.0,56.595,144.0,4.176666666666667,144.0,110.94666666666667,144.0,0.0,144.0,301.85499999999996,144.0,622.3866666666667,144.0,5.345666666666667,144.1,0.18971666666666664,144.0
40,2021-06-27 16:00:00,0.34045,144.0,11.2655,144.0,25.5185,144.0,23.371666666666666,144.0,58.67166666666667,144.0,4.223333333333334,144.0,109.89166666666667,144.0,0.0,144.0,318.695,144.0,621.7016666666666,144.0,4.2075,146.0,0.3874666666666667,137.06666666666666
41,2021-06-27 17:00:00,0.37165,144.0,9.379666666666667,144.0,25.549666666666667,144.0,23.546666666666667,144.0,58.57333333333334,144.0,4.038333333333333,144.0,99.48166666666665,144.0,0.0,144.0,194.5,144.0,621.235,144.0,0.33816666666666667,146.0,0.41805,144.0
42,2021-06-27 18:00:00,0.36006666666666665,144.0,13.7315,144.0,25.532333333333334,144.0,22.793333333333333,144.0,61.54,144.0,3.9183333333333334,144.0,108.35,144.0,0.0016666666666666668,144.0,137.29833333333332,144.0,621.0300000000001,144.0,0.3125,146.0,0.4080333333333333,144.0
43,2021-06-27 19:00:00,0.38539999999999996,144.0,8.026666666666667,144.0,25.508,144.0,21.388333333333332,144.0,69.61166666666666,144.0,3.545,144.0,99.70833333333333,144.0,0.005000000000000001,144.0,46.64833333333333,144.0,621.2016666666666,144.0,0.58,146.0,0.43265,144.0
44,2021-06-27 20:00:00,0.41329999999999995,144.0,5.894166666666666,144.1,25.44066666666667,144.0,20.654999999999998,144.0,74.055,144.0,2.915,144.0,98.15,144.0,0.0016666666666666668,144.0,6.973333333333333,144.0,621.4316666666667,144.0,1.4284999999999999,146.0,0.4585666666666667,144.0
45,2021-06-27 21:00:00,0.42955,144.0,4.722166666666666,145.9,25.4425,144.0,20.85666666666667,144.0,71.52,144.0,2.6599999999999997,144.0,100.425,144.0,0.0016666666666666668,144.0,1.9116666666666666,144.0,622.435,144.0,4.643666666666666,145.9,0.47373333333333334,144.0
46,2021-06-27 22:00:00,0.3906833333333333,144.0,5.235833333333333,144.0,25.4465,144.0,20.93166666666667,144.0,69.99833333333332,144.0,3.0349999999999997,144.0,96.64833333333333,144.0,0.0,144.0,1.8633333333333333,144.0,623.575,144.0,5.058166666666667,144.1,0.43526666666666664,144.0
47,2021-06-27 23:00:00,0.37801666666666667,144.0,5.4511666666666665,144.0,25.403333333333332,144.0,20.248333333333335,144.0,73.10833333333333,144.0,2.0833333333333335,144.0,93.37666666666668,144.0,0.006666666666666667,144.0,1.8033333333333335,144.0,624.8866666666667,144.0,3.2696666666666667,146.0,0.42246666666666666,144.0
48,2021-06-28 00:00:00,0.3778666666666667,144.0,5.4928333333333335,144.0,25.326666666666664,144.0,19.498333333333335,144.0,78.08666666666666,144.0,1.7633333333333332,144.0,87.39333333333335,144.0,0.013333333333333334,144.0,1.6416666666666666,144.0,625.025,144.0,0.4013333333333334,146.0,0.4232833333333333,137.06666666666666
49,2021-06-28 01:00:00,0.42255000000000004,144.0,6.626499999999999,144.0,25.295,144.0,19.076666666666664,144.0,81.41499999999999,144.0,1.2049999999999998,144.0,88.78333333333333,144.0,0.018333333333333333,144.0,1.595,144.0,624.9816666666667,144.0,2.2411666666666665,146.0,0.46513333333333334,144.0
50,2021-06-28 02:00:00,0.3908166666666667,144.0,10.017666666666667,144.0,25.264333333333333,144.0,19.040000000000003,144.0,82.37166666666667,144.0,1.715,144.0,94.50666666666666,144.0,0.0033333333333333335,144.0,1.4883333333333333,144.0,624.6616666666666,144.0,2.36,146.0,0.434,144.0
51,2021-06-28 03:00:00,0.39325,144.0,7.318333333333333,144.0,25.293166666666664,144.0,19.18,144.0,79.72333333333333,144.0,1.9466666666666665,144.0,84.91499999999999,144.0,0.0,144.0,1.3666666666666667,144.0,624.2,144.0,0.33549999999999996,146.0,0.43655000000000005,144.0
52,2021-06-28 04:00:00,0.46305,144.0,5.21,144.0,25.261833333333335,144.0,17.965,144.0,86.105,144.0,1.6283333333333334,144.0,77.66666666666667,144.0,0.0,144.0,1.3233333333333335,144.0,623.7733333333333,144.0,0.3706666666666667,146.0,0.5059166666666667,144.0
53,2021-06-28 05:00:00,0.5636666666666666,141.6,5.2915,141.6,25.261666666666667,141.6,18.305,141.6,83.72666666666667,141.6,1.2616666666666667,141.6,72.95333333333333,141.6,0.0,141.6,1.3150000000000002,141.6,623.6533333333334,141.6,1.2979999999999998,143.56666666666666,0.6053,141.6
54,2021-06-28 06:00:00,0.6398499999999999,144.0,6.928333333333333,144.0,25.244000000000003,144.0,17.753333333333334,144.0,86.13333333333334,144.0,1.2349999999999999,144.0,76.17166666666667,144.0,0.0,144.0,1.4983333333333335,144.0,623.9816666666667,144.0,1.9276666666666666,146.0,0.6809,144.0
55,2021-06-28 07:00:00,0.9674166666666667,144.0,7.145166666666666,144.0,25.214166666666664,144.0,17.868333333333332,144.0,84.78999999999999,144.0,1.38,144.0,70.68166666666666,144.0,0.0,144.0,12.173333333333334,144.0,624.5316666666666,144.0,0.978,146.0,1.0038166666666666,144.0
56,2021-06-28 08:00:00,0.6055833333333334,144.0,11.830833333333334,144.0,25.168333333333333,144.0,18.790000000000003,144.0,80.86166666666666,144.0,1.7416666666666667,144.0,80.195,144.0,0.0,144.0,58.836666666666666,144.0,625.1800000000001,144.0,4.5616666666666665,146.0,0.64475,137.06666666666666
57,2021-06-28 09:00:00,0.7405,144.0,16.912166666666668,144.0,25.3,144.0,20.008333333333333,144.0,75.88000000000001,144.0,1.18,144.0,80.9,144.0,0.0,144.0,116.32,144.0,625.6383333333334,144.0,3.1926666666666668,146.0,0.7792,144.0
58,2021-06-28 10:00:00,0.30235,144.0,25.835833333333333,144.0,25.408666666666665,144.0,21.908333333333335,144.0,67.14833333333334,144.0,2.695,144.0,89.60166666666667,144.0,0.0,144.0,257.975,144.0,626.0016666666667,144.0,3.8555,146.0,0.3501333333333333,144.0
59,2021-06-28 11:00:00,0.2454406779661017,141.71666666666667,13.93457627118644,141.71666666666667,25.5335593220339,141.71666666666667,23.34406779661017,141.71666666666667,60.00847457627118,141.71666666666667,2.828813559322034,141.71666666666667,102.50169491525425,141.71666666666667,0.0,141.61666666666667,333.92542372881354,141.71666666666667,626.0559322033898,141.71666666666667,3.083220338983051,143.68333333333334,0.29367796610169494,141.83333333333334
60,2021-06-28 12:00:00,0.21131666666666668,144.0,12.940166666666666,144.0,25.798333333333336,144.0,24.618333333333332,144.0,52.56333333333334,144.0,2.135,144.0,129.51000000000002,144.0,0.0,144.0,421.77166666666665,144.0,625.935,144.0,1.4638333333333333,146.0,0.2634666666666667,144.0
61,2021-06-28 13:00:00,0.2059666666666667,144.0,15.8645,144.0,25.421666666666667,144.0,24.220000000000002,144.0,52.38666666666666,144.0,1.6183333333333332,144.0,140.77166666666665,144.0,0.0,144.0,210.32999999999998,144.0,626.0683333333333,144.0,0.5763333333333333,146.0,0.25386666666666663,144.0
62,2021-06-28 14:00:00,0.21905000000000002,144.0,13.523,144.0,25.2925,144.0,23.83833333333333,144.0,57.25333333333333,144.0,1.5733333333333335,144.0,122.49666666666667,144.0,0.0,144.0,336.51166666666666,144.0,625.5533333333333,144.0,0.8321666666666666,146.0,0.26555,144.0
63,2021-06-28 15:00:00,0.241,144.0,9.205333333333334,144.0,25.1165,144.0,24.391666666666666,144.0,56.434999999999995,144.0,1.3583333333333334,144.0,113.71499999999999,144.0,0.0016666666666666668,144.0,387.35,144.0,624.6233333333333,144.0,1.5966666666666667,146.0,0.2844666666666667,134.6
64,2021-06-28 16:00:00,0.4186166666666667,144.0,11.217333333333332,144.0,25.12316666666667,144.0,24.796666666666667,144.0,54.24333333333333,144.0,1.9,144.0,121.36,144.0,0.0016666666666666668,144.0,457.01500000000004,144.0,623.9066666666666,144.0,3.5930000000000004,145.9,0.46025,144.0
65,2021-06-28 17:00:00,0.3343166666666667,144.0,18.029,144.0,25.1465,144.0,24.811666666666667,144.0,49.05166666666666,144.0,2.73,144.0,143.265,144.0,0.0,144.0,272.3883333333333,144.0,623.0466666666666,144.0,7.192166666666666,144.1,0.3789666666666667,144.0
66,2021-06-28 18:00:00,0.3575333333333333,144.0,10.734,144.0,25.159666666666666,144.0,23.296666666666667,144.0,57.08166666666667,144.0,2.118333333333333,144.0,147.86166666666668,144.0,0.0016666666666666668,144.0,117.99333333333334,144.0,623.1616666666666,144.0,4.003333333333333,146.0,0.40066666666666667,144.0
67,2021-06-28 19:00:00,0.4156333333333333,144.0,8.3145,144.0,25.014333333333333,144.0,22.308333333333334,144.0,63.22,144.0,1.1566666666666667,144.0,111.41333333333334,144.0,0.0,144.0,43.644999999999996,144.0,623.7816666666666,144.0,1.0715000000000001,146.0,0.4563166666666667,144.0
68,2021-06-28 20:00:00,0.5422666666666667,144.0,12.518,144.0,24.971833333333333,144.0,21.521666666666665,144.0,66.53666666666666,144.0,0.9266666666666666,144.0,138.62666666666667,144.0,0.0,144.0,9.976666666666667,144.0,624.725,144.0,1.6958333333333333,146.0,0.5793333333333333,144.0
69,2021-06-28 21:00:00,0.5229,144.0,16.731166666666667,144.0,24.951833333333333,144.0,21.634999999999998,144.0,63.519999999999996,144.0,1.2049999999999998,144.0,157.75666666666666,144.0,0.0,144.0,1.76,144.0,625.9216666666667,144.0,0.8673333333333333,145.9,0.5618166666666667,144.0
70,2021-06-28 22:00:00,0.6053166666666667,144.0,22.763166666666667,144.0,24.898833333333336,144.0,21.118333333333332,144.0,63.55166666666666,144.0,1.06,144.0,185.72166666666666,144.0,0.0,144.0,1.7466666666666666,144.0,626.8266666666666,144.0,6.832333333333334,144.0,0.6414166666666666,144.0
71,2021-06-28 23:00:00,0.2761166666666667,144.0,29.295166666666667,144.0,24.88,144.0,20.96833333333333,144.0,62.285,144.0,1.8466666666666667,144.0,142.32833333333335,144.0,0.0,144.0,1.6066666666666667,144.0,627.7783333333333,144.0,6.4735000000000005,144.1,0.3200333333333333,134.6
72,2021-06-29 00:00:00,0.3332833333333333,144.0,7.321833333333333,144.0,24.694166666666668,144.0,20.168333333333333,144.0,66.50833333333334,144.0,1.3900000000000001,144.0,135.83333333333334,144.0,0.0,144.0,1.53,144.0,628.23,144.0,3.8496666666666663,146.0,0.37376666666666664,144.0
73,2021-06-29 01:00:00,0.3411166666666666,144.0,5.4615,144.0,24.671833333333332,144.0,19.816666666666666,144.0,71.00833333333334,144.0,1.0766666666666667,144.0,97.26,144.0,0.0,144.0,1.495,144.0,628.0283333333333,144.0,3.0275000000000003,145.93333333333334,0.3801,144.0
74,2021-06-29 02:00:00,0.48625,144.0,5.701,144.0,24.6945,144.0,19.408333333333335,144.0,70.775,144.0,0.15166666666666667,144.0,184.06166666666667,144.0,0.0,144.0,1.3133333333333332,144.0,627.6666666666666,144.0,5.174,144.0,0.5233166666666667,144.0
75,2021-06-29 03:00:00,0.41773333333333335,144.0,10.494166666666667,144.0,24.705,144.0,19.191666666666666,144.0,73.02166666666668,144.0,0.02,144.0,184.375,144.0,0.0,144.0,1.3466666666666667,144.0,627.3416666666667,144.0,5.421666666666667,144.1,0.45515,144.0
76,2021-06-29 04:00:00,0.3907058823529411,138.35294117647058,12.369803921568627,138.35294117647058,24.621960784313725,138.35294117647058,19.019607843137255,138.35294117647058,75.17450980392157,138.35294117647058,0.33137254901960783,138.35294117647058,122.64509803921568,138.35294117647058,0.0,138.35294117647058,1.2431372549019608,138.35294117647058,627.3039215686274,138.35294117647058,1.7036000000000002,140.41176470588235,0.4276078431372549,138.35294117647058
77,2021-06-29 05:00:00,0.471,144.0,8.753166666666667,144.0,24.579,144.0,18.56,144.0,76.92,144.0,0.935,144.0,134.51833333333335,144.0,0.0,144.0,1.2766666666666666,144.0,627.2666666666667,144.0,0.8546666666666667,146.0,0.5095,144.0
78,2021-06-29 06:00:00,0.8079833333333333,141.6,6.473333333333333,141.6,24.478,141.6,17.478333333333335,141.6,82.135,141.6,0.05500000000000001,141.6,107.43,141.6,0.0,141.6,1.4283333333333335,141.6,627.7566666666667,141.6,2.647,141.03333333333333,0.8421166666666667,141.6
79,2021-06-29 07:00:00,1.4527,144.0,12.659333333333333,144.0,24.466333333333335,144.0,17.470000000000002,144.0,83.49166666666666,144.0,0.02666666666666667,144.0,215.765,144.0,0.0016666666666666668,144.0,16.145,144.0,628.3,144.0,6.92,144.0,1.4775666666666667,134.6
80,2021-06-29 08:00:00,1.1595499999999999,144.0,20.099666666666668,144.0,24.6,144.0,18.526666666666664,144.0,80.37666666666668,144.0,0.36666666666666664,144.0,248.79166666666666,144.0,0.0,144.0,98.25166666666668,144.0,628.91,144.0,13.419833333333333,144.0,1.1896,144.0
81,2021-06-29 09:00:00,0.58055,144.0,34.16866666666667,144.0,24.728666666666665,144.0,20.458333333333332,144.0,73.32,144.0,0.74,144.0,114.98666666666666,144.0,0.0,144.0,219.715,144.0,629.3816666666667,144.0,13.616833333333334,144.0,0.6176166666666667,144.0
82,2021-06-29 10:00:00,0.2866,144.0,34.09916666666667,144.0,24.908166666666666,144.0,22.308333333333334,144.0,64.50500000000001,144.0,1.2866666666666666,144.0,100.09166666666667,144.0,0.0,144.0,294.2,144.0,629.5266666666666,144.0,12.7515,144.0,0.3264833333333333,144.0
83,2021-06-29 11:00:00,0.1284,144.0,81.05983333333333,144.0,25.128333333333334,144.0,24.275,144.0,55.96,144.0,1.5383333333333333,144.0,133.88666666666666,144.0,0.0033333333333333335,144.0,332.24,144.0,629.2583333333333,144.0,9.323333333333332,144.0,0.10813333333333333,108.75
84,2021-06-29 12:00:00,0.04534545454545455,104.43636363636364,20.065,144.0,25.847166666666666,144.0,25.903333333333332,144.0,48.77833333333333,144.0,1.18,144.0,133.65833333333333,144.0,0.0,144.0,644.0283333333333,144.0,628.8683333333333,144.0,5.654333333333333,144.1,1.4246833333333335,3.0
85,2021-06-29 13:00:00,25.234966101694916,15.85,18.52508474576271,141.71666666666667,25.458983050847458,141.71666666666667,27.240677966101696,141.71666666666667,41.87118644067797,141.71666666666667,2.1186440677966103,141.71666666666667,127.98135593220339,141.71666666666667,0.0,141.61666666666667,500.428813559322,141.71666666666667,628.271186440678,141.71666666666667,15.662881355932203,141.81666666666666,25.059338983050846,33.96666666666667
86,2021-06-29 14:00:00,16.220583333333334,16.0,6.928166666666667,144.0,25.524,144.0,26.975,144.0,43.605000000000004,144.0,1.4516666666666667,144.0,130.455,144.0,0.0,144.0,368.1816666666667,144.0,627.5216666666668,144.0,2.1218333333333335,146.0,16.017316666666666,3.0
87,2021-06-29 15:00:00,3.6096333333333335,97.06666666666666,34.67433333333334,144.0,25.046,144.0,26.496666666666666,144.0,46.94166666666667,144.0,3.9266666666666667,144.0,274.685,144.0,0.0,144.0,260.125,144.0,626.7866666666666,144.0,4.674,145.9,3.6356333333333333,101.7
88,2021-06-29 16:00:00,1.01255,144.0,99.79333333333334,144.0,24.28783333333333,144.0,27.325,144.0,44.82666666666667,144.0,3.14,144.0,265.45166666666665,144.0,0.11,144.0,521.815,144.0,625.9549999999999,144.0,5.590833333333333,144.0,1.04935,144.0
89,2021-06-29 17:00:00,1.0684166666666668,144.0,76.11816666666667,144.0,24.4065,144.0,28.725,144.0,39.431666666666665,144.0,2.6766666666666667,144.0,243.42999999999998,144.0,0.0,144.0,252.10833333333332,144.0,625.4733333333334,144.0,9.664333333333333,144.0,1.10775,144.0
