,datetime,O3,STATUS,NO,STATUS2,NO2,STATUS3,NOX,STATUS4,SO2,STATUS5,CO,STATUS6,PM10,STATUS7,Temp Int,STATUS8,Temp Ext,STATUS9,RH,STATUS10,WS,STATUS11,WD,STATUS12,PRECIPITACION,STATUS13,Rad Solar,PM10 Analogico,STATUS14,PM2.5 Analogico,O32,STATUS15,NO3,STATUS16,NO22,STATUS17,NOX2,STATUS18,SO22,STATUS19,CO2,STATUS20,PM2.5 Digital,UV,UVI,STATUS21
246,2021-05-11 06:00:00,0.001,146.0,0.013,144.0,0.035,144.0,0.047,144.0,0.0009,144.0,0.947,144.0,24.7,151.0,24.3,144.0,20.1,144.0,73.0,144.0,1.4,144.0,193.3,144.0,0.0,144.0,7.0,24.5,144.0,7.0,0.001,144.0,0.012,144.0,0.034,144.0,0.047,144.0,0.0012,144.0,0.945,144.0,7.0,7.0,0.22,151.0
247,2021-05-11 07:00:00,0.001,146.0,0.031,144.0,0.037,144.0,0.067,144.0,0.001,144.0,1.255,144.0,29.4,151.0,24.3,144.0,20.1,144.0,72.8,144.0,0.6,144.0,158.1,144.0,0.0,144.0,7.0,29.1,144.0,7.0,0.001,146.0,0.03,144.0,0.037,144.0,0.067,144.0,0.0013,144.0,1.25,144.0,7.0,7.0,0.28,151.0
248,2021-05-11 08:00:00,0.005,144.0,0.028,144.0,0.041,144.0,0.068,144.0,0.0019,144.0,1.337,144.0,35.8,144.0,24.3,144.0,20.8,144.0,69.1,144.0,1.2,144.0,158.9,144.0,0.0,144.0,7.0,35.4,144.0,7.0,0.006,144.0,0.027,144.0,0.041,144.0,0.068,144.0,0.0023,144.0,1.332,144.0,7.0,7.0,0.8,151.0
249,2021-05-11 09:00:00,0.015,144.0,0.021,144.0,0.042,144.0,0.062,144.0,0.0018,144.0,1.359,144.0,33.9,151.0,24.3,144.0,22.7,144.0,60.1,144.0,2.1,144.0,164.7,144.0,0.0,144.0,7.0,33.6,144.0,7.0,0.015,144.0,0.02,144.0,0.042,144.0,0.062,144.0,0.0022,144.0,1.352,144.0,7.0,7.0,2.21,151.0
250,2021-05-11 10:00:00,0.028,144.0,0.011,144.0,0.032,144.0,0.043,144.0,0.0022,144.0,1.106,144.0,41.2,151.0,24.3,144.0,24.3,144.0,56.7,144.0,3.0,144.0,150.7,144.0,0.0,144.0,7.0,40.8,144.0,7.0,0.028,144.0,0.011,144.0,0.032,144.0,0.043,144.0,0.0026,144.0,1.1,144.0,7.0,7.0,4.29,151.0
251,2021-05-11 11:00:00,0.041,144.0,0.007,144.0,0.025,144.0,0.031,144.0,0.0011,144.0,0.928,144.0,40.0,151.0,24.4,144.0,26.0,144.0,50.2,144.0,2.9,144.0,137.1,144.0,0.0,144.0,7.0,39.7,144.0,7.0,0.041,144.0,0.006,144.0,0.024,144.0,0.03,144.0,0.0014,144.0,0.924,144.0,7.0,7.0,6.17,151.0
252,2021-05-11 12:00:00,0.052,144.0,0.005,144.0,0.023,144.0,0.027,144.0,0.0016,144.0,0.804,144.0,35.6,151.0,24.5,144.0,27.1,144.0,46.3,144.0,3.0,144.0,200.6,144.0,0.0,144.0,7.0,35.3,144.0,7.0,0.052,144.0,0.004,144.0,0.023,144.0,0.027,144.0,0.0018,144.0,0.8,144.0,7.0,7.0,6.75,151.0
253,2021-05-11 13:00:00,0.063,144.0,0.003,144.0,0.02,144.0,0.023,144.0,0.0014,144.0,0.76,144.0,38.4,151.0,24.6,144.0,28.4,144.0,42.6,144.0,3.5,144.0,195.1,144.0,0.0,144.0,7.0,37.9,151.0,7.0,0.064,144.0,0.002,144.0,0.02,144.0,0.022,144.0,0.0017,144.0,0.757,144.0,7.0,7.0,8.65,151.0
254,2021-05-11 14:00:00,0.061,144.0,0.003,144.0,0.013,144.0,0.015,144.0,0.0009,144.0,0.659,144.0,35.5,151.0,24.7,144.0,29.2,144.0,39.5,144.0,3.6,144.0,211.4,144.0,0.0,144.0,7.0,35.1,144.0,7.0,0.061,144.0,0.002,144.0,0.013,144.0,0.015,144.0,0.0012,144.0,0.658,144.0,7.0,7.0,7.99,151.0
255,2021-05-11 15:00:00,0.049,144.0,0.003,144.0,0.01,144.0,0.013,144.0,0.0006,144.0,0.565,144.0,32.8,151.0,24.7,144.0,30.4,144.0,34.7,144.0,4.7,144.0,249.3,144.0,0.0,144.0,7.0,32.6,144.0,7.0,0.049,144.0,0.002,144.0,0.01,144.0,0.012,144.0,0.0008,144.0,0.559,144.0,7.0,7.0,6.55,151.0
256,2021-05-11 16:00:00,0.045,144.0,0.003,144.0,0.009,144.0,0.011,144.0,0.0005,146.0,0.525,144.0,31.2,144.0,24.7,144.0,31.2,144.0,30.9,144.0,6.4,144.0,235.2,144.0,0.0,144.0,7.0,30.9,144.0,7.0,0.045,144.0,0.002,144.0,0.008,144.0,0.01,144.0,0.0007,144.0,0.519,144.0,7.0,7.0,4.09,151.0
257,2021-05-11 17:00:00,0.037,144.0,0.003,144.0,0.013,144.0,0.015,144.0,0.0004,146.0,0.582,144.0,27.4,151.0,24.6,144.0,30.2,144.0,32.4,144.0,7.9,144.0,200.7,144.0,0.0,144.0,7.0,27.1,144.0,7.0,0.037,144.0,0.003,144.0,0.012,144.0,0.015,144.0,0.0006,144.0,0.58,144.0,7.0,7.0,1.91,151.0
258,2021-05-11 18:00:00,0.034,144.0,0.002,144.0,0.017,144.0,0.018,144.0,0.0004,146.0,0.666,144.0,27.9,151.0,24.5,144.0,28.8,144.0,39.1,144.0,8.1,144.0,222.1,144.0,0.0,144.0,7.0,27.7,144.0,7.0,0.034,144.0,0.002,144.0,0.016,144.0,0.018,144.0,0.0006,144.0,0.666,144.0,7.0,7.0,0.52,151.0
259,2021-05-11 19:00:00,0.031,144.0,0.003,144.0,0.017,144.0,0.019,144.0,0.0015,144.0,0.587,144.0,34.3,151.0,24.4,144.0,27.0,144.0,41.3,144.0,7.8,144.0,256.5,144.0,0.0,144.0,7.0,34.0,144.0,7.0,0.031,144.0,0.002,144.0,0.017,144.0,0.019,144.0,0.0018,144.0,0.587,144.0,7.0,7.0,0.4,151.0
260,2021-05-11 20:00:00,0.033,144.0,0.002,144.0,0.011,144.0,0.012,144.0,0.0005,144.0,0.546,144.0,26.4,151.0,24.4,144.0,26.6,144.0,41.2,144.0,8.4,144.0,254.3,144.0,0.0,144.0,7.0,26.1,144.0,7.0,0.034,144.0,0.001,144.0,0.01,144.0,0.012,144.0,0.0008,144.0,0.542,144.0,7.0,7.0,0.23,151.0
261,2021-05-11 21:00:00,0.029,144.0,0.002,144.0,0.012,144.0,0.013,144.0,0.0009,144.0,0.552,144.0,20.8,151.0,24.3,144.0,25.4,144.0,47.7,144.0,7.3,144.0,244.6,144.0,0.0,144.0,7.0,20.6,144.0,7.0,0.029,144.0,0.001,144.0,0.011,144.0,0.012,144.0,0.0012,144.0,0.548,144.0,7.0,7.0,0.22,151.0
262,2021-05-11 22:00:00,0.024,144.0,0.003,144.0,0.012,144.0,0.015,144.0,0.001,144.0,0.557,144.0,26.6,151.0,24.3,144.0,24.8,144.0,53.8,144.0,6.2,144.0,246.4,144.0,0.0,144.0,7.0,26.4,144.0,7.0,0.025,144.0,0.002,144.0,0.012,144.0,0.014,144.0,0.0014,144.0,0.554,144.0,7.0,7.0,0.22,151.0
263,2021-05-11 23:00:00,0.025,144.0,0.001,144.0,0.008,144.0,0.009,144.0,0.0005,144.0,0.549,144.0,24.3,151.0,24.3,144.0,24.2,144.0,58.2,144.0,4.8,144.0,235.4,144.0,0.0,144.0,7.0,24.1,144.0,7.0,0.025,144.0,0.001,146.0,0.007,144.0,0.008,144.0,0.0007,151.0,0.546,151.0,7.0,7.0,0.22,151.0
264,2021-05-12 00:00:00,0.024,144.0,0.002,144.0,0.008,144.0,0.01,144.0,0.0006,144.0,0.752,144.0,30.9,151.0,24.3,144.0,24.1,144.0,59.1,144.0,2.0,144.0,209.0,144.0,0.0,144.0,7.0,30.6,144.0,7.0,0.024,144.0,0.002,144.0,0.008,144.0,0.009,144.0,0.0008,151.0,0.751,144.0,7.0,7.0,0.22,151.0
265,2021-05-12 01:00:00,0.023,144.0,0.003,144.0,0.008,144.0,0.011,144.0,0.0007,144.0,0.677,144.0,36.4,144.0,24.3,144.0,23.8,144.0,60.0,144.0,1.8,144.0,259.4,144.0,0.0,144.0,7.0,36.0,144.0,7.0,0.023,144.0,0.002,144.0,0.008,144.0,0.01,144.0,0.001,144.0,0.675,144.0,7.0,7.0,0.22,151.0
266,2021-05-12 02:00:00,0.021,144.0,0.003,144.0,0.007,144.0,0.009,144.0,0.0006,144.0,0.651,144.0,27.9,151.0,24.2,144.0,22.9,144.0,62.6,144.0,2.7,144.0,296.0,144.0,0.0,144.0,7.0,27.7,144.0,7.0,0.022,144.0,0.002,144.0,0.007,144.0,0.009,144.0,0.0008,144.0,0.65,144.0,7.0,7.0,0.22,151.0
267,2021-05-12 03:00:00,0.021,144.0,0.002,144.0,0.007,144.0,0.008,144.0,0.0007,144.0,0.628,144.0,21.0,151.0,24.2,144.0,22.7,144.0,63.1,144.0,3.4,144.0,279.7,144.0,0.0,144.0,7.0,20.8,144.0,7.0,0.021,144.0,0.001,144.0,0.007,144.0,0.008,144.0,0.0009,144.0,0.628,144.0,7.0,7.0,0.22,151.0
268,2021-05-12 04:00:00,0.022,144.0,0.002,144.0,0.006,144.0,0.007,144.0,0.0006,144.0,0.633,144.0,18.5,151.0,24.2,144.0,22.3,144.0,64.0,144.0,3.8,144.0,281.2,144.0,0.0,144.0,7.0,18.3,144.0,7.0,0.022,144.0,0.001,144.0,0.005,144.0,0.007,144.0,0.0009,144.0,0.633,144.0,7.0,7.0,0.22,151.0
269,2021-05-12 05:00:00,0.019,144.0,0.002,144.0,0.009,144.0,0.011,144.0,0.0012,144.0,0.651,144.0,22.6,144.0,24.2,144.0,22.1,144.0,64.5,144.0,3.3,144.0,276.0,144.0,0.0,144.0,7.0,22.4,144.0,7.0,0.019,144.0,0.001,144.0,0.009,144.0,0.01,144.0,0.0015,144.0,0.65,144.0,7.0,7.0,0.22,151.0
270,2021-05-12 06:00:00,0.017,144.0,0.003,144.0,0.011,144.0,0.014,144.0,0.0011,144.0,0.654,144.0,23.2,151.0,24.3,144.0,22.0,144.0,65.5,144.0,1.7,144.0,293.9,144.0,0.0,144.0,7.0,23.0,144.0,7.0,0.017,144.0,0.003,144.0,0.011,144.0,0.014,144.0,0.0014,144.0,0.652,144.0,7.0,7.0,0.22,151.0
271,2021-05-12 07:00:00,0.014,144.0,0.005,144.0,0.017,144.0,0.02,144.0,0.0008,144.0,0.749,144.0,27.5,151.0,24.3,144.0,22.0,144.0,65.7,144.0,1.1,144.0,224.9,144.0,0.0,144.0,7.0,27.2,144.0,7.0,0.014,144.0,0.004,144.0,0.016,144.0,0.02,144.0,0.0011,144.0,0.745,144.0,7.0,7.0,0.28,151.0
272,2021-05-12 08:00:00,0.01,144.0,0.011,144.0,0.025,144.0,0.035,144.0,0.001,144.0,0.991,144.0,31.6,151.0,24.3,144.0,21.7,144.0,68.9,144.0,1.4,144.0,165.4,144.0,0.0,144.0,7.0,31.3,144.0,7.0,0.01,144.0,0.011,144.0,0.024,144.0,0.035,144.0,0.0012,144.0,0.986,144.0,7.0,7.0,0.79,151.0
273,2021-05-12 09:00:00,0.018,144.0,0.011,144.0,0.02,144.0,0.03,144.0,0.0017,144.0,0.864,144.0,38.9,151.0,24.3,144.0,23.3,144.0,59.9,144.0,2.2,144.0,248.9,144.0,0.0,144.0,7.0,38.6,144.0,7.0,0.018,144.0,0.01,144.0,0.02,144.0,0.03,144.0,0.002,144.0,0.86,144.0,7.0,7.0,2.13,151.0
274,2021-05-12 10:00:00,0.03,144.0,0.007,144.0,0.017,144.0,0.024,144.0,0.0013,144.0,0.819,144.0,38.5,151.0,24.3,144.0,25.2,144.0,48.7,144.0,3.2,144.0,234.7,144.0,0.0,144.0,7.0,38.2,144.0,7.0,0.031,144.0,0.007,144.0,0.017,144.0,0.023,144.0,0.0015,144.0,0.814,144.0,7.0,7.0,4.47,151.0
275,2021-05-12 11:00:00,0.04,144.0,0.005,144.0,0.016,144.0,0.02,144.0,0.0017,144.0,0.757,144.0,49.6,151.0,24.4,144.0,27.0,144.0,40.6,144.0,3.1,144.0,179.6,144.0,0.0,144.0,7.0,49.0,144.0,7.0,0.04,144.0,0.004,144.0,0.016,144.0,0.02,144.0,0.002,144.0,0.754,144.0,7.0,7.0,6.62,151.0
276,2021-05-12 12:00:00,0.045,144.0,0.003,144.0,0.009,144.0,0.012,144.0,0.0008,144.0,0.64,144.0,45.6,151.0,24.6,144.0,28.8,144.0,36.9,144.0,3.1,144.0,192.6,144.0,0.0,144.0,7.0,45.2,144.0,7.0,0.045,144.0,0.002,144.0,0.009,144.0,0.011,144.0,0.001,144.0,0.638,144.0,7.0,7.0,9.11,151.0
277,2021-05-12 13:00:00,0.046,144.0,0.003,144.0,0.01,144.0,0.012,144.0,0.0011,144.0,0.604,144.0,36.0,151.0,24.6,144.0,30.1,144.0,35.3,144.0,3.5,144.0,207.7,144.0,0.0,144.0,7.0,35.7,144.0,7.0,0.047,144.0,0.002,144.0,0.01,144.0,0.012,144.0,0.0013,144.0,0.603,144.0,7.0,7.0,8.44,151.0
278,2021-05-12 14:00:00,0.043,144.0,0.003,144.0,0.011,144.0,0.013,144.0,0.0012,144.0,0.584,144.0,36.8,151.0,24.6,144.0,30.3,144.0,34.7,144.0,4.0,144.0,234.2,144.0,0.0,144.0,7.0,36.5,144.0,7.0,0.044,144.0,0.002,144.0,0.011,144.0,0.013,144.0,0.0014,144.0,0.581,144.0,7.0,7.0,5.98,151.0
279,2021-05-12 15:00:00,0.041,144.0,0.003,144.0,0.008,144.0,0.011,144.0,0.001,144.0,0.57,144.0,31.8,151.0,24.7,144.0,31.7,144.0,31.6,144.0,4.0,144.0,208.1,144.0,0.0,144.0,7.0,31.5,144.0,7.0,0.041,144.0,0.002,144.0,0.008,144.0,0.01,144.0,0.0012,144.0,0.566,144.0,7.0,7.0,8.73,151.0
280,2021-05-12 16:00:00,0.04,144.0,0.003,144.0,0.007,144.0,0.009,144.0,0.0007,144.0,0.506,144.0,27.3,144.0,24.8,144.0,32.8,144.0,26.6,144.0,5.0,144.0,253.1,144.0,0.0,144.0,7.0,27.1,144.0,7.0,0.04,144.0,0.002,144.0,0.006,144.0,0.008,144.0,0.001,144.0,0.501,144.0,7.0,7.0,6.55,151.0
281,2021-05-12 17:00:00,0.038,144.0,0.004,144.0,0.008,144.0,0.011,144.0,0.0008,144.0,0.487,144.0,22.4,144.0,24.8,144.0,33.5,144.0,22.4,144.0,6.9,144.0,270.5,144.0,0.0,144.0,7.0,22.2,144.0,7.0,0.038,144.0,0.003,144.0,0.007,144.0,0.01,144.0,0.001,144.0,0.482,144.0,7.0,7.0,3.54,151.0
282,2021-05-12 18:00:00,0.036,144.0,0.004,144.0,0.008,144.0,0.011,144.0,0.0011,144.0,0.48,144.0,17.8,151.0,24.7,144.0,33.1,144.0,21.2,144.0,7.1,144.0,268.9,144.0,0.0,144.0,7.0,17.6,144.0,7.0,0.037,144.0,0.003,144.0,0.008,144.0,0.011,144.0,0.0013,144.0,0.474,144.0,7.0,7.0,1.89,151.0
283,2021-05-12 19:00:00,0.038,144.0,0.003,144.0,0.01,144.0,0.013,144.0,0.001,144.0,0.555,144.0,13.6,151.0,24.7,144.0,32.3,144.0,25.7,144.0,6.3,144.0,261.2,144.0,0.0,144.0,7.0,13.5,144.0,7.0,0.038,144.0,0.003,144.0,0.01,144.0,0.012,144.0,0.0012,144.0,0.553,144.0,7.0,7.0,0.48,151.0
284,2021-05-12 20:00:00,0.034,144.0,0.002,144.0,0.011,144.0,0.012,144.0,0.0005,144.0,0.593,144.0,29.4,151.0,24.5,144.0,30.1,144.0,35.2,144.0,8.8,144.0,233.4,144.0,0.0,144.0,7.0,29.1,144.0,7.0,0.034,144.0,0.001,144.0,0.011,144.0,0.012,144.0,0.0008,144.0,0.595,144.0,7.0,7.0,0.22,151.0
285,2021-05-12 21:00:00,0.03,144.0,0.002,144.0,0.009,144.0,0.011,144.0,0.0005,144.0,0.598,144.0,37.7,151.0,24.4,144.0,27.8,144.0,43.5,144.0,9.6,144.0,250.0,144.0,0.0,144.0,7.0,37.3,144.0,7.0,0.031,144.0,0.001,144.0,0.009,144.0,0.01,144.0,0.0008,144.0,0.601,144.0,7.0,7.0,0.22,151.0
286,2021-05-12 22:00:00,0.025,144.0,0.003,144.0,0.015,144.0,0.017,144.0,0.0014,144.0,0.622,144.0,37.2,151.0,24.3,144.0,26.8,144.0,46.8,144.0,6.8,144.0,255.1,144.0,0.0,144.0,7.0,36.8,144.0,7.0,0.025,144.0,0.002,144.0,0.014,144.0,0.016,144.0,0.0018,144.0,0.623,144.0,7.0,7.0,0.22,151.0
287,2021-05-12 23:00:00,0.025,144.0,0.002,144.0,0.007,144.0,0.008,144.0,0.001,144.0,0.569,144.0,37.7,144.0,24.3,144.0,25.6,144.0,49.1,144.0,7.3,144.0,278.4,144.0,0.0,144.0,7.0,37.4,144.0,7.0,0.026,144.0,0.001,144.0,0.007,144.0,0.008,144.0,0.0014,151.0,0.569,151.0,7.0,7.0,0.22,151.0
288,2021-05-13 00:00:00,0.024,144.0,0.002,144.0,0.007,144.0,0.008,144.0,0.0006,144.0,0.73,144.0,33.0,144.0,24.3,144.0,25.0,144.0,51.0,144.0,3.4,144.0,149.2,144.0,0.0,144.0,7.0,32.7,144.0,7.0,0.024,144.0,0.001,144.0,0.007,144.0,0.008,144.0,0.0008,151.0,0.729,144.0,7.0,7.0,0.22,151.0
289,2021-05-13 01:00:00,0.022,144.0,0.002,144.0,0.007,144.0,0.008,144.0,0.0008,144.0,0.718,144.0,22.1,151.0,24.3,144.0,24.3,144.0,54.0,144.0,3.8,144.0,250.0,144.0,0.0,144.0,7.0,21.9,144.0,7.0,0.022,144.0,0.001,146.0,0.007,144.0,0.008,144.0,0.001,144.0,0.718,144.0,7.0,7.0,0.22,151.0
290,2021-05-13 02:00:00,0.024,144.0,0.002,144.0,0.007,144.0,0.008,144.0,0.0004,146.0,0.688,144.0,34.8,144.0,24.3,144.0,23.0,144.0,65.1,144.0,6.8,144.0,55.9,144.0,0.4,144.0,7.0,34.5,144.0,7.0,0.024,144.0,0.001,146.0,0.006,144.0,0.007,144.0,0.0006,144.0,0.688,144.0,7.0,7.0,0.22,151.0
291,2021-05-13 03:00:00,0.025,144.0,0.002,144.0,0.005,144.0,0.006,144.0,0.0003,146.0,0.656,144.0,33.4,151.0,24.2,144.0,22.2,144.0,66.4,144.0,6.8,144.0,64.9,144.0,0.0,144.0,7.0,33.1,144.0,7.0,0.025,144.0,0.001,144.0,0.005,144.0,0.006,144.0,0.0004,144.0,0.656,144.0,7.0,7.0,0.22,151.0
292,2021-05-13 04:00:00,0.024,144.0,0.002,144.0,0.007,144.0,0.009,144.0,0.0004,146.0,0.661,144.0,19.9,151.0,24.3,144.0,21.4,144.0,68.3,144.0,7.9,144.0,114.3,144.0,0.0,144.0,7.0,19.7,144.0,7.0,0.024,144.0,0.001,144.0,0.007,144.0,0.008,144.0,0.0005,144.0,0.662,144.0,7.0,7.0,0.22,151.0
293,2021-05-13 05:00:00,0.026,144.0,0.002,144.0,0.008,144.0,0.009,144.0,0.0004,146.0,0.665,144.0,12.1,151.0,24.3,144.0,20.6,144.0,70.9,144.0,7.2,144.0,109.0,144.0,0.0,144.0,7.0,11.9,144.0,7.0,0.026,144.0,0.001,146.0,0.008,144.0,0.009,144.0,0.0006,144.0,0.665,144.0,7.0,7.0,0.22,151.0
294,2021-05-13 06:00:00,0.024,144.0,0.002,144.0,0.011,144.0,0.013,144.0,0.0004,146.0,0.693,144.0,8.1,144.0,24.2,144.0,19.9,144.0,74.3,144.0,6.9,144.0,112.9,144.0,0.0,144.0,7.0,8.0,144.0,7.0,0.024,144.0,0.001,144.0,0.011,144.0,0.012,144.0,0.0006,144.0,0.693,144.0,7.0,7.0,0.22,151.0
295,2021-05-13 07:00:00,0.022,144.0,0.003,144.0,0.014,144.0,0.016,144.0,0.0004,146.0,0.738,144.0,6.6,144.0,24.3,144.0,19.5,144.0,74.0,144.0,6.8,144.0,107.7,144.0,0.0,144.0,7.0,6.5,144.0,7.0,0.022,144.0,0.002,144.0,0.014,144.0,0.016,144.0,0.0005,144.0,0.739,144.0,7.0,7.0,0.29,151.0
296,2021-05-13 08:00:00,0.02,144.0,0.006,144.0,0.018,144.0,0.023,144.0,0.0004,146.0,0.829,144.0,7.5,151.0,24.3,144.0,20.5,144.0,70.6,144.0,5.3,144.0,98.3,144.0,0.0,144.0,7.0,7.4,144.0,7.0,0.02,144.0,0.005,144.0,0.017,144.0,0.022,144.0,0.0007,144.0,0.829,144.0,7.0,7.0,0.86,151.0
297,2021-05-13 09:00:00,0.024,144.0,0.007,144.0,0.015,144.0,0.021,144.0,0.0005,144.0,0.82,144.0,14.0,151.0,24.3,144.0,21.8,144.0,64.1,144.0,5.7,144.0,90.1,144.0,0.0,144.0,7.0,13.8,144.0,7.0,0.024,144.0,0.006,144.0,0.015,144.0,0.021,144.0,0.0008,144.0,0.82,144.0,7.0,7.0,2.37,151.0
298,2021-05-13 10:00:00,0.028,144.0,0.006,144.0,0.013,144.0,0.019,144.0,0.0005,146.0,0.748,144.0,14.4,144.0,24.3,144.0,23.6,144.0,54.5,144.0,5.2,144.0,81.6,144.0,0.0,144.0,7.0,14.3,144.0,7.0,0.029,144.0,0.006,144.0,0.013,144.0,0.018,144.0,0.0007,144.0,0.746,144.0,7.0,7.0,4.68,151.0
299,2021-05-13 11:00:00,0.035,144.0,0.005,144.0,0.012,144.0,0.016,144.0,0.0006,144.0,0.691,144.0,20.8,151.0,24.3,144.0,24.7,144.0,50.2,144.0,4.3,144.0,117.3,144.0,0.0,144.0,7.0,20.6,144.0,7.0,0.035,144.0,0.004,144.0,0.011,144.0,0.015,144.0,0.0009,144.0,0.69,144.0,7.0,7.0,7.26,151.0
300,2021-05-13 12:00:00,0.04,144.0,0.004,144.0,0.012,144.0,0.015,144.0,0.0007,144.0,0.798,144.0,20.1,144.0,24.2,144.0,26.9,144.0,43.1,144.0,4.9,144.0,112.1,144.0,0.0,144.0,7.0,19.8,144.0,7.0,0.04,144.0,0.003,144.0,0.011,144.0,0.015,144.0,0.001,144.0,0.791,144.0,7.0,7.0,9.31,151.0
301,2021-05-13 13:00:00,0.044,144.0,0.003,144.0,0.012,144.0,0.015,144.0,0.0006,144.0,0.831,144.0,19.8,151.0,24.4,144.0,28.8,144.0,39.1,144.0,4.9,144.0,102.7,144.0,0.0,144.0,7.0,19.6,144.0,7.0,0.044,144.0,0.003,144.0,0.012,144.0,0.014,144.0,0.0009,144.0,0.825,144.0,7.0,7.0,9.45,151.0
302,2021-05-13 14:00:00,0.046,144.0,0.003,144.0,0.011,144.0,0.013,144.0,0.0006,144.0,0.864,144.0,25.5,144.0,24.5,144.0,30.4,144.0,35.2,144.0,6.3,144.0,113.1,144.0,0.0,144.0,7.0,25.2,144.0,7.0,0.046,144.0,0.002,144.0,0.01,144.0,0.012,144.0,0.0009,144.0,0.858,144.0,7.0,7.0,10.02,151.0
303,2021-05-13 15:00:00,0.05,144.0,0.003,144.0,0.009,144.0,0.011,144.0,0.0006,144.0,0.848,144.0,29.3,151.0,24.6,144.0,31.3,144.0,33.0,144.0,5.3,144.0,99.1,144.0,0.0,144.0,7.0,29.0,144.0,7.0,0.05,144.0,0.002,144.0,0.009,144.0,0.011,144.0,0.0009,144.0,0.842,144.0,7.0,7.0,7.94,151.0
304,2021-05-13 16:00:00,0.05,144.0,0.002,144.0,0.009,144.0,0.011,144.0,0.0005,146.0,0.849,144.0,30.2,151.0,24.7,144.0,32.6,144.0,30.4,144.0,5.2,144.0,100.8,144.0,0.0,144.0,7.0,29.9,144.0,7.0,0.05,144.0,0.002,144.0,0.009,144.0,0.01,144.0,0.0007,144.0,0.844,144.0,7.0,7.0,6.11,151.0
305,2021-05-13 17:00:00,0.052,144.0,0.003,144.0,0.016,144.0,0.018,144.0,0.0013,144.0,0.93,144.0,23.4,151.0,24.6,144.0,31.9,144.0,33.8,144.0,6.9,144.0,146.4,144.0,0.0,144.0,7.0,23.2,144.0,7.0,0.053,144.0,0.002,144.0,0.015,144.0,0.018,144.0,0.0015,144.0,0.924,144.0,7.0,7.0,3.2,151.0
306,2021-05-13 18:00:00,0.051,144.0,0.003,144.0,0.016,144.0,0.018,144.0,0.0014,144.0,0.949,144.0,28.1,144.0,24.6,144.0,31.6,144.0,34.3,144.0,7.6,144.0,148.0,144.0,0.0,144.0,7.0,27.8,144.0,7.0,0.051,144.0,0.002,144.0,0.016,144.0,0.018,144.0,0.0016,144.0,0.942,144.0,7.0,7.0,1.58,151.0
307,2021-05-13 19:00:00,0.047,144.0,0.002,144.0,0.019,144.0,0.021,144.0,0.001,144.0,0.981,144.0,31.4,151.0,24.5,144.0,30.7,144.0,35.3,144.0,7.3,144.0,152.0,144.0,0.0,144.0,7.0,31.1,144.0,7.0,0.047,144.0,0.002,144.0,0.019,144.0,0.021,144.0,0.0012,144.0,0.974,144.0,7.0,7.0,0.52,151.0
308,2021-05-13 20:00:00,0.046,144.0,0.002,144.0,0.019,144.0,0.02,144.0,0.0008,144.0,0.957,144.0,34.9,144.0,24.3,144.0,29.2,144.0,37.7,144.0,8.3,144.0,153.7,144.0,0.0,144.0,7.0,34.6,144.0,7.0,0.047,144.0,0.001,144.0,0.018,144.0,0.019,144.0,0.0011,144.0,0.951,144.0,7.0,7.0,0.23,151.0
309,2021-05-13 21:00:00,0.039,144.0,0.002,144.0,0.025,144.0,0.027,144.0,0.0008,144.0,1.051,144.0,34.4,151.0,24.2,144.0,28.8,144.0,38.0,144.0,5.4,144.0,156.5,144.0,0.0,144.0,7.0,34.1,144.0,7.0,0.039,144.0,0.001,144.0,0.025,144.0,0.026,144.0,0.0011,144.0,1.042,144.0,7.0,7.0,0.22,151.0
310,2021-05-13 22:00:00,0.033,144.0,0.002,144.0,0.026,144.0,0.027,144.0,0.002,144.0,1.03,144.0,32.0,151.0,24.1,144.0,28.4,144.0,39.4,144.0,5.6,144.0,130.6,144.0,0.0,144.0,7.0,31.7,144.0,7.0,0.033,144.0,0.001,144.0,0.025,144.0,0.027,144.0,0.0023,144.0,1.023,144.0,7.0,7.0,0.22,151.0
311,2021-05-13 23:00:00,0.031,144.0,0.002,144.0,0.011,144.0,0.012,144.0,0.0005,146.0,0.816,144.0,25.0,151.0,24.1,144.0,27.3,144.0,39.8,144.0,6.5,144.0,119.1,144.0,0.0,144.0,7.0,24.8,144.0,7.0,0.031,144.0,0.001,144.0,0.011,144.0,0.012,144.0,0.0007,151.0,0.813,151.0,7.0,7.0,0.22,151.0
312,2021-05-14 00:00:00,0.028,144.0,0.002,144.0,0.014,144.0,0.015,144.0,0.0005,146.0,0.627,144.0,15.3,144.0,24.0,144.0,23.7,144.0,61.5,144.0,4.8,144.0,192.5,144.0,0.0,144.0,7.0,15.1,144.0,7.0,0.028,144.0,0.001,144.0,0.014,144.0,0.015,144.0,0.0007,151.0,0.623,144.0,7.0,7.0,0.22,151.0
313,2021-05-14 01:00:00,0.021,144.0,0.002,144.0,0.015,144.0,0.016,144.0,0.0014,144.0,0.63,144.0,17.4,151.0,23.9,144.0,23.5,144.0,59.8,144.0,5.1,144.0,110.3,144.0,0.0,144.0,7.0,17.2,144.0,7.0,0.022,144.0,0.001,144.0,0.015,144.0,0.016,144.0,0.0017,144.0,0.625,144.0,7.0,7.0,0.22,151.0
