,AGU,ATM,LDO,LPIN,OBL,SFE,TLA,VAL,CEN,MIR_med,MIR_pred
790,42.7,-1.0,-1.0,91.9,39.6,99.559,72.1,51.9,67.39,49.22,102.44786
791,-1.0,-1.0,-1.0,26.5,28.4,33.686,27.2,36.9,22.1,38.71,29.15971
792,-1.0,51.5,78.8,181.9,40.4,161.0,66.0,34.7,57.5,94.32,92.54496
793,34.7,-1.0,-1.0,61.4,31.7,64.764,34.4,18.7,26.24,40.66,45.540737
794,-1.0,20.8,25.2,34.9,18.8,161.06,25.3,23.9,21.99,32.68,45.23155
795,8.66,26.69,-1.0,-1.0,31.35,117.79,27.72,8.99,28.24,22.8,64.033325
796,-1.0,4.3,-1.0,-1.0,-1.0,8.048,9.06,-1.0,3.76,7.7,12.809748
797,-1.0,-1.0,27.96,27.92,-1.0,99.3,-1.0,-1.0,-1.0,40.4,26.169617
798,-1.0,6.8,-1.0,8.5,-1.0,10.04,-1.0,-1.0,-1.0,3.7,14.4235
799,-1.0,12.3,42.7,22.9,7.0,39.998,24.5,13.9,11.76,19.23,20.395813
800,-1.0,42.4,39.6,-1.0,-1.0,56.28,61.17,-1.0,-1.0,89.5,59.065407
801,-1.0,52.8,55.3,60.7,49.1,175.2,79.3,64.0,68.1,106.62,103.82888
802,33.0,-1.0,-1.0,24.0,20.3,45.178,25.3,26.6,22.3,26.26,32.95134
803,-1.0,-1.0,-1.0,72.3,35.4,71.2,24.5,41.2,34.5,31.25,47.67023
804,-1.0,44.6,78.3,54.6,52.9,90.184,56.5,63.7,-1.0,78.89,88.05747
805,-1.0,-1.0,-1.0,70.0,36.7,91.34,49.1,41.9,46.2,96.14,49.02276
806,-1.0,-1.0,-1.0,43.4,22.0,50.797,20.8,28.4,20.4,28.25,34.83065
807,46.0,47.0,-1.0,84.3,23.2,88.74,-1.0,45.2,32.98,41.45,57.685635
808,-1.0,35.0,110.2,44.4,66.5,83.649,34.7,-1.0,53.6,81.03,79.1905
809,-1.0,78.0,-1.0,129.1,65.4,-1.0,89.0,44.3,67.58,118.38,166.17282
810,4.2,11.2,-1.0,80.9,-1.0,44.72,2.54,-1.0,10.62,39.9,39.22431
811,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,35.21,-1.0,9.53,13.1,25.216963
812,33.38,45.16,91.5,-1.0,54.37,46.15,52.28,37.06,30.56,43.95,48.36734
813,-1.0,36.7,22.1,20.4,32.7,39.066,46.1,19.4,44.9,16.4,25.106718
814,-1.0,-1.0,19.22,17.57,-1.0,-1.0,-1.0,-1.0,-1.0,57.22,67.85337
815,-1.0,-1.0,56.46,54.97,-1.0,33.75,-1.0,-1.0,-1.0,48.78,41.934113
816,-1.0,12.37,3.69,21.94,8.63,132.82,6.97,16.82,19.06,26.42,32.059498
817,26.7,11.2,-1.0,25.4,22.2,35.987,-1.0,30.7,25.04,25.88,34.704414
818,-1.0,25.1,24.2,20.9,26.2,255.78,37.3,43.5,38.31,46.1,68.09284
819,-1.0,-1.0,-1.0,1.3,2.5,23.062,20.5,10.9,3.6,16.02,13.31113
820,44.6,58.4,-1.0,84.4,41.3,113.86,-1.0,49.9,51.21,50.2,71.58421
821,-1.0,-1.0,-1.0,-1.0,-1.0,16.793,12.6,-1.0,5.02,10.4,16.094814
822,63.61,87.94,102.99,-1.0,95.18,220.01,208.27,113.06,220.53,76.41,100.195694
823,-1.0,13.5,-1.0,-1.0,-1.0,11.936,18.29,-1.0,12.29,15.9,20.00264
824,-1.0,-1.0,-1.0,13.5,17.0,24.054,30.9,10.4,13.6,28.01,18.091509
825,24.67,60.02,53.74,-1.0,45.76,112.22,51.65,25.29,60.54,102.57,48.82999
826,41.8,37.5,-1.0,61.5,44.6,99.702,-1.0,40.2,68.56,88.21,79.04628
827,-1.0,23.41,16.81,62.21,16.49,180.1,15.34,20.61,14.43,38.13,37.765198
828,21.7,16.1,-1.0,-1.0,10.7,37.612,16.87,-1.0,16.81,19.7,37.892086
829,-1.0,24.9,52.0,47.6,63.2,73.383,32.9,-1.0,31.0,42.61,53.78101
830,-1.0,7.1,44.5,-1.0,-1.0,33.092,-1.0,-1.0,20.57,15.2,22.934505
831,32.7,24.6,-1.0,38.9,20.8,37.659,-1.0,30.9,21.57,51.52,44.68034
832,27.7,21.4,-1.0,40.1,27.0,61.652,-1.0,25.4,25.46,30.87,40.21101
833,24.7,-1.0,21.6,31.9,23.5,49.62,27.8,47.1,25.38,27.87,46.526943
834,15.9,9.0,80.9,32.0,22.2,55.879,13.3,16.0,19.82,15.5,30.51018
835,-1.0,98.4,59.3,149.0,58.7,178.36,88.6,50.3,-1.0,78.56,168.89267
836,-1.0,-1.0,-1.0,-1.0,-1.0,33.884,42.77,-1.0,36.81,32.6,40.08689
837,-1.0,-1.0,18.5,19.5,20.0,30.755,15.1,19.0,18.1,31.54,28.250776
838,-1.0,26.4,21.0,29.6,23.2,79.773,22.8,27.3,25.24,47.59,39.53564
839,40.4,43.9,-1.0,149.3,23.2,71.627,40.3,37.8,26.1,49.28,71.32352
840,-1.0,36.7,52.6,54.3,43.3,73.362,42.8,-1.0,65.0,53.79,54.460014
841,-1.0,56.7,67.8,107.8,66.1,94.621,-1.0,-1.0,67.8,98.12,79.515015
842,25.8,57.8,-1.0,-1.0,27.8,116.97,50.41,-1.0,39.4,48.5,53.271385
843,37.6,48.3,-1.0,50.0,38.1,79.429,-1.0,50.8,48.66,47.68,59.53947
844,-1.0,46.1,30.9,-1.0,-1.0,34.036,17.12,-1.0,-1.0,22.2,34.860664
845,-1.0,63.7,82.7,114.2,89.7,147.47,88.1,-1.0,57.8,75.13,123.40323
846,-1.0,32.0,37.6,56.7,35.5,44.917,37.0,-1.0,44.7,44.09,43.997627
847,-1.0,-1.0,53.65,64.24,-1.0,78.07,-1.0,-1.0,-1.0,28.0,49.24508
848,-1.0,41.1,91.5,58.4,44.8,79.232,97.1,55.6,84.14,118.65,71.03835
849,-1.0,-1.0,26.2,94.4,32.5,161.54,28.3,88.4,35.8,61.74,81.611916
850,97.1,-1.0,-1.0,332.8,75.6,153.72,90.4,92.0,116.6,85.67,180.38152
851,41.1,25.2,-1.0,66.1,33.0,85.456,-1.0,23.3,30.44,53.93,52.459198
852,-1.0,66.2,83.3,112.6,-1.0,140.34,-1.0,-1.0,-1.0,206.8,83.91167
853,-1.0,-1.0,6.4,47.1,14.7,72.293,16.6,22.3,14.8,24.28,30.104845
854,-1.0,3.91,7.02,18.96,2.51,94.03,13.87,8.16,15.67,59.98,26.62086
855,-1.0,174.9,-1.0,-1.0,-1.0,39.037,1.83,-1.0,7.34,28.9,72.381805
856,-1.0,-1.0,-1.0,28.8,26.5,30.361,21.4,28.5,26.0,18.54,29.615866
857,-1.0,-1.0,93.7,93.8,23.3,156.41,65.1,56.2,25.1,98.24,59.669514
858,-1.0,87.0,84.5,80.5,78.1,120.73,94.7,111.2,124.65,142.44,105.84477
859,11.5,139.2,-1.0,32.8,19.6,24.107,129.74,-1.0,30.64,32.5,42.259197
860,-1.0,28.2,45.3,74.2,19.4,46.014,35.6,-1.0,35.3,38.05,35.9434
861,-1.0,46.9,54.2,91.8,59.5,118.47,57.3,-1.0,52.2,60.15,88.919014
862,17.4,-1.0,-1.0,43.5,22.4,46.145,28.6,9.4,20.57,33.26,37.93621
863,-1.0,42.1,49.3,36.2,47.3,74.273,52.8,-1.0,26.3,62.64,67.58785
864,-1.0,14.3,-1.0,-1.0,-1.0,44.985,11.58,-1.0,35.24,35.5,39.154964
865,-1.0,55.1,52.1,76.9,43.2,82.275,49.1,-1.0,63.0,69.82,66.78083
866,-1.0,57.0,110.2,204.7,68.4,141.07,86.6,92.6,138.5,104.27,181.017
867,-1.0,10.0,-1.0,-1.0,-1.0,-1.0,8.18,-1.0,11.33,23.7,13.489605
868,-1.0,32.7,44.6,112.0,24.6,75.246,32.7,-1.0,37.5,43.98,52.389153
869,11.5,-1.0,-1.0,34.6,4.6,33.004,13.3,18.0,11.1,16.93,20.084919
870,-1.0,-1.0,-1.0,18.5,13.0,40.908,11.4,7.1,12.9,11.22,20.161608
871,-1.0,14.9,-1.0,-1.0,-1.0,15.575,43.15,-1.0,29.45,23.6,29.027342
872,-1.0,17.0,27.9,125.8,23.7,57.806,25.5,-1.0,24.4,39.7,44.722984
873,-1.0,-1.0,29.1,34.1,16.9,61.018,21.4,16.8,19.6,32.73,34.04061
874,-1.0,24.9,32.4,37.9,-1.0,49.075,-1.0,-1.0,-1.0,36.6,31.669104
875,8.1,56.2,-1.0,38.2,20.0,68.172,-1.0,-1.0,17.84,46.8,49.10571
876,-1.0,76.5,62.1,68.9,69.5,113.8,51.3,-1.0,70.2,59.82,97.68805
877,28.79,23.89,38.49,-1.0,25.27,63.88,36.55,35.63,29.12,108.93,72.33767
878,-1.0,30.8,95.8,27.3,19.0,82.485,22.9,66.7,21.53,35.28,31.93619
879,-1.0,-1.0,-1.0,-1.0,-1.0,27.637,72.31,-1.0,17.09,19.6,45.747307
880,-1.0,59.4,27.5,193.4,27.1,169.62,67.9,143.1,66.6,138.33,148.387
881,-1.0,34.4,39.9,34.3,28.0,109.52,50.2,-1.0,31.4,78.21,70.83614
882,27.91,57.46,33.97,-1.0,41.23,8.32,45.22,45.18,53.39,44.45,55.91777
883,-1.0,-1.0,20.73,70.77,-1.0,82.48,-1.0,-1.0,-1.0,36.07,48.71192
884,-1.0,-1.0,-1.0,-1.0,-1.0,112.7,15.28,-1.0,24.6,51.2,66.16479
885,-1.0,30.0,56.0,42.7,23.3,54.284,58.3,-1.0,51.9,47.46,52.474804
886,-1.0,4.7,-1.0,-1.0,-1.0,11.396,9.56,-1.0,5.28,14.2,13.47848
887,34.0,18.0,-1.0,35.3,14.8,30.429,27.14,-1.0,15.75,26.7,43.007435
888,-1.0,-1.0,41.25,44.11,-1.0,46.18,-1.0,-1.0,-1.0,71.98,41.15621
889,-1.0,16.47,7.99,17.03,6.46,57.3,9.93,19.64,23.4,25.42,30.23363
890,-1.0,5.7,21.9,11.0,-1.0,20.576,-1.0,-1.0,-1.0,14.0,15.551492
891,-1.0,-1.0,-1.0,-1.0,-1.0,48.981,-1.0,-1.0,20.25,34.8,29.586243
892,75.99,121.19,82.41,-1.0,88.82,231.32,59.07,62.1,100.29,68.7,170.94229
893,-1.0,88.2,104.7,164.9,76.3,121.66,47.3,-1.0,80.2,167.61,117.7811
894,-1.0,-1.0,35.99,58.25,-1.0,144.51,-1.0,-1.0,-1.0,101.52,32.167038
895,10.12,30.47,11.61,-1.0,23.44,36.43,9.12,17.24,17.29,132.44,149.0797
896,20.1,18.1,-1.0,62.5,12.6,67.222,-1.0,18.4,17.79,24.8,37.18867
897,125.9,49.1,43.2,141.3,65.4,256.5,59.5,58.5,61.73,108.32,128.6463
898,30.6,23.0,19.4,127.9,33.2,78.72,42.3,29.6,40.36,100.26,69.08957
899,62.7,39.5,57.8,59.6,53.0,82.507,62.2,-1.0,61.94,55.71,68.563774
900,-1.0,41.6,40.7,55.0,47.6,141.68,44.8,-1.0,43.3,138.21,81.09348
901,-1.0,-1.0,-1.0,12.7,12.0,19.558,28.3,15.5,13.1,13.37,15.955029
902,-1.0,5.4,15.5,79.2,8.9,27.899,8.0,-1.0,10.9,29.91,38.685852
903,39.2,-1.0,-1.0,39.8,17.0,65.435,-1.0,28.0,22.72,39.97,40.303886
904,-1.0,9.2,62.1,-1.0,-1.0,38.413,20.59,-1.0,18.9,13.6,31.10667
905,-1.0,54.0,40.3,46.2,42.6,37.869,56.34,-1.0,-1.0,54.8,56.481613
906,105.7,41.9,-1.0,69.6,46.6,130.51,-1.0,57.6,63.78,95.26,91.75492
907,21.53,37.11,39.74,-1.0,53.01,83.05,43.18,26.56,61.56,61.8,65.84021
908,29.4,11.0,-1.0,19.1,-1.0,39.45,7.05,-1.0,14.12,26.8,26.977804
909,-1.0,-1.0,-1.0,43.1,25.3,75.229,33.6,16.4,39.5,88.27,38.204308
910,-1.0,25.7,34.7,24.4,-1.0,30.69,-1.0,-1.0,-1.0,18.6,20.370731
911,46.33,37.61,56.69,-1.0,72.73,14.38,88.64,37.82,58.43,52.69,58.36713
912,-1.0,33.9,40.0,40.0,32.0,42.522,49.8,-1.0,38.1,61.57,47.30953
913,21.2,28.2,-1.0,6.7,-1.0,20.368,26.81,-1.0,8.11,17.0,16.193861
914,-1.0,33.7,58.7,63.5,26.3,73.495,28.9,28.5,23.01,29.65,34.981487
915,12.31,34.74,24.21,-1.0,19.69,-1.0,25.79,26.29,23.25,52.23,73.79929
916,-1.0,69.8,40.9,175.7,85.2,181.69,69.5,-1.0,56.8,168.64,147.5532
917,-1.0,-1.0,-1.0,6.8,12.7,14.496,9.1,13.6,9.6,10.88,10.104794
918,-1.0,-1.0,-1.0,54.26,-1.0,-1.0,-1.0,-1.0,-1.0,16.92,25.372192
919,-1.0,-1.0,18.2,19.9,15.8,47.138,18.9,19.1,7.7,22.01,21.28291
920,24.2,83.7,-1.0,38.4,18.7,54.336,32.29,-1.0,15.04,55.6,48.261574
921,4.8,14.4,-1.0,40.1,14.9,-1.0,22.0,-1.0,20.03,34.7,35.75988
922,-1.0,-1.0,-1.0,35.6,28.1,32.063,32.3,42.1,31.0,27.6,34.98674
923,-1.0,-1.0,-1.0,57.9,23.7,62.471,42.6,26.9,33.1,105.41,38.43687
924,-1.0,33.6,-1.0,-1.0,-1.0,129.19,72.64,-1.0,31.42,153.5,79.87892
925,-1.0,49.3,69.5,-1.0,-1.0,77.722,69.77,-1.0,-1.0,122.7,75.59922
926,46.0,-1.0,-1.0,70.1,35.1,94.738,33.7,34.6,34.67,47.36,52.3768
927,-1.0,-1.0,-1.0,-1.0,-1.0,27.337,57.37,-1.0,28.63,48.2,45.236732
928,-1.0,-1.0,64.1,275.2,35.7,167.55,48.0,71.1,42.8,80.34,110.861664
929,23.6,5.1,-1.0,-1.0,13.3,42.839,21.03,-1.0,13.9,30.4,31.238571
930,17.95,30.88,45.79,-1.0,23.6,165.37,24.97,18.76,23.28,70.76,56.907272
931,-1.0,120.3,85.9,174.1,-1.0,121.57,-1.0,-1.0,-1.0,118.1,120.36835
932,-1.0,-1.0,-1.0,12.6,4.6,19.184,11.0,10.9,7.6,8.91,12.641989
933,-1.0,35.0,46.1,84.5,34.9,124.52,46.3,-1.0,-1.0,67.59,84.71276
934,-1.0,-1.0,-1.0,23.0,30.8,23.261,17.2,30.7,22.9,32.04,29.396387
935,-1.0,30.7,51.8,54.6,-1.0,64.979,-1.0,-1.0,-1.0,65.7,45.837128
936,41.4,-1.0,-1.0,67.9,38.7,59.885,30.7,26.6,3.6,47.49,48.952415
937,-1.0,8.2,37.8,-1.0,-1.0,92.785,-1.0,-1.0,-1.0,74.1,51.140213
938,35.7,12.9,-1.0,32.4,22.1,76.546,28.47,-1.0,33.01,40.8,50.257275
939,-1.0,20.6,24.5,48.7,22.2,45.332,19.3,-1.0,23.8,23.09,30.32736
940,-1.0,-1.0,-1.0,19.8,17.0,50.529,25.6,39.6,19.0,36.65,28.659365
941,54.2,30.6,-1.0,67.6,45.2,120.48,50.3,33.9,47.72,52.74,80.23936
942,-1.0,-1.0,32.6,19.9,16.8,71.487,32.4,10.5,20.8,38.42,38.757977
943,-1.0,-1.0,-1.0,38.9,21.0,64.033,31.2,34.0,30.5,63.0,38.321045
944,50.7,37.8,-1.0,106.5,44.8,67.843,44.9,43.6,41.95,89.87,76.02529
945,28.49,-1.0,74.03,-1.0,45.01,81.84,43.86,41.37,38.75,39.41,62.256035
946,8.1,50.5,-1.0,-1.0,12.0,20.994,12.2,-1.0,5.01,11.0,15.846388
947,-1.0,51.9,42.4,361.9,33.5,54.956,44.4,-1.0,47.4,53.48,101.672615
948,23.2,20.9,-1.0,45.2,27.2,62.236,-1.0,19.9,28.87,39.89,41.059177
949,22.7,-1.0,-1.0,44.2,26.0,76.015,-1.0,-1.0,42.42,64.16,54.902596
950,-1.0,45.4,57.5,85.5,14.1,130.95,62.0,-1.0,54.1,79.68,94.705345
951,21.3,28.2,-1.0,-1.0,18.9,26.49,24.39,-1.0,18.22,21.5,23.921803
952,-1.0,142.6,149.7,367.3,78.2,160.13,133.6,121.8,101.92,117.96,154.72827
953,40.6,-1.0,-1.0,67.1,31.6,-1.0,49.3,39.6,40.03,40.17,52.849747
954,31.6,29.5,-1.0,50.9,42.4,49.398,-1.0,33.5,26.51,44.99,47.27513
955,36.9,69.9,-1.0,60.2,32.7,91.933,63.28,-1.0,39.05,76.9,78.385124
956,8.9,16.2,-1.0,-1.0,-1.0,26.675,19.97,-1.0,4.09,15.0,13.256834
957,-1.0,-1.0,-1.0,38.2,27.9,55.128,21.6,47.9,39.4,34.05,41.534702
958,41.5,20.0,33.0,26.7,19.1,60.001,17.2,27.3,29.68,30.32,39.967125
959,-1.0,32.1,-1.0,-1.0,-1.0,102.58,56.39,-1.0,37.46,42.0,73.74897
960,-1.0,42.6,17.7,31.7,35.2,56.512,25.2,-1.0,35.4,37.0,42.59898
961,-1.0,39.0,57.8,57.6,26.5,82.621,64.3,30.9,38.4,135.42,65.574615
962,-1.0,-1.0,13.9,12.6,11.7,31.114,10.4,11.3,22.6,9.25,22.179848
963,50.3,49.4,86.6,179.6,54.2,204.23,83.8,61.4,92.04,115.23,158.80437
964,-1.0,16.5,-1.0,-1.0,-1.0,37.393,44.55,-1.0,15.61,67.3,48.538677
965,-1.0,46.2,-1.0,38.0,46.0,60.787,52.1,-1.0,42.6,54.16,45.36731
966,-1.0,66.2,76.3,251.2,76.5,189.79,101.1,72.7,166.6,252.3,191.89845
967,-1.0,-1.0,-1.0,24.3,47.0,39.644,43.7,30.7,46.3,31.95,39.50416
968,-1.0,-1.0,12.03,26.76,-1.0,-1.0,-1.0,-1.0,-1.0,66.54,68.378746
969,-1.0,10.9,128.1,104.5,-1.0,101.82,-1.0,-1.0,-1.0,73.1,83.08728
970,7.3,10.7,-1.0,10.4,5.9,19.667,20.87,-1.0,7.52,18.4,15.518664
971,-1.0,77.3,64.0,116.7,37.5,189.47,83.1,97.4,115.28,201.16,134.05545
972,18.4,-1.0,-1.0,17.3,13.9,46.145,8.5,6.1,10.4,21.25,25.493662
973,22.9,-1.0,-1.0,49.4,15.8,90.116,29.7,33.9,28.1,58.42,52.560955
974,-1.0,40.8,33.8,53.7,30.1,78.972,30.4,-1.0,36.3,68.87,46.35136
975,55.0,58.7,-1.0,69.6,22.4,102.23,-1.0,39.9,33.42,67.92,57.09655
976,-1.0,38.1,34.4,99.2,21.8,91.391,51.4,-1.0,26.6,66.26,67.35429
977,-1.0,23.5,32.1,45.3,20.1,42.374,9.1,-1.0,-1.0,28.8,27.467907
978,-1.0,14.4,46.9,48.9,19.3,63.334,34.6,-1.0,16.9,23.97,36.5995
979,26.91,-1.0,25.77,20.96,-1.0,28.6,-1.0,28.52,15.12,19.16,29.276674
980,-1.0,29.5,34.0,32.7,35.2,45.775,37.6,-1.0,68.4,51.78,37.325523
981,31.0,29.1,-1.0,108.3,20.8,109.92,53.2,31.0,42.3,123.52,94.79697
982,-1.0,56.0,47.8,79.2,78.3,135.35,73.3,-1.0,57.3,106.09,107.34942
983,-1.0,-1.0,35.3,42.8,31.8,135.74,48.0,145.5,38.2,71.46,73.20771
984,25.4,-1.0,-1.0,59.7,30.4,52.99,33.4,23.3,24.98,34.2,42.930325
985,21.7,-1.0,-1.0,-1.0,29.2,93.463,35.0,18.3,22.11,42.45,43.9468
986,57.7,-1.0,-1.0,178.8,36.9,124.45,51.6,42.3,63.24,70.47,102.59964
987,-1.0,-1.0,20.35,37.81,-1.0,-1.0,-1.0,-1.0,-1.0,45.59,75.39035
988,23.0,29.9,35.9,32.5,22.7,51.736,28.3,26.4,24.23,27.87,35.334694
989,10.6,26.5,-1.0,23.1,10.4,17.269,38.0,-1.0,10.74,12.5,15.356309
990,-1.0,33.5,78.7,116.8,56.4,127.75,91.5,47.4,101.02,175.8,131.02399
991,-1.0,17.2,-1.0,-1.0,-1.0,-1.0,40.23,-1.0,11.62,21.9,18.02828
992,-1.0,-1.0,26.5,14.3,11.7,19.529,15.5,20.6,-1.0,13.62,37.74427
993,11.4,12.33,-1.0,-1.0,17.54,95.73,16.75,9.11,11.4,120.8,30.43044
994,48.0,54.5,-1.0,70.1,29.7,-1.0,-1.0,65.5,40.91,81.32,50.09576
995,-1.0,30.7,50.2,77.8,46.9,75.837,44.6,-1.0,46.2,48.9,55.33268
996,-1.0,30.9,-1.0,-1.0,-1.0,57.352,48.55,-1.0,93.71,40.1,49.76361
997,72.77,109.4,64.8,-1.0,97.04,217.12,52.58,60.18,106.57,66.21,80.801605
998,-1.0,57.2,71.9,111.5,-1.0,75.384,-1.0,-1.0,-1.0,41.8,75.77072
999,26.3,3.9,-1.0,28.1,-1.0,27.926,23.63,-1.0,14.83,26.1,27.556086
1000,-1.0,30.6,54.6,47.1,-1.0,47.354,-1.0,-1.0,-1.0,27.8,38.380783
1001,-1.0,28.5,-1.0,51.4,20.8,42.497,47.9,28.9,34.42,38.2,42.893257
1002,33.8,24.4,-1.0,102.0,29.1,78.056,29.3,25.0,23.44,35.16,52.481583
1003,-1.0,23.7,53.5,-1.0,-1.0,45.29,62.95,-1.0,-1.0,21.5,61.09901
1004,-1.0,22.0,37.2,-1.0,-1.0,66.406,19.11,-1.0,22.45,63.1,43.88211
1005,-1.0,-1.0,23.8,30.89,-1.0,-1.0,-1.0,-1.0,-1.0,168.24,71.10347
1006,21.89,15.52,20.52,-1.0,12.99,20.8,15.24,21.21,20.24,32.47,73.36515
1007,-1.0,57.3,30.4,104.8,28.3,228.66,36.8,81.8,31.1,75.08,82.94764
1008,-1.0,-1.0,51.4,76.7,39.3,101.9,61.3,66.1,58.5,155.36,96.02996
1009,-1.0,-1.0,-1.0,23.7,15.2,35.115,18.8,5.5,18.1,15.6,26.554502
1010,-1.0,-1.0,-1.0,-1.0,7.2,13.644,18.2,0.6,9.9,4.49,18.023762
1011,-1.0,57.4,58.2,63.8,44.9,76.484,50.6,80.3,54.36,62.15,59.346535
1012,-1.0,40.4,62.4,150.2,55.3,122.37,65.6,64.0,69.24,195.66,115.58813
1013,-1.0,-1.0,-1.0,27.3,10.4,55.04,29.6,33.9,17.4,17.11,32.19192
1014,-1.0,26.6,48.4,70.4,35.4,79.168,-1.0,-1.0,49.4,54.69,60.846405
1015,-1.0,70.8,130.1,180.6,-1.0,127.99,-1.0,-1.0,-1.0,79.6,124.57761
1016,-1.0,32.4,49.9,75.3,23.1,110.85,35.1,18.9,36.53,36.44,53.36325
1017,-1.0,-1.0,81.3,110.4,63.1,140.45,76.0,69.9,89.3,63.14,138.47719
1018,-1.0,20.7,47.7,43.8,19.1,71.004,29.8,3.2,24.15,30.35,35.85216
1019,-1.0,7.8,-1.0,-1.0,-1.0,33.026,10.87,-1.0,22.55,46.4,28.544521
1020,30.5,-1.0,-1.0,267.8,38.7,118.73,73.5,35.9,50.5,84.62,97.66793
1021,-1.0,-1.0,17.6,28.1,58.2,109.81,69.8,59.5,75.6,64.4,62.828598
1022,54.3,25.3,50.1,77.1,33.8,107.95,40.4,-1.0,38.85,60.19,67.22036
1023,-1.0,31.5,37.1,56.8,26.8,112.73,40.3,-1.0,28.6,45.34,58.375687
1024,77.6,88.6,50.5,126.9,48.7,95.316,67.0,88.4,98.18,155.23,113.34201
1025,44.92,-1.0,38.26,-1.0,54.3,69.98,23.29,29.85,37.14,37.05,65.24373
1026,-1.0,42.1,37.3,63.9,-1.0,46.041,36.7,-1.0,44.0,55.67,39.68197
1027,52.0,10.4,-1.0,-1.0,27.1,98.596,-1.0,-1.0,36.67,65.8,87.16242
1028,28.6,65.48,89.07,-1.0,62.15,159.8,66.07,53.49,83.76,37.49,73.00444
1029,39.2,-1.0,-1.0,-1.0,37.2,45.244,37.7,41.4,36.1,39.24,50.620075
1030,41.6,-1.0,-1.0,-1.0,20.6,65.549,-1.0,-1.0,30.97,54.1,63.54178
1031,-1.0,-1.0,-1.0,20.5,21.0,25.711,3.6,17.6,20.1,25.03,21.981325
1032,-1.0,2.4,9.1,9.4,9.9,29.043,12.1,10.1,12.24,17.81,20.076399
1033,23.7,40.08,40.63,-1.0,22.62,81.01,28.31,24.65,28.86,80.63,65.912865
1034,15.3,12.0,-1.0,-1.0,11.6,32.947,19.88,-1.0,13.68,28.6,25.81965
1035,31.81,19.68,31.49,-1.0,16.7,105.88,29.1,31.79,27.4,40.27,55.478962
1036,23.1,7.5,-1.0,-1.0,9.2,33.903,20.15,-1.0,11.94,19.4,34.33043
1037,11.8,17.1,-1.0,55.6,9.7,32.68,19.9,11.8,15.86,38.43,34.006138
1038,29.3,1.9,-1.0,22.9,11.9,40.002,-1.0,17.7,24.51,24.48,35.893574
1039,-1.0,23.6,21.2,16.4,20.6,25.17,29.2,8.3,-1.0,25.14,21.866531
1040,-1.0,162.0,65.2,83.9,-1.0,63.162,-1.0,-1.0,-1.0,61.1,70.41989
1041,14.2,27.3,-1.0,53.8,18.5,67.748,27.36,-1.0,17.56,50.7,50.564007
1042,46.6,-1.0,-1.0,119.9,24.3,101.11,-1.0,40.1,31.28,72.53,64.1376
1043,-1.0,-1.0,64.5,99.8,27.1,139.19,35.7,56.2,31.9,78.15,67.37328
1044,-1.0,-1.0,27.9,34.6,2.6,32.426,9.0,51.8,16.2,72.79,33.95226
1045,-1.0,-1.0,27.48,26.86,-1.0,-1.0,-1.0,-1.0,-1.0,56.73,77.517166
1046,39.1,33.5,-1.0,99.5,15.9,-1.0,-1.0,44.1,37.52,66.32,67.45159
1047,13.7,-1.0,-1.0,35.3,4.0,49.245,8.5,12.2,9.46,15.79,25.653364
1048,35.9,49.5,-1.0,45.1,45.1,63.639,-1.0,61.3,42.33,43.28,52.28772
1049,-1.0,10.0,20.9,41.3,15.2,46.459,15.7,-1.0,21.5,24.39,24.395502
1050,-1.0,-1.0,-1.0,16.7,22.2,22.893,17.7,31.8,18.7,29.42,22.138927
1051,19.8,16.8,-1.0,60.4,23.2,66.095,30.4,14.0,20.77,22.38,42.89779
1052,-1.0,-1.0,-1.0,83.3,19.1,81.902,45.9,25.5,29.7,31.82,52.62133
1053,87.8,-1.0,-1.0,341.0,58.9,-1.0,85.5,73.1,83.96,73.08,156.3125
1054,29.1,38.9,-1.0,68.3,43.9,70.763,43.6,38.2,40.99,49.87,56.642544
1055,-1.0,19.9,-1.0,-1.0,-1.0,44.166,30.2,-1.0,22.74,36.5,39.452347
1056,-1.0,29.4,65.0,126.5,58.1,98.487,50.3,-1.0,27.2,37.82,82.57239
1057,-1.0,-1.0,28.1,44.6,33.9,49.083,45.7,23.1,40.2,57.54,47.277813
1058,67.28,51.41,67.33,-1.0,66.38,25.53,110.42,58.75,170.45,43.9,36.688847
1059,-1.0,-1.0,-1.0,12.9,11.2,45.604,8.9,13.5,26.9,15.42,24.967451
1060,-1.0,55.3,-1.0,-1.0,-1.0,64.183,55.97,-1.0,33.48,70.7,60.38575
1061,-1.0,45.0,65.8,176.2,-1.0,76.395,43.0,-1.0,35.3,52.42,54.82394
1062,-1.0,-1.0,13.3,51.8,17.1,30.547,5.1,13.3,6.5,29.88,26.772442
1063,26.1,10.8,-1.0,34.0,-1.0,63.29,23.94,-1.0,11.72,38.5,32.824738
1064,-1.0,59.9,46.6,80.0,50.3,249.7,36.8,94.5,48.5,132.49,106.7315
1065,51.2,22.7,36.2,47.0,26.4,70.311,33.9,35.0,36.03,44.54,52.45586
1066,-1.0,-1.0,24.1,81.4,-1.0,-1.0,6.59,-1.0,-1.0,75.9,50.24821
1067,-1.0,29.2,36.8,84.0,46.6,76.371,51.5,-1.0,44.0,51.68,64.46155
1068,-1.0,-1.0,21.2,37.5,16.3,80.493,17.6,40.0,24.4,40.48,44.814354
