,AGU,ATM,LPIN,MIR,OBL,SFE,TLA,VAL,CEN,LDO_med,LDO_pred
1289,-1.0,-1.0,16.73,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,11.03,14.342974
1290,-1.0,-1.0,22.15,-1.0,-1.0,99.14,-1.0,-1.0,-1.0,12.27,20.178728
1291,-1.0,22.6,15.6,-1.0,-1.0,-1.0,17.93,9.9,25.02,80.3,22.799625
1292,-1.0,19.0,136.6,90.41,32.8,130.51,40.9,-1.0,-1.0,41.7,45.182953
1293,-1.0,15.0,19.5,-1.0,10.4,-1.0,-1.0,-1.0,10.46,13.1,22.871126
1294,-1.0,17.3,26.1,-1.0,-1.0,-1.0,12.85,-1.0,5.7,18.9,18.3226
1295,-1.0,20.5,15.3,-1.0,-1.0,-1.0,69.8,-1.0,8.93,31.0,23.559185
1296,-1.0,-1.0,96.2,51.9,44.4,93.027,40.6,38.1,43.0,37.5,44.87865
1297,37.83,-1.0,-1.0,43.3,42.14,44.83,58.06,47.46,45.03,73.88,60.185005
1298,-1.0,52.9,-1.0,-1.0,42.4,-1.0,-1.0,33.1,27.07,13.7,36.597073
1299,-1.0,38.7,50.0,61.66,37.6,63.644,45.1,42.1,47.7,36.2,48.431385
1300,-1.0,39.0,71.9,81.72,47.8,87.444,57.5,69.1,56.0,31.3,53.203213
1301,-1.0,43.8,67.3,-1.0,57.7,-1.0,99.71,131.2,72.52,77.6,91.12746
1302,-1.0,44.0,14.7,-1.0,43.0,-1.0,-1.0,-1.0,39.43,40.3,37.483818
1303,-1.0,45.0,97.1,159.02,42.2,110.4,54.6,-1.0,43.7,33.9,53.782753
1304,-1.0,46.2,44.8,51.5,-1.0,64.568,-1.0,-1.0,-1.0,44.9,48.369473
1305,-1.0,18.5,27.2,-1.0,-1.0,-1.0,-1.0,8.5,16.28,31.3,26.135801
1306,-1.0,-1.0,28.49,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,35.28,20.605251
1307,-1.0,11.3,10.0,-1.0,-1.0,-1.0,19.71,-1.0,3.89,13.5,14.708045
1308,-1.0,36.0,47.9,-1.0,-1.0,-1.0,-1.0,23.4,25.01,41.5,28.309261
1309,-1.0,127.4,118.5,260.83,97.4,333.24,125.0,-1.0,128.9,138.1,115.797676
1310,95.99,100.16,-1.0,46.97,88.42,140.32,81.39,200.48,95.29,46.81,89.757225
1311,-1.0,-1.0,13.17,-1.0,-1.0,70.51,-1.0,-1.0,-1.0,21.42,13.3420315
1312,-1.0,20.5,93.0,-1.0,27.9,-1.0,35.14,19.9,-1.0,33.1,39.94264
1313,16.04,22.01,-1.0,41.4,19.48,41.3,19.31,21.72,23.52,23.72,25.643559
1314,12.34,19.52,-1.0,-1.0,16.68,72.84,21.98,20.69,16.81,28.69,27.176666
1315,-1.0,59.0,388.1,-1.0,166.5,217.64,148.2,-1.0,153.6,106.4,67.24818
1316,-1.0,45.6,217.3,-1.0,-1.0,-1.0,-1.0,82.3,123.97,47.1,63.352097
1317,-1.0,52.9,41.3,-1.0,24.7,-1.0,39.43,20.0,-1.0,33.3,63.669724
1318,-1.0,62.7,113.1,-1.0,-1.0,-1.0,-1.0,55.4,78.01,60.4,54.116158
1319,-1.0,7.8,45.3,27.28,16.3,79.814,16.8,35.2,23.46,26.6,19.18351
1320,-1.0,18.2,-1.0,52.7,-1.0,41.533,-1.0,-1.0,-1.0,75.4,27.454477
1321,-1.0,43.1,-1.0,-1.0,39.9,60.615,61.0,53.8,53.6,63.9,49.52392
1322,18.7,16.9,26.0,21.02,15.7,47.815,14.0,16.1,15.52,28.5,21.865091
1323,-1.0,19.9,22.2,-1.0,-1.0,-1.0,19.63,-1.0,25.04,35.5,24.949625
1324,-1.0,-1.0,51.56,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,57.29,28.65471
1325,-1.0,-1.0,24.24,-1.0,-1.0,56.18,-1.0,-1.0,-1.0,5.49,18.249376
1326,-1.0,31.1,208.3,139.04,35.3,131.55,39.9,-1.0,90.3,16.4,47.82737
1327,-1.0,34.6,65.0,43.68,40.7,71.733,45.8,-1.0,-1.0,46.5,49.858444
1328,-1.0,48.9,69.0,-1.0,46.3,103.79,54.2,61.7,54.1,62.3,54.03709
1329,27.97,-1.0,-1.0,-1.0,45.65,57.25,26.38,29.38,34.9,30.77,34.728584
1330,-1.0,26.4,68.4,-1.0,24.6,-1.0,51.6,20.0,25.64,78.4,51.423115
1331,48.29,47.73,-1.0,48.64,42.63,61.27,35.17,41.46,39.02,38.58,45.93474
1332,-1.0,48.8,33.0,-1.0,-1.0,-1.0,-1.0,45.7,36.47,30.2,27.173487
1333,-1.0,23.7,-1.0,21.5,-1.0,45.29,62.95,-1.0,-1.0,53.5,43.582947
1334,-1.0,-1.0,47.53,-1.0,-1.0,162.62,-1.0,-1.0,-1.0,45.12,33.423603
1335,-1.0,-1.0,19.93,-1.0,-1.0,65.85,-1.0,-1.0,-1.0,3.97,16.727509
1336,-1.0,-1.0,31.54,-1.0,-1.0,73.14,-1.0,-1.0,-1.0,49.65,23.604156
1337,16.4,27.36,-1.0,-1.0,26.91,87.07,21.97,17.45,21.34,27.83,31.024403
1338,-1.0,30.1,94.3,38.58,21.6,75.9,36.4,-1.0,28.8,63.6,43.576126
1339,-1.0,-1.0,76.28,-1.0,-1.0,42.09,-1.0,-1.0,-1.0,60.08,36.61883
1340,-1.0,-1.0,47.73,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,39.34,27.771248
1341,-1.0,13.7,26.3,-1.0,54.5,-1.0,-1.0,-1.0,25.46,21.2,45.17518
1342,-1.0,10.9,24.9,-1.0,-1.0,-1.0,21.03,-1.0,16.82,22.2,24.433104
1343,-1.0,59.3,-1.0,-1.0,65.8,-1.0,-1.0,-1.0,48.7,51.4,48.911182
1344,-1.0,-1.0,54.2,-1.0,-1.0,73.03,-1.0,-1.0,-1.0,3.64,34.428383
1345,-1.0,-1.0,38.4,22.59,13.0,53.202,21.3,21.4,21.8,29.1,19.988773
1346,-1.0,38.1,144.8,-1.0,39.8,69.587,36.8,48.1,43.7,57.9,49.6637
1347,-1.0,29.9,81.6,-1.0,27.4,-1.0,8.23,19.1,21.38,51.2,48.698116
1348,-1.0,-1.0,38.7,54.2,27.7,141.23,40.8,59.5,47.6,45.4,29.630003
1349,-1.0,-1.0,27.5,33.67,17.8,69.94,16.6,30.9,17.1,15.0,20.029612
1350,-1.0,19.8,19.6,29.53,22.7,188.0,28.9,22.9,30.73,21.9,30.82824
1351,-1.0,32.1,96.3,-1.0,23.9,63.415,55.4,59.2,63.8,65.9,44.10213
1352,28.09,-1.0,-1.0,-1.0,29.63,72.89,39.1,44.96,32.86,35.9,36.78149
1353,-1.0,39.6,-1.0,-1.0,33.8,-1.0,27.71,28.0,32.96,69.0,44.32474
1354,-1.0,37.9,52.1,107.65,54.6,77.405,63.9,60.5,52.3,47.8,63.72078
1355,-1.0,42.5,28.3,-1.0,-1.0,-1.0,28.21,-1.0,19.5,22.8,26.003124
1356,-1.0,75.4,281.5,312.69,119.9,259.93,199.9,221.1,188.1,136.0,146.09402
1357,-1.0,25.6,13.3,-1.0,-1.0,-1.0,51.99,-1.0,22.58,19.7,33.53248
1358,10.26,21.06,18.96,-1.0,11.16,-1.0,25.64,6.58,19.36,18.56,21.649448
1359,-1.0,-1.0,164.1,163.9,45.3,154.6,41.31,-1.0,-1.0,40.9,64.56969
1360,19.53,58.65,-1.0,64.14,54.71,100.63,59.71,24.76,61.04,36.23,58.425087
1361,-1.0,52.5,203.7,-1.0,53.1,-1.0,59.42,41.2,60.16,67.0,85.50166
1362,-1.0,-1.0,19.2,18.24,9.9,42.78,8.0,7.4,5.5,24.8,12.599484
1363,-1.0,14.0,12.7,-1.0,-1.0,-1.0,16.04,-1.0,7.27,1.0,13.184838
1364,-1.0,38.6,165.4,142.79,46.1,146.99,50.1,-1.0,23.0,32.7,55.077526
1365,57.75,70.9,242.17,-1.0,46.96,-1.0,57.61,51.48,61.84,32.9,71.20921
1366,-1.0,11.2,120.5,-1.0,24.8,-1.0,69.01,30.8,-1.0,52.0,51.63881
1367,-1.0,-1.0,54.52,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,24.81,29.45565
1368,-1.0,57.38,34.54,-1.0,50.7,266.93,57.14,28.64,25.69,46.63,45.924862
1369,-1.0,-1.0,89.1,83.28,35.0,223.27,53.4,46.6,53.4,71.2,67.2298
1370,-1.0,-1.0,46.65,-1.0,-1.0,45.07,-1.0,-1.0,-1.0,31.33,29.446564
1371,-1.0,-1.0,13.86,-1.0,-1.0,53.54,-1.0,-1.0,-1.0,23.24,11.981617
1372,14.38,46.73,-1.0,-1.0,43.77,84.24,19.14,29.31,39.46,34.86,34.752422
1373,-1.0,74.7,231.0,-1.0,39.5,-1.0,113.94,45.3,-1.0,114.5,112.01408
1374,-1.0,28.4,30.8,30.91,31.4,33.899,27.3,-1.0,32.7,38.2,28.786547
1375,-1.0,32.2,55.5,39.49,28.2,40.556,32.0,-1.0,29.8,32.8,36.78346
1376,-1.0,-1.0,-1.0,-1.0,-1.0,154.28,-1.0,-1.0,-1.0,22.85,20.603668
1377,-1.0,-1.0,74.6,-1.0,-1.0,37.02,-1.0,-1.0,-1.0,59.65,36.493797
1378,-1.0,28.0,87.4,-1.0,37.7,52.812,65.5,44.1,97.6,39.6,41.094753
1379,-1.0,21.6,45.9,-1.0,31.8,-1.0,-1.0,20.0,16.82,17.4,40.82144
1380,-1.0,33.0,50.1,-1.0,31.5,-1.0,38.57,26.1,34.84,59.2,50.596256
1381,-1.0,16.2,31.7,-1.0,18.1,45.96,16.8,29.3,23.4,23.3,21.943176
1382,33.36,47.32,-1.0,46.79,30.81,42.89,36.5,32.54,32.03,62.57,41.255234
1383,-1.0,17.5,20.1,19.93,18.9,108.2,26.1,-1.0,13.5,17.0,26.422058
1384,-1.0,-1.0,91.24,111.37,-1.0,19.02,-1.0,-1.0,-1.0,29.38,43.123142
1385,-1.0,-1.0,35.5,36.52,24.2,80.83,13.9,48.5,27.6,15.5,25.700382
1386,-1.0,35.1,36.4,48.52,27.4,73.769,32.1,-1.0,29.2,27.0,34.60697
1387,-1.0,48.3,125.4,39.38,30.0,76.166,53.2,47.1,40.54,47.8,57.63773
1388,-1.0,-1.0,24.12,-1.0,-1.0,68.29,-1.0,-1.0,-1.0,6.5,19.736479
1389,-1.0,-1.0,34.97,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,11.24,23.152937
1390,-1.0,28.4,47.6,-1.0,18.6,148.09,35.4,-1.0,19.9,33.6,36.88896
1391,-1.0,37.2,76.9,-1.0,42.1,-1.0,61.08,32.2,39.07,74.9,67.58925
1392,-1.0,-1.0,38.53,37.31,-1.0,-1.0,-1.0,-1.0,-1.0,16.01,25.971079
1393,-1.0,-1.0,43.44,-1.0,-1.0,15.71,-1.0,-1.0,-1.0,48.0,30.117422
1394,-1.0,27.8,67.9,-1.0,44.1,102.06,38.5,31.9,46.3,41.5,42.043682
1395,-1.0,-1.0,121.28,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,17.42,42.04232
1396,-1.0,0.3,36.7,-1.0,-1.0,-1.0,64.33,-1.0,24.45,49.5,48.374794
1397,-1.0,53.8,62.1,-1.0,41.9,-1.0,114.83,32.1,32.17,42.4,55.43648
1398,-1.0,10.0,3.3,-1.0,0.0,-1.0,15.21,-1.0,18.63,14.6,22.990103
1399,38.05,41.8,105.44,-1.0,27.4,-1.0,69.6,22.22,47.62,26.08,56.56582
1400,-1.0,-1.0,14.79,-1.0,-1.0,87.35,-1.0,-1.0,-1.0,10.69,16.744658
1401,-1.0,37.7,80.9,-1.0,23.6,-1.0,-1.0,19.3,21.87,59.0,45.661556
1402,10.5,21.91,-1.0,113.03,28.59,90.38,14.37,17.41,28.09,30.4,22.80215
1403,-1.0,33.8,40.2,-1.0,-1.0,-1.0,23.45,-1.0,21.71,17.3,26.38414
1404,-1.0,-1.0,28.16,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,21.46,20.444214
1405,12.22,8.09,-1.0,-1.0,6.73,-1.0,13.67,9.34,9.65,15.26,10.736555
1406,-1.0,40.6,63.3,-1.0,52.9,-1.0,53.1,41.7,60.02,68.8,57.78151
1407,-1.0,16.0,34.8,39.57,19.3,90.913,21.3,64.3,19.9,24.9,23.65015
1408,-1.0,15.7,20.5,-1.0,-1.0,-1.0,17.39,-1.0,14.15,20.9,18.978699
1409,-1.0,23.7,46.3,-1.0,27.2,-1.0,45.5,31.5,32.16,73.3,48.188637
1410,-1.0,-1.0,32.6,-1.0,-1.0,-1.0,-1.0,-1.0,28.73,35.3,33.92339
1411,-1.0,28.5,14.4,-1.0,-1.0,-1.0,27.68,-1.0,17.24,15.8,23.894995
1412,-1.0,-1.0,9.55,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.56,9.271613
1413,46.9,48.6,234.3,183.9,45.3,165.48,64.5,65.2,64.01,74.1,68.797066
1414,-1.0,50.7,146.6,124.49,44.7,182.7,89.2,168.0,86.5,39.9,55.804787
1415,-1.0,52.1,258.4,-1.0,-1.0,-1.0,22.45,13.3,49.72,114.8,65.664795
1416,-1.0,48.2,-1.0,-1.0,38.4,-1.0,-1.0,49.9,44.18,73.5,58.639324
1417,-1.0,29.6,44.8,56.93,32.5,157.18,35.6,43.3,47.97,40.3,39.397873
1418,14.02,22.39,-1.0,-1.0,23.02,45.57,24.6,16.67,23.14,20.12,29.238955
1419,-1.0,-1.0,138.36,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58.06,44.983673
1420,-1.0,69.7,70.4,286.86,76.4,194.28,82.9,-1.0,63.7,72.0,79.18174
1421,-1.0,-1.0,30.7,-1.0,-1.0,-1.0,-1.0,-1.0,19.95,41.4,25.624874
1422,-1.0,36.0,75.3,-1.0,31.8,-1.0,-1.0,-1.0,41.38,72.1,54.28938
1423,13.4,12.9,6.8,19.43,0.2,37.932,12.5,14.6,15.87,24.7,14.285018
1424,-1.0,60.4,245.0,-1.0,86.4,-1.0,222.85,86.1,77.58,115.6,150.61261
1425,-1.0,-1.0,11.56,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,17.31,10.339849
1426,-1.0,-1.0,187.0,194.3,50.1,96.097,-1.0,-1.0,-1.0,72.1,52.64633
1427,20.55,-1.0,21.93,-1.0,20.65,75.16,4.17,13.25,26.86,14.05,20.367138
1428,-1.0,-1.0,146.06,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,66.23,46.337437
1429,38.64,41.39,-1.0,-1.0,33.99,77.93,36.39,31.18,45.85,24.86,43.26374
1430,-1.0,17.9,36.4,-1.0,-1.0,-1.0,21.93,-1.0,20.39,32.5,30.655876
1431,-1.0,17.4,-1.0,14.8,-1.0,37.156,7.0,-1.0,-1.0,27.0,26.896818
1432,-1.0,20.7,42.2,77.85,34.3,38.358,35.5,-1.0,39.0,22.3,44.532223
1433,-1.0,13.3,60.0,-1.0,28.4,-1.0,42.29,25.3,-1.0,30.8,34.906826
1434,-1.0,12.1,24.1,-1.0,-1.0,-1.0,16.53,-1.0,19.28,20.5,23.642082
1435,18.51,19.96,-1.0,-1.0,18.04,30.17,18.58,19.08,21.72,17.2,23.949512
1436,-1.0,28.7,-1.0,64.2,-1.0,46.619,-1.0,-1.0,29.52,27.7,29.347322
1437,67.28,51.41,-1.0,43.9,66.38,25.53,110.42,58.75,170.45,67.33,68.20958
1438,-1.0,19.9,229.3,-1.0,34.0,-1.0,-1.0,23.8,-1.0,55.8,41.679924
1439,-1.0,-1.0,138.48,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,53.66,45.004772
1440,-1.0,31.6,165.2,166.2,-1.0,142.75,102.5,-1.0,-1.0,105.6,45.297382
1441,-1.0,63.3,331.8,172.04,118.4,251.34,163.1,204.5,252.9,127.0,124.28995
1442,30.4,16.4,30.8,18.26,16.9,34.376,39.6,23.7,23.47,33.0,39.861275
1443,-1.0,25.4,35.9,-1.0,-1.0,-1.0,40.46,-1.0,35.81,35.0,38.788036
1444,-1.0,-1.0,35.87,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,12.08,23.574757
1445,-1.0,64.3,87.4,183.63,71.3,193.96,101.1,76.1,107.48,96.9,87.61701
1446,16.13,14.48,-1.0,32.97,23.78,68.29,16.41,11.95,19.24,27.29,25.352259
1447,-1.0,14.8,41.9,-1.0,-1.0,-1.0,20.96,-1.0,15.87,28.0,30.812632
1448,-1.0,22.4,-1.0,60.3,-1.0,35.352,83.12,-1.0,-1.0,47.9,47.38896
1449,-1.0,17.9,45.3,-1.0,-1.0,-1.0,20.56,-1.0,10.23,50.0,29.5903
1450,-1.0,55.0,52.8,55.73,41.9,49.297,41.4,53.5,-1.0,48.0,47.567387
1451,-1.0,-1.0,38.3,-1.0,-1.0,123.77,-1.0,-1.0,-1.0,20.77,30.21199
1452,-1.0,37.4,62.7,-1.0,38.3,86.868,33.7,-1.0,33.6,54.5,42.525433
1453,-1.0,-1.0,59.97,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,38.91,30.969383
1454,-1.0,-1.0,19.85,61.26,-1.0,-1.0,-1.0,-1.0,-1.0,24.02,15.140019
1455,-1.0,56.5,47.7,-1.0,-1.0,-1.0,-1.0,60.2,48.24,62.2,34.25043
1456,-1.0,23.3,36.7,-1.0,37.5,-1.0,-1.0,38.3,35.29,44.0,45.892277
1457,-1.0,11.0,14.0,-1.0,-1.0,-1.0,16.62,-1.0,7.15,5.6,12.811525
1458,-1.0,39.9,126.1,-1.0,34.0,77.302,52.4,-1.0,38.5,49.3,60.579514
1459,-1.0,36.5,28.4,-1.0,-1.0,-1.0,26.45,-1.0,22.18,22.4,27.702188
1460,-1.0,38.8,58.6,72.62,44.7,97.311,59.9,67.1,56.6,67.5,53.34676
1461,-1.0,-1.0,34.8,24.62,18.0,70.203,27.8,22.3,12.9,15.1,22.768583
1462,-1.0,83.3,342.6,89.3,56.1,176.8,94.7,99.7,75.9,141.1,107.9368
1463,-1.0,64.8,72.3,79.93,69.1,69.415,66.3,-1.0,70.8,79.3,63.785374
1464,108.6,45.7,178.6,84.72,-1.0,144.05,54.6,70.3,74.72,89.9,57.744007
1465,-1.0,11.28,50.31,80.6,9.78,48.23,19.17,12.4,14.03,21.38,19.419075
1466,-1.0,80.9,-1.0,-1.0,43.9,-1.0,-1.0,-1.0,36.38,37.5,54.04528
1467,-1.0,-1.0,18.44,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,30.09,15.133556
1468,22.7,18.7,94.4,72.14,18.8,89.606,25.3,14.9,22.11,42.9,32.991207
1469,-1.0,51.8,-1.0,-1.0,42.5,-1.0,-1.0,-1.0,29.31,32.7,40.474346
1470,-1.0,20.2,49.2,-1.0,-1.0,-1.0,21.73,-1.0,24.73,55.2,38.76805
1471,-1.0,43.2,55.3,46.49,32.8,88.018,-1.0,-1.0,44.7,49.5,48.12839
1472,-1.0,21.9,87.6,-1.0,-1.0,-1.0,-1.0,-1.0,6.67,39.0,36.88377
1473,-1.0,0.9,35.1,-1.0,-1.0,-1.0,23.71,-1.0,18.61,21.7,30.331291
1474,-1.0,55.0,227.8,-1.0,35.8,90.663,63.3,64.0,60.3,97.1,78.697586
1475,-1.0,6.7,15.9,-1.0,-1.0,-1.0,12.36,-1.0,8.76,10.4,15.741852
1476,-1.0,39.6,36.1,29.27,19.0,58.821,40.1,-1.0,53.0,37.4,36.13043
1477,-1.0,-1.0,28.62,-1.0,-1.0,74.57,-1.0,-1.0,-1.0,19.44,22.73944
1478,-1.0,26.9,36.5,-1.0,-1.0,-1.0,43.8,-1.0,28.76,32.9,35.537663
1479,-1.0,9.5,11.4,25.7,6.7,17.058,18.45,-1.0,-1.0,12.0,18.402369
1480,-1.0,34.4,151.1,64.52,23.3,82.697,59.3,-1.0,60.5,36.4,51.352783
1481,-1.0,85.4,181.8,188.92,106.6,238.39,130.2,134.9,115.4,112.0,106.78036
1482,-1.0,-1.0,50.15,-1.0,-1.0,35.85,-1.0,-1.0,-1.0,31.02,30.553938
1483,-1.0,43.0,93.2,54.7,38.3,81.514,49.5,-1.0,43.6,43.9,52.814095
1484,-1.0,12.6,-1.0,-1.0,22.7,-1.0,-1.0,33.8,29.22,40.7,35.721836
1485,-1.0,38.4,54.6,-1.0,26.7,61.605,38.7,25.2,31.5,41.9,42.354748
1486,-1.0,17.0,125.8,39.7,23.7,57.806,25.5,-1.0,24.4,27.9,32.981266
1487,36.07,32.96,-1.0,-1.0,23.72,32.16,28.41,33.58,33.78,24.71,35.50533
1488,-1.0,-1.0,165.85,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,86.12,49.79392
1489,75.5,-1.0,63.9,97.52,30.5,99.83,0.6,55.3,47.98,41.2,41.816475
1490,-1.0,38.9,27.9,-1.0,-1.0,-1.0,37.73,28.2,34.43,56.3,34.319954
1491,29.28,13.07,33.23,-1.0,14.78,-1.0,20.33,17.44,18.63,25.73,24.669495
1492,-1.0,129.9,30.9,73.0,-1.0,58.867,37.73,-1.0,-1.0,29.6,68.56517
1493,-1.0,76.8,60.0,-1.0,78.4,70.237,64.9,77.2,80.0,54.2,60.733337
1494,48.9,38.7,58.2,43.82,30.9,96.517,35.1,51.8,40.23,30.1,42.79206
1495,-1.0,14.5,45.0,-1.0,20.8,-1.0,-1.0,19.5,17.2,26.9,37.541245
1496,-1.0,64.4,222.7,226.48,52.9,220.39,82.7,-1.0,97.6,44.1,69.72356
1497,-1.0,13.9,-1.0,111.1,-1.0,88.744,-1.0,-1.0,40.81,34.5,53.309372
1498,-1.0,24.4,25.3,-1.0,-1.0,-1.0,34.24,-1.0,28.06,26.9,32.33546
1499,-1.0,40.7,114.2,91.28,38.8,89.404,54.7,53.6,-1.0,37.4,53.18382
1500,-1.0,23.8,40.9,-1.0,-1.0,-1.0,-1.0,-1.0,12.23,28.5,26.935146
1501,-1.0,39.6,84.9,-1.0,-1.0,-1.0,-1.0,3.5,29.72,82.4,44.61362
1502,-1.0,-1.0,55.21,-1.0,-1.0,86.93,-1.0,-1.0,-1.0,43.46,35.29769
1503,-1.0,56.7,73.9,64.44,45.3,56.817,38.0,-1.0,54.7,42.8,46.180668
1504,-1.0,29.0,23.8,-1.0,-1.0,-1.0,16.04,-1.0,14.63,18.2,18.014671
1505,21.47,-1.0,-1.0,100.92,42.71,26.56,27.41,28.59,35.25,30.51,35.64556
1506,-1.0,1.8,9.2,-1.0,-1.0,-1.0,-1.0,-1.0,9.05,15.5,15.399542
1507,-1.0,22.1,67.9,-1.0,-1.0,-1.0,22.39,-1.0,31.07,36.0,41.558372
1508,20.31,26.89,-1.0,-1.0,26.44,67.63,21.99,23.02,24.33,21.36,31.800446
1509,-1.0,50.0,68.1,97.4,-1.0,98.1,-1.0,-1.0,-1.0,66.4,63.792274
1510,-1.0,-1.0,32.49,25.35,-1.0,125.54,-1.0,-1.0,-1.0,27.1,24.188814
1511,-1.0,19.1,33.4,-1.0,-1.0,-1.0,95.24,14.3,21.41,42.2,23.836267
1512,-1.0,-1.0,58.81,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,71.54,30.628214
1513,-1.0,26.8,49.4,-1.0,37.9,-1.0,-1.0,37.6,26.3,32.7,41.894356
1514,-1.0,-1.0,25.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,25.22,19.271793
1515,-1.0,7.5,36.2,-1.0,25.3,-1.0,39.09,37.1,25.53,56.0,43.17754
1516,-1.0,5.3,36.8,-1.0,-1.0,-1.0,44.83,-1.0,15.4,57.2,34.69539
1517,-1.0,16.3,58.7,-1.0,21.0,63.367,22.1,29.5,-1.0,26.7,33.269398
1518,-1.0,30.4,57.6,-1.0,32.4,-1.0,-1.0,32.2,35.65,58.4,50.770958
1519,-1.0,28.3,31.6,-1.0,-1.0,-1.0,40.33,-1.0,36.27,30.1,37.016254
1520,-1.0,64.9,103.4,-1.0,-1.0,-1.0,-1.0,16.0,76.16,141.9,66.355
1521,-1.0,-1.0,42.62,-1.0,-1.0,123.79,-1.0,-1.0,-1.0,20.5,32.890907
1522,50.54,76.86,-1.0,99.41,37.4,95.7,40.34,52.45,37.29,47.5,48.019066
1523,-1.0,26.2,115.0,96.57,41.7,86.418,59.4,39.8,68.56,41.1,54.56622
1524,-1.0,16.1,133.5,-1.0,-1.0,-1.0,-1.0,22.2,50.54,54.8,37.590202
1525,-1.0,17.6,26.4,-1.0,-1.0,-1.0,23.93,-1.0,19.93,18.1,24.864943
1526,-1.0,41.9,125.4,113.08,39.3,117.62,60.8,-1.0,46.7,47.5,60.86573
1527,-1.0,28.7,72.4,51.48,24.0,102.5,42.1,-1.0,33.9,55.5,43.386776
1528,-1.0,42.9,61.9,-1.0,-1.0,-1.0,59.0,-1.0,56.47,38.8,54.65302
1529,-1.0,-1.0,29.96,52.17,-1.0,59.31,-1.0,-1.0,-1.0,72.37,28.581078
1530,-1.0,117.4,143.2,220.01,91.8,221.95,132.4,-1.0,85.6,102.3,117.3856
1531,-1.0,-1.0,52.41,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,34.93,28.885109
1532,-1.0,40.3,72.8,24.82,23.5,89.7,54.9,25.2,32.42,49.2,48.761864
1533,-1.0,46.7,46.7,-1.0,15.2,-1.0,-1.0,-1.0,22.43,70.8,37.700485
1534,30.5,16.1,39.8,19.56,21.2,46.706,31.2,21.8,38.6,52.9,37.20851
1535,-1.0,13.0,25.6,-1.0,-1.0,-1.0,-1.0,-1.0,13.52,13.4,19.112898
1536,-1.0,33.39,14.35,-1.0,-1.0,241.19,39.96,27.96,20.89,31.14,35.544018
1537,-1.0,40.5,71.6,50.99,24.1,73.529,52.4,-1.0,36.4,53.4,48.77601
1538,-1.0,10.6,49.2,-1.0,37.8,-1.0,-1.0,-1.0,27.68,42.1,43.187584
1539,-1.0,57.8,315.6,-1.0,68.7,-1.0,91.1,36.0,90.74,85.0,118.82848
1540,-1.0,-1.0,52.0,36.0,19.6,36.376,29.7,17.4,19.9,27.5,30.271154
1541,-1.0,123.6,524.4,111.02,65.2,240.97,134.9,98.5,123.7,77.2,166.75858
1542,-1.0,-1.0,39.9,45.39,27.8,68.948,23.0,26.0,21.8,21.8,29.231438
1543,-1.0,17.7,66.6,-1.0,32.3,-1.0,20.03,45.3,-1.0,45.7,43.643147
1544,-1.0,36.2,-1.0,110.6,-1.0,64.878,62.87,-1.0,-1.0,43.9,50.839386
1545,-1.0,-1.0,14.24,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,13.96,12.3220215
1546,-1.0,2.4,7.9,-1.0,-1.0,-1.0,-1.0,-1.0,10.97,31.0,13.753439
1547,20.05,15.6,23.98,-1.0,10.12,-1.0,19.7,11.97,15.23,17.88,18.104343
1548,-1.0,50.3,6.5,-1.0,-1.0,-1.0,54.05,-1.0,6.76,26.8,38.174873
1549,16.94,-1.0,-1.0,-1.0,27.6,25.72,13.93,17.54,22.85,16.19,20.488232
1550,-1.0,23.3,27.0,-1.0,-1.0,-1.0,38.77,-1.0,20.34,37.6,28.300774
1551,-1.0,-1.0,35.01,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20.42,23.171463
1552,-1.0,15.2,120.5,-1.0,25.1,73.977,50.5,-1.0,24.9,31.4,47.99766
1553,-1.0,-1.0,74.0,126.66,36.7,130.0,46.9,72.1,42.1,42.6,48.050583
1554,-1.0,-1.0,322.0,249.45,83.1,282.41,86.2,-1.0,142.5,142.0,85.963585
1555,-1.0,10.6,132.3,-1.0,57.6,-1.0,88.81,39.9,55.47,56.0,74.5236
1556,-1.0,41.2,-1.0,40.0,-1.0,62.715,-1.0,-1.0,25.3,64.9,41.859993
