,AGU,LDO,LPIN,MIR,OBL,SFE,TLA,VAL,CEN,ATM_med,ATM_pred
773,-1.0,17.1,32.9,-1.0,-1.0,-1.0,13.58,-1.0,8.94,19.6,13.312989
774,-1.0,54.9,88.6,-1.0,-1.0,-1.0,-1.0,9.4,48.39,21.8,37.4182
775,3.98,15.88,-1.0,-1.0,8.78,64.58,11.6,11.88,9.51,10.73,11.8641405
776,42.3,-1.0,59.9,37.2,57.2,82.303,77.19,-1.0,71.02,100.0,114.87506
777,-1.0,73.9,123.3,-1.0,43.1,-1.0,69.49,58.9,54.05,32.4,44.962017
778,-1.0,57.5,56.9,-1.0,43.7,-1.0,19.21,62.5,37.99,26.6,34.266705
779,-1.0,31.3,37.6,24.8,17.8,53.64,21.3,28.6,29.6,24.6,24.357862
780,-1.0,18.4,13.5,24.88,4.1,42.974,15.0,42.8,9.85,10.4,16.636368
781,-1.0,45.9,-1.0,-1.0,36.7,-1.0,-1.0,47.1,30.6,36.0,43.97834
782,-1.0,39.4,44.4,-1.0,26.0,-1.0,-1.0,16.9,22.85,27.0,25.657879
783,14.2,-1.0,41.7,27.4,10.3,24.44,23.09,-1.0,17.67,11.1,20.396154
784,-1.0,65.2,60.3,69.9,36.4,75.441,69.3,-1.0,40.6,33.4,39.739956
785,-1.0,43.5,64.7,-1.0,42.3,60.104,45.3,43.7,40.4,34.4,38.53145
786,-1.0,48.0,175.4,152.21,44.9,168.36,71.7,70.6,73.34,52.7,51.46597
787,69.38,70.17,75.06,-1.0,37.53,-1.0,50.11,51.01,50.69,39.67,57.25389
788,44.24,36.31,-1.0,60.02,35.99,61.66,37.97,16.05,47.84,50.12,45.434597
789,-1.0,14.9,14.9,-1.0,-1.0,-1.0,-1.0,-1.0,11.21,27.3,14.248589
790,-1.0,18.3,-1.0,-1.0,-1.0,-1.0,8.78,-1.0,7.71,5.5,8.411196
791,-1.0,25.8,35.0,-1.0,16.3,-1.0,-1.0,19.2,18.85,11.5,17.516685
792,-1.0,-1.0,-1.0,17.5,-1.0,17.195,27.61,-1.0,15.77,20.0,18.636068
793,-1.0,64.1,164.0,169.56,49.6,145.52,84.2,-1.0,79.3,51.0,61.60016
794,31.6,57.9,135.9,33.38,19.4,104.16,49.4,19.6,28.54,33.0,43.22997
795,-1.0,44.8,36.7,70.93,32.5,175.25,35.1,107.9,41.6,27.0,46.00006
796,-1.0,13.5,18.6,-1.0,-1.0,-1.0,27.42,-1.0,16.19,33.5,21.245476
797,24.6,-1.0,42.0,41.36,15.9,35.374,-1.0,23.0,22.94,23.3,24.121244
798,-1.0,6.6,6.3,18.43,5.3,19.609,14.4,-1.0,20.9,6.8,16.703314
799,-1.0,41.6,71.4,35.43,23.7,54.29,37.9,-1.0,33.3,29.0,31.32439
800,51.81,82.9,-1.0,-1.0,57.39,201.69,57.4,50.3,66.6,93.38,72.06625
801,-1.0,61.1,-1.0,-1.0,31.8,-1.0,-1.0,48.2,37.44,64.1,34.41457
802,24.37,48.1,-1.0,-1.0,23.23,53.73,65.6,32.75,31.82,25.37,32.82928
803,30.21,42.27,-1.0,-1.0,37.66,121.47,27.76,30.83,22.38,34.49,39.09472
804,-1.0,28.7,50.5,-1.0,21.7,-1.0,-1.0,-1.0,20.81,29.5,18.91047
805,-1.0,84.2,-1.0,147.4,-1.0,107.66,58.99,-1.0,-1.0,40.4,48.220932
806,-1.0,48.2,55.2,85.02,37.9,74.168,56.6,-1.0,60.2,37.3,44.194893
807,-1.0,70.1,66.9,-1.0,21.0,73.733,75.0,-1.0,38.1,28.3,33.108482
808,-1.0,46.0,198.4,-1.0,-1.0,-1.0,56.86,83.1,70.33,78.1,58.533844
809,-1.0,42.2,60.3,-1.0,-1.0,-1.0,27.68,-1.0,16.46,7.8,17.868305
810,-1.0,47.0,75.4,-1.0,35.7,-1.0,43.63,28.1,35.04,26.7,36.761497
811,8.45,7.94,12.72,-1.0,6.78,-1.0,1.57,11.84,10.04,5.4,13.275087
812,31.7,42.83,-1.0,-1.0,28.94,55.78,32.44,29.07,27.36,36.08,35.8979
813,-1.0,108.3,104.5,177.18,113.2,148.18,67.3,-1.0,82.5,104.0,81.36986
814,-1.0,30.7,19.2,-1.0,-1.0,-1.0,19.38,-1.0,-1.0,27.6,16.612688
815,-1.0,46.1,67.4,-1.0,-1.0,-1.0,-1.0,-1.0,33.35,20.3,30.754793
816,-1.0,16.4,21.0,-1.0,-1.0,-1.0,-1.0,-1.0,11.56,28.8,15.84246
817,23.29,41.83,-1.0,-1.0,40.01,21.14,34.84,29.85,50.41,33.32,52.08452
818,38.5,41.9,101.1,58.29,44.3,110.96,46.2,51.8,53.6,54.7,51.027405
819,-1.0,8.12,13.62,-1.0,14.37,-1.0,6.21,17.49,9.32,21.84,13.796285
820,16.82,32.59,-1.0,-1.0,28.54,91.57,19.88,25.4,22.37,25.73,31.887535
821,-1.0,14.7,8.9,17.75,12.2,11.505,12.0,18.8,14.6,11.2,17.499502
822,18.1,-1.0,-1.0,37.7,-1.0,34.108,11.6,-1.0,8.67,11.2,20.21513
823,-1.0,21.8,35.5,18.31,40.9,164.91,37.8,114.1,25.7,17.0,60.782475
824,-1.0,50.5,69.1,-1.0,36.1,72.93,50.5,47.3,44.2,47.7,37.350716
825,-1.0,35.4,137.9,86.37,32.0,166.26,50.0,48.8,47.99,35.4,44.527985
826,20.5,-1.0,30.2,19.09,13.3,38.611,-1.0,15.7,16.31,11.5,19.293936
827,-1.0,21.6,11.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,25.5,15.09102
828,16.2,-1.0,-1.0,20.6,-1.0,28.34,49.09,-1.0,31.06,25.3,28.216272
829,-1.0,-1.0,-1.0,-1.0,-1.0,36.801,-1.0,-1.0,22.4,5.5,19.50741
830,-1.0,72.9,-1.0,101.1,-1.0,84.266,-1.0,-1.0,-1.0,19.2,34.279415
831,-1.0,13.5,39.5,-1.0,-1.0,-1.0,29.7,-1.0,19.27,12.0,20.666956
832,-1.0,-1.0,-1.0,53.0,-1.0,43.135,64.59,-1.0,47.18,68.5,37.896023
833,19.6,-1.0,-1.0,29.7,10.6,34.703,23.9,-1.0,16.47,6.0,11.411835
834,17.3,-1.0,36.9,23.3,17.6,52.687,71.13,-1.0,17.51,26.5,70.26094
835,20.52,28.53,-1.0,-1.0,19.31,90.5,22.02,0.05,21.08,19.17,27.142185
836,-1.0,19.5,19.5,16.67,16.3,31.552,17.2,-1.0,14.1,17.7,14.778547
837,15.67,25.92,-1.0,284.22,23.08,69.56,15.11,23.47,27.23,25.12,14.857114
838,-1.0,27.0,28.3,-1.0,-1.0,-1.0,24.62,-1.0,23.34,30.3,24.906708
839,-1.0,74.4,22.3,-1.0,-1.0,-1.0,-1.0,-1.0,18.54,22.4,18.17475
840,-1.0,21.8,20.9,-1.0,18.1,-1.0,35.89,-1.0,25.46,16.4,33.14752
841,-1.0,51.2,57.3,68.87,43.4,67.345,48.1,-1.0,46.7,49.7,40.21591
842,-1.0,70.1,-1.0,-1.0,63.6,360.66,82.0,140.4,83.1,86.6,94.2908
843,25.9,-1.0,35.7,-1.0,23.7,40.776,67.92,-1.0,32.15,142.9,65.122696
844,-1.0,49.3,49.8,-1.0,-1.0,-1.0,37.12,-1.0,37.88,21.6,32.357197
845,36.7,-1.0,103.9,38.01,23.2,66.59,-1.0,39.3,36.88,42.5,38.790188
846,-1.0,43.4,68.0,-1.0,32.2,75.106,45.5,57.7,54.0,30.1,35.842777
847,35.7,63.4,62.4,63.08,44.9,57.72,42.8,40.2,50.62,27.0,42.087154
848,20.4,47.91,-1.0,-1.0,26.03,21.25,27.94,34.47,34.49,33.98,36.452988
849,-1.0,34.1,71.6,47.64,32.1,48.84,40.2,-1.0,48.3,45.5,38.540676
850,-1.0,33.6,257.6,272.7,37.0,217.36,117.2,95.5,100.55,80.1,71.008415
851,10.25,48.83,-1.0,102.72,45.18,52.6,67.43,18.59,132.99,32.31,34.666912
852,-1.0,63.9,191.2,-1.0,53.7,-1.0,68.95,31.4,45.76,97.2,43.7312
853,30.17,-1.0,-1.0,-1.0,44.9,142.56,25.7,32.36,58.81,46.56,52.080524
854,-1.0,83.8,178.4,81.71,51.4,99.738,68.7,61.4,59.55,54.6,69.01027
855,34.99,52.78,-1.0,32.5,81.5,16.14,73.69,68.91,142.29,61.3,59.71391
856,10.4,-1.0,-1.0,21.6,-1.0,40.176,24.77,-1.0,12.91,2.2,25.422182
857,11.4,-1.0,35.3,30.4,11.1,42.041,34.76,-1.0,20.06,133.4,22.443226
858,31.6,-1.0,63.1,37.37,23.2,60.677,19.4,19.0,17.55,26.9,27.966133
859,20.7,-1.0,-1.0,46.4,15.6,40.851,52.31,-1.0,21.94,28.5,41.873425
860,-1.0,78.2,146.7,45.0,48.7,71.307,36.92,-1.0,-1.0,74.6,52.91683
861,-1.0,66.0,-1.0,-1.0,30.2,82.061,46.3,39.4,37.6,26.1,39.241047
862,-1.0,58.9,146.7,-1.0,88.5,-1.0,130.47,61.6,127.05,49.1,71.414215
863,-1.0,55.6,73.4,-1.0,58.8,-1.0,34.91,29.1,31.24,41.9,34.807507
864,-1.0,36.3,60.6,-1.0,-1.0,-1.0,-1.0,24.2,32.01,30.0,32.58498
865,-1.0,18.5,12.4,-1.0,-1.0,-1.0,21.53,-1.0,18.97,21.6,22.070517
866,-1.0,28.3,40.8,-1.0,33.3,59.212,-1.0,42.0,27.8,30.9,30.305952
867,-1.0,74.9,51.8,-1.0,15.9,-1.0,82.09,12.3,-1.0,40.2,37.68467
868,-1.0,-1.0,34.5,-1.0,-1.0,-1.0,-1.0,-1.0,22.46,38.7,27.833294
869,-1.0,53.8,5.8,-1.0,-1.0,-1.0,115.44,-1.0,16.74,27.1,26.655909
870,-1.0,41.7,64.7,-1.0,65.2,-1.0,-1.0,22.4,20.91,24.4,26.113247
871,-1.0,7.02,18.96,59.98,2.51,94.03,13.87,8.16,15.67,3.91,18.237217
872,-1.0,28.2,48.3,70.67,25.7,92.488,26.6,-1.0,19.9,25.6,31.30326
873,27.4,-1.0,15.5,35.5,-1.0,35.278,26.54,-1.0,21.45,21.5,14.828489
874,-1.0,47.4,45.0,-1.0,27.5,-1.0,40.29,35.3,30.32,8.2,22.827778
875,-1.0,15.2,19.7,-1.0,-1.0,-1.0,15.97,-1.0,13.04,14.2,16.874538
876,-1.0,83.6,160.4,162.09,56.9,247.79,87.3,56.7,-1.0,52.1,70.03434
877,-1.0,72.1,131.0,203.66,54.9,174.15,45.5,-1.0,20.7,63.6,59.401196
878,-1.0,24.8,35.1,26.4,14.4,-1.0,27.7,24.2,21.44,12.4,18.140123
879,15.7,-1.0,5.6,12.22,1.9,22.159,-1.0,6.8,2.61,13.3,11.7057705
880,-1.0,77.8,195.5,-1.0,80.7,-1.0,94.07,27.4,96.8,41.0,50.940506
881,-1.0,46.4,-1.0,-1.0,28.7,-1.0,-1.0,-1.0,38.98,23.9,28.573814
882,-1.0,64.0,135.0,121.31,59.5,95.661,73.3,-1.0,-1.0,48.9,36.294434
883,17.93,32.28,-1.0,125.44,15.45,36.54,22.41,16.23,11.77,19.88,13.766752
884,-1.0,77.5,124.6,-1.0,-1.0,-1.0,32.15,19.1,27.19,23.8,37.97201
885,11.35,10.02,-1.0,36.24,16.0,113.15,10.26,8.89,14.77,15.91,17.585726
886,44.0,-1.0,197.0,78.64,66.5,75.921,-1.0,47.9,48.05,46.1,60.707985
887,-1.0,45.5,75.2,-1.0,-1.0,-1.0,44.31,-1.0,44.01,28.4,36.749928
888,-1.0,35.1,34.3,-1.0,17.3,-1.0,-1.0,17.5,22.52,18.7,19.157509
889,39.2,-1.0,100.0,69.22,56.0,91.681,-1.0,38.8,50.78,43.2,50.64038
890,-1.0,78.2,197.5,140.6,44.3,147.32,99.04,-1.0,-1.0,37.2,44.216053
891,-1.0,2.3,11.4,-1.0,-1.0,-1.0,29.14,-1.0,29.29,32.7,20.73858
892,60.0,-1.0,-1.0,55.4,22.7,65.056,-1.0,-1.0,25.15,4.6,9.804733
893,-1.0,38.2,188.9,-1.0,29.1,-1.0,-1.0,36.3,-1.0,20.7,29.868235
894,-1.0,44.6,92.9,-1.0,46.1,145.76,52.0,-1.0,47.1,60.8,49.0807
895,-1.0,68.9,52.0,-1.0,-1.0,-1.0,37.2,-1.0,31.25,24.0,22.215464
896,-1.0,23.5,26.9,34.55,23.3,-1.0,22.7,-1.0,27.6,23.7,23.060947
897,34.5,-1.0,-1.0,40.02,37.82,-1.0,45.67,32.56,47.21,35.93,56.544975
898,-1.0,51.9,-1.0,-1.0,56.1,-1.0,-1.0,79.0,34.15,76.3,82.48565
899,-1.0,40.7,11.2,-1.0,-1.0,-1.0,27.99,-1.0,38.4,19.6,32.283985
900,-1.0,89.3,106.4,-1.0,38.9,-1.0,50.4,35.8,45.01,45.5,48.871456
901,-1.0,41.7,72.5,51.04,34.8,75.486,26.0,-1.0,47.9,39.3,37.263996
902,-1.0,7.8,16.0,-1.0,-1.0,-1.0,27.85,-1.0,22.02,26.6,19.224657
903,50.43,49.12,-1.0,65.46,39.92,104.26,43.6,46.06,44.59,33.17,52.152363
904,33.8,-1.0,62.5,37.64,23.2,82.66,21.7,34.8,34.02,32.6,39.659943
905,-1.0,31.1,29.3,-1.0,-1.0,-1.0,29.37,-1.0,15.33,20.7,16.10885
906,-1.0,39.9,143.4,-1.0,20.3,64.233,34.7,32.3,31.6,33.8,34.17014
907,-1.0,63.1,80.3,-1.0,50.6,-1.0,106.54,67.0,60.25,27.5,34.322285
908,-1.0,89.7,73.9,90.77,86.5,82.84,34.7,-1.0,72.9,67.4,60.804813
909,-1.0,52.6,92.9,-1.0,34.5,-1.0,56.35,62.3,44.61,36.4,28.651243
910,32.7,-1.0,-1.0,35.7,13.9,52.551,33.29,-1.0,21.58,8.8,16.041056
911,28.9,-1.0,-1.0,31.4,15.1,29.954,40.64,-1.0,19.33,16.6,37.962006
912,-1.0,20.7,17.2,-1.0,0.0,-1.0,20.66,-1.0,-1.0,9.4,17.178627
913,-1.0,53.0,54.0,62.32,31.5,59.736,58.1,66.9,61.9,44.8,41.532116
914,-1.0,25.5,26.0,-1.0,15.2,-1.0,-1.0,16.1,31.02,14.7,20.439516
915,12.1,-1.0,-1.0,31.9,30.1,33.002,24.62,-1.0,14.35,11.0,16.981873
916,-1.0,13.0,14.5,-1.0,-1.0,-1.0,16.98,-1.0,10.79,1.8,15.241346
917,18.35,39.39,-1.0,-1.0,21.99,115.29,28.81,25.9,23.53,29.64,31.043552
918,43.14,24.52,40.63,-1.0,34.19,-1.0,33.39,28.16,31.05,39.71,35.368214
919,18.55,3.93,-1.0,59.13,17.41,137.63,4.04,23.36,12.22,11.49,23.891148
920,-1.0,43.3,73.1,75.13,44.6,67.427,45.4,-1.0,51.6,79.0,43.833378
921,-1.0,60.8,142.5,-1.0,47.8,148.31,63.2,47.1,54.7,44.2,55.20404
922,-1.0,55.7,48.4,-1.0,-1.0,-1.0,40.53,-1.0,13.1,42.0,21.937883
923,21.2,-1.0,34.9,43.8,-1.0,47.475,42.63,-1.0,16.89,31.8,29.933834
924,20.65,38.2,64.49,-1.0,25.95,71.71,31.79,25.76,28.34,21.92,39.75732
925,-1.0,43.9,99.9,77.08,45.6,145.9,53.1,55.4,46.81,30.0,49.591347
926,20.29,15.18,20.34,-1.0,13.51,-1.0,10.49,11.41,16.33,14.2,16.381687
927,-1.0,48.3,54.0,-1.0,48.2,-1.0,-1.0,-1.0,24.24,31.3,23.60178
928,-1.0,34.1,49.2,-1.0,22.5,-1.0,53.7,30.9,32.9,26.2,20.115583
929,-1.0,32.0,30.3,-1.0,-1.0,-1.0,25.84,-1.0,17.29,19.1,16.6028
930,68.7,47.2,59.7,71.21,31.6,83.282,51.7,45.2,41.74,20.6,36.76537
931,-1.0,139.6,453.0,-1.0,54.1,-1.0,246.48,33.8,-1.0,126.4,95.01056
932,-1.0,35.8,86.6,-1.0,26.5,-1.0,53.69,20.2,44.37,13.7,26.91447
933,-1.0,-1.0,-1.0,83.9,-1.0,107.94,109.29,-1.0,25.49,24.0,139.98318
934,47.6,-1.0,89.5,81.86,52.8,64.156,34.7,37.3,26.4,26.7,40.76621
935,-1.0,28.2,79.3,-1.0,-1.0,-1.0,35.47,-1.0,25.75,23.5,22.074806
936,-1.0,16.3,14.6,-1.0,-1.0,-1.0,17.54,-1.0,12.55,12.9,16.017822
937,-1.0,78.8,331.7,289.2,82.9,238.38,111.08,-1.0,-1.0,19.9,59.260544
938,20.4,-1.0,-1.0,21.6,10.6,21.6,18.6,-1.0,17.12,7.0,11.587816
939,-1.0,36.2,43.8,39.43,34.7,77.741,40.1,-1.0,84.9,47.0,43.22996
940,-1.0,56.4,97.3,-1.0,166.9,89.11,50.8,-1.0,47.8,43.0,55.976128
941,-1.0,86.2,55.9,-1.0,5.7,-1.0,36.52,33.2,-1.0,74.6,45.733345
942,-1.0,-1.0,-1.0,19.4,-1.0,31.712,15.54,-1.0,9.86,3.0,19.73737
943,-1.0,77.5,90.0,-1.0,28.1,-1.0,38.04,22.0,36.18,19.1,40.158276
944,-1.0,24.2,20.9,46.1,26.2,255.78,37.3,43.5,38.31,25.1,38.668446
945,-1.0,-1.0,-1.0,45.6,-1.0,41.976,53.29,-1.0,42.65,35.9,35.914776
946,-1.0,6.9,5.1,-1.0,-1.0,-1.0,6.94,-1.0,-1.0,1.2,7.296114
947,-1.0,124.0,281.5,261.01,84.2,168.39,99.9,127.5,100.57,79.8,97.77247
948,-1.0,29.1,34.9,-1.0,-1.0,-1.0,19.98,-1.0,28.4,40.8,29.849964
949,40.33,38.82,-1.0,-1.0,55.13,145.54,38.81,51.59,54.23,76.35,64.1285
950,-1.0,22.0,11.8,13.72,0.7,48.647,10.7,14.5,3.72,7.0,13.253982
951,-1.0,33.2,62.7,77.71,37.9,73.067,51.1,56.7,48.29,40.2,38.741814
952,53.7,-1.0,-1.0,46.8,-1.0,71.098,29.09,-1.0,33.33,16.2,18.471748
953,20.8,-1.0,15.7,20.9,13.8,42.054,35.06,-1.0,13.6,26.6,25.389973
954,30.5,-1.0,78.1,31.01,28.7,39.78,34.1,19.8,30.52,16.4,29.00782
955,-1.0,22.3,29.5,29.16,28.4,74.715,20.4,-1.0,17.1,22.8,24.441372
956,-1.0,136.0,281.5,312.69,119.9,259.93,199.9,221.1,188.1,75.4,133.16077
957,-1.0,43.7,114.0,94.83,63.5,315.89,56.5,-1.0,49.8,77.8,80.69135
958,-1.0,57.3,134.9,-1.0,-1.0,-1.0,-1.0,8.9,25.27,17.8,30.017214
959,-1.0,41.9,37.3,-1.0,29.8,-1.0,33.47,20.5,23.34,27.0,26.750357
960,28.8,-1.0,70.5,95.5,20.8,61.649,61.22,-1.0,39.78,51.5,28.788206
961,-1.0,35.7,66.5,85.77,27.5,98.723,29.4,34.3,30.59,25.9,29.82484
962,28.4,-1.0,37.9,35.31,32.5,52.32,-1.0,37.9,38.67,33.5,32.278404
963,-1.0,58.1,64.3,-1.0,-1.0,-1.0,-1.0,30.2,46.75,40.6,43.471054
964,-1.0,63.6,94.3,38.58,21.6,75.9,36.4,-1.0,28.8,30.1,32.679016
965,-1.0,28.0,58.7,30.89,20.9,47.159,24.9,104.3,27.4,32.2,32.12717
966,-1.0,-1.0,159.3,-1.0,31.6,-1.0,-1.0,96.0,80.87,40.3,35.44598
967,21.6,-1.0,26.4,33.9,14.6,33.108,21.54,-1.0,16.09,11.1,14.272938
968,-1.0,-1.0,58.1,-1.0,-1.0,-1.0,27.15,-1.0,-1.0,29.9,15.54283
969,22.21,26.13,-1.0,-1.0,42.49,34.89,38.1,28.84,45.36,36.67,41.867683
970,-1.0,-1.0,-1.0,11.2,-1.0,29.635,4.11,-1.0,9.41,5.9,6.83496
971,36.49,21.46,20.22,-1.0,25.25,-1.0,42.54,16.6,21.56,25.56,25.884422
972,67.5,-1.0,87.5,60.22,40.1,99.028,-1.0,41.0,85.92,61.8,52.42307
973,13.9,-1.0,20.4,21.2,8.6,32.931,29.26,-1.0,0.21,1.4,28.65594
974,-1.0,112.0,224.6,187.11,58.1,133.26,74.2,-1.0,45.7,79.3,78.28157
975,-1.0,60.6,165.9,175.88,70.7,136.09,84.5,-1.0,50.9,61.7,55.31582
976,-1.0,36.8,71.0,72.96,21.9,56.189,39.7,-1.0,37.2,41.2,31.666155
977,-1.0,50.0,87.2,-1.0,39.5,103.15,38.2,61.1,46.7,43.1,42.555256
978,-1.0,46.4,39.1,77.34,33.8,44.948,46.4,-1.0,33.3,25.2,30.834957
979,-1.0,52.2,-1.0,-1.0,70.9,-1.0,68.83,67.3,41.76,98.8,80.067245
980,-1.0,37.0,99.2,-1.0,42.6,-1.0,47.17,28.3,45.06,25.2,31.656216
981,49.4,-1.0,95.4,51.23,40.3,100.54,48.7,61.6,48.01,36.0,60.81878
982,-1.0,36.9,-1.0,-1.0,39.0,-1.0,-1.0,-1.0,31.35,53.1,43.085537
983,-1.0,31.4,36.6,110.34,40.1,121.14,39.6,-1.0,43.7,41.5,43.454224
984,-1.0,35.6,36.5,-1.0,-1.0,-1.0,8.92,-1.0,13.17,9.7,15.165345
985,-1.0,86.5,68.2,42.5,45.2,90.847,61.69,-1.0,-1.0,53.2,59.235542
986,-1.0,-1.0,-1.0,36.0,-1.0,40.692,62.04,-1.0,19.56,44.2,51.844727
987,-1.0,39.2,60.2,33.96,34.6,45.168,38.2,-1.0,31.2,35.0,33.50273
988,-1.0,37.7,34.8,35.75,25.9,98.692,-1.0,-1.0,50.6,24.2,27.050964
989,21.28,86.54,-1.0,-1.0,36.93,52.87,36.1,39.09,29.54,40.73,42.602142
990,-1.0,-1.0,-1.0,10.7,-1.0,29.784,18.57,-1.0,6.39,16.5,14.654359
991,35.3,-1.0,61.9,59.4,32.3,70.966,-1.0,43.4,35.51,40.1,42.352333
992,-1.0,45.1,54.4,-1.0,28.0,-1.0,20.99,16.1,20.09,32.8,29.70203
993,51.8,-1.0,142.9,68.97,57.5,85.657,-1.0,82.6,53.35,55.2,74.445946
994,-1.0,20.9,48.6,60.97,60.8,112.82,33.3,-1.0,30.9,28.9,38.635044
995,-1.0,28.4,22.4,-1.0,19.6,-1.0,18.61,18.2,25.73,22.6,20.10286
996,-1.0,39.0,43.3,59.27,36.8,86.506,52.3,-1.0,40.8,38.4,34.950066
997,-1.0,56.1,181.4,65.33,41.3,164.47,27.8,-1.0,34.5,16.7,52.926197
998,-1.0,36.9,-1.0,-1.0,42.0,-1.0,9.38,40.6,37.55,13.3,48.318806
999,27.52,24.36,73.9,-1.0,28.59,27.82,25.56,13.9,26.87,32.63,29.949265
1000,39.26,32.37,-1.0,34.84,30.58,14.99,33.56,39.29,39.16,31.43,51.196995
1001,-1.0,63.9,-1.0,-1.0,44.2,-1.0,42.4,49.4,-1.0,54.2,56.931225
1002,-1.0,33.6,34.7,-1.0,-1.0,-1.0,35.27,-1.0,13.35,21.1,18.249136
1003,-1.0,22.4,26.9,54.68,29.4,70.383,34.0,-1.0,56.0,30.2,37.079315
1004,32.1,-1.0,70.2,52.92,21.6,61.054,22.3,22.2,21.12,30.4,30.267538
1005,23.6,30.5,22.4,32.28,21.5,43.388,27.1,18.5,22.2,12.8,22.351084
1006,-1.0,28.3,55.7,41.11,40.5,81.044,49.5,-1.0,51.6,40.3,39.323616
1007,-1.0,55.7,55.6,-1.0,28.2,-1.0,-1.0,31.8,27.71,41.7,29.90608
1008,9.8,-1.0,-1.0,23.6,10.4,-1.0,-1.0,-1.0,-1.0,53.4,45.579605
1009,29.2,-1.0,-1.0,124.5,17.9,60.195,49.73,-1.0,19.26,42.5,23.09088
1010,-1.0,47.3,48.9,-1.0,48.2,-1.0,9.9,56.9,49.83,12.6,39.192238
1011,-1.0,43.5,30.1,-1.0,20.2,-1.0,-1.0,30.6,21.83,11.4,17.799747
1012,-1.0,38.7,55.5,-1.0,43.4,-1.0,39.82,49.1,37.05,36.4,36.03344
1013,48.16,39.81,-1.0,52.14,35.64,93.83,32.87,48.84,58.11,36.44,57.11895
1014,-1.0,8.6,16.6,-1.0,-1.0,-1.0,25.27,-1.0,-1.0,24.8,16.941275
1015,45.3,-1.0,108.1,117.85,35.0,-1.0,-1.0,40.9,51.25,39.3,46.927372
1016,-1.0,59.3,51.8,-1.0,77.8,-1.0,70.23,79.2,54.23,38.2,58.665115
1017,-1.0,68.2,55.3,97.37,66.7,58.748,72.2,89.1,-1.0,72.2,71.76071
1018,-1.0,45.7,77.4,83.96,38.4,119.58,50.9,-1.0,48.0,62.8,42.215446
1019,-1.0,121.2,245.3,-1.0,50.5,-1.0,-1.0,24.0,49.81,57.7,63.506985
1020,45.0,-1.0,-1.0,56.5,15.0,48.435,12.97,-1.0,19.68,6.8,13.104186
1021,-1.0,80.4,58.0,-1.0,-1.0,-1.0,92.55,-1.0,16.21,56.0,30.03382
1022,-1.0,42.5,42.5,60.07,31.4,52.344,49.8,-1.0,36.7,30.5,31.616135
1023,-1.0,43.5,50.0,-1.0,-1.0,-1.0,32.38,-1.0,41.75,53.9,34.42174
1024,-1.0,69.9,27.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,22.8,28.16741
1025,47.09,66.69,-1.0,116.91,33.0,53.46,41.29,39.57,35.18,69.8,54.303253
1026,-1.0,17.3,41.7,-1.0,14.9,-1.0,15.35,-1.0,17.99,39.9,16.673544
1027,-1.0,30.6,9.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.0,9.7,13.755221
1028,-1.0,71.1,148.7,70.46,111.7,104.22,34.7,-1.0,73.1,67.5,80.68565
1029,-1.0,47.7,62.2,51.8,39.5,86.47,32.3,-1.0,31.2,25.8,36.001663
1030,18.1,-1.0,14.4,15.8,2.3,-1.0,8.1,-1.0,11.27,51.7,47.419388
1031,-1.0,56.3,86.4,-1.0,38.7,-1.0,53.41,41.6,29.76,27.8,38.704823
1032,-1.0,42.9,59.2,78.28,31.7,77.977,42.3,44.6,-1.0,33.3,33.958046
1033,17.3,-1.0,-1.0,17.7,5.9,27.383,13.53,-1.0,17.58,2.1,8.985777
1034,16.94,40.45,-1.0,-1.0,63.02,41.08,34.34,41.53,35.96,37.34,47.032436
1035,-1.0,24.8,31.8,39.8,24.2,82.13,14.56,-1.0,-1.0,24.1,27.06412
1036,-1.0,31.7,44.3,-1.0,-1.0,-1.0,56.11,-1.0,18.53,23.7,21.909824
1037,35.81,37.97,205.28,-1.0,50.16,97.76,65.79,32.1,81.99,53.17,51.629047
1038,32.36,33.06,-1.0,-1.0,40.84,45.74,30.47,26.81,38.48,47.6,42.857483
1039,74.87,63.71,-1.0,-1.0,75.34,85.18,67.17,61.41,81.37,76.36,87.97008
1040,19.64,15.87,-1.0,-1.0,29.37,58.51,60.7,56.79,69.0,40.64,45.33029
1041,23.7,-1.0,51.4,58.6,18.0,32.83,33.34,-1.0,10.78,42.8,51.577564
1042,-1.0,63.1,134.5,136.4,90.6,150.07,72.7,-1.0,78.7,91.5,65.22933
1043,-1.0,23.0,97.9,-1.0,11.6,-1.0,-1.0,15.6,-1.0,17.2,15.026698
1044,11.8,-1.0,34.8,22.5,-1.0,41.957,76.63,-1.0,24.69,145.3,106.441605
1045,-1.0,49.5,41.2,45.79,38.0,109.0,27.8,-1.0,25.8,26.8,35.170597
1046,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,29.44,-1.0,-1.0,30.5,9.1640215
1047,-1.0,22.1,59.7,42.78,29.5,37.329,22.1,17.0,24.6,25.5,28.263964
1048,-1.0,72.6,94.4,-1.0,62.1,-1.0,-1.0,43.3,47.57,66.1,52.812298
1049,-1.0,64.1,-1.0,-1.0,51.3,98.521,57.9,-1.0,38.7,57.2,46.583286
