,AGU,LDO,LPIN,MIR,OBL,SFE,TLA,VAL,CEN,ATM_med,ATM_pred
1186,-1.0,88.3,122.3,98.05,80.4,198.63,66.4,78.6,75.4,80.3,65.92266
1187,-1.0,60.0,49.0,-1.0,3.6,-1.0,-1.0,-1.0,35.57,62.9,25.527206
1188,-1.0,103.5,134.0,-1.0,36.3,93.975,40.7,42.0,39.6,29.8,40.43262
1189,-1.0,118.3,175.5,107.4,-1.0,123.92,-1.0,-1.0,-1.0,71.8,68.515526
1190,-1.0,29.9,46.3,31.41,34.3,61.229,24.3,-1.0,29.6,23.4,28.27203
1191,22.1,-1.0,38.4,-1.0,23.4,33.309,71.39,22.5,23.47,75.8,63.002975
1192,11.04,22.62,-1.0,-1.0,37.93,17.12,26.58,32.83,25.99,32.21,31.89738
1193,-1.0,59.8,144.8,47.72,36.6,94.261,45.7,59.7,42.3,51.7,54.85097
1194,-1.0,33.1,125.8,69.22,29.6,133.08,39.7,-1.0,72.7,40.1,46.827015
1195,-1.0,19.3,18.8,-1.0,-1.0,-1.0,-1.0,-1.0,15.76,22.0,17.657167
1196,49.92,174.04,-1.0,69.75,197.67,115.54,143.4,17.08,86.12,146.95,224.72559
1197,39.9,-1.0,50.7,51.74,28.8,-1.0,-1.0,37.8,26.21,26.0,31.26233
1198,11.5,-1.0,24.1,25.9,18.5,-1.0,24.81,-1.0,18.9,12.3,24.417774
1199,-1.0,-1.0,-1.0,5.8,-1.0,10.033,-1.0,-1.0,7.36,12.3,5.8529963
1200,-1.0,101.2,66.2,87.53,67.0,88.351,82.0,-1.0,62.8,47.4,58.992275
1201,58.22,51.83,-1.0,60.48,48.11,78.58,56.55,63.95,57.69,74.31,65.52652
1202,28.7,-1.0,7.7,45.89,19.6,34.829,-1.0,40.9,17.87,24.4,21.893559
1203,30.2,-1.0,49.4,38.84,23.9,74.808,-1.0,36.6,20.4,34.6,29.717537
1204,37.5,-1.0,84.3,30.47,23.2,77.943,30.7,44.5,25.3,44.2,30.671368
1205,-1.0,39.1,-1.0,-1.0,-1.0,-1.0,8.91,-1.0,-1.0,15.9,12.67772
1206,30.89,28.02,-1.0,28.7,27.87,20.89,28.15,36.37,40.94,31.36,45.229195
1207,-1.0,33.1,51.0,-1.0,-1.0,-1.0,-1.0,25.2,-1.0,32.9,25.277405
1208,-1.0,31.4,120.5,-1.0,25.1,73.977,50.5,-1.0,24.9,15.2,32.123653
1209,43.8,-1.0,92.9,72.34,36.8,85.547,-1.0,58.4,45.37,47.9,50.126583
1210,-1.0,28.2,98.8,-1.0,32.6,97.329,45.1,-1.0,33.2,44.8,32.16706
1211,-1.0,-1.0,33.6,-1.0,-1.0,-1.0,-1.0,-1.0,21.91,33.9,30.395866
1212,-1.0,26.0,-1.0,-1.0,16.7,-1.0,15.04,22.5,17.46,19.9,19.71992
1213,-1.0,-1.0,82.9,130.89,52.0,138.37,-1.0,56.5,73.85,54.6,40.325092
1214,-1.0,53.0,35.3,41.0,-1.0,59.73,-1.0,-1.0,-1.0,47.3,71.77764
1215,-1.0,71.7,82.0,-1.0,37.1,105.47,66.7,62.5,53.6,40.6,35.187794
1216,-1.0,34.5,96.3,-1.0,23.7,196.71,30.7,36.9,28.4,25.2,25.822304
1217,-1.0,76.6,113.3,-1.0,69.2,136.29,78.5,89.1,91.1,71.2,65.98626
1218,-1.0,67.4,58.1,-1.0,51.5,-1.0,55.86,58.4,51.94,51.5,27.34492
1219,-1.0,38.4,-1.0,-1.0,18.9,-1.0,39.56,21.5,19.15,24.9,20.684542
1220,-1.0,60.9,125.1,59.56,36.0,60.788,41.3,-1.0,24.8,46.7,44.04614
1221,-1.0,10.3,3.8,-1.0,-1.0,-1.0,-1.0,-1.0,9.3,18.5,16.99973
1222,-1.0,27.3,37.7,90.7,-1.0,88.206,-1.0,-1.0,-1.0,9.4,83.62277
1223,42.15,-1.0,40.01,-1.0,30.05,-1.0,41.45,40.6,21.08,39.9,47.527412
1224,-1.0,20.6,26.1,-1.0,14.5,-1.0,37.67,-1.0,18.97,31.4,22.198872
1225,-1.0,92.8,106.6,-1.0,42.2,-1.0,-1.0,42.5,55.61,29.3,43.324463
1226,-1.0,132.3,215.4,211.4,96.3,195.89,97.2,110.9,86.2,59.2,84.95318
1227,-1.0,28.3,37.9,-1.0,0.0,-1.0,17.56,-1.0,-1.0,10.1,12.644561
1228,-1.0,66.0,105.7,48.23,59.5,102.09,44.0,-1.0,51.8,57.1,52.061714
1229,31.1,-1.0,28.8,33.25,24.8,33.227,-1.0,31.6,25.28,14.0,26.207047
1230,-1.0,114.4,247.2,211.41,50.1,138.0,82.3,-1.0,55.5,57.7,61.13811
1231,52.7,-1.0,105.6,56.61,35.2,108.94,-1.0,57.7,55.48,48.1,61.18599
1232,-1.0,118.0,-1.0,-1.0,88.7,-1.0,57.57,55.7,59.63,53.7,61.631504
1233,-1.0,77.1,187.7,65.94,62.1,155.03,72.8,109.4,79.3,82.8,90.08392
1234,21.73,13.45,22.4,52.95,17.36,-1.0,13.57,19.41,14.98,18.54,21.379856
1235,-1.0,83.2,177.7,127.45,29.5,305.42,46.7,40.8,44.7,36.9,59.843296
1236,39.09,20.17,24.31,-1.0,21.37,-1.0,23.93,25.75,35.63,21.83,26.462622
1237,23.8,51.9,117.2,88.1,32.2,124.46,44.1,17.1,50.94,40.3,30.245422
1238,-1.0,111.0,122.9,-1.0,44.2,-1.0,38.69,48.5,55.55,46.3,52.14955
1239,-1.0,66.9,-1.0,11.4,-1.0,34.881,-1.0,-1.0,17.24,26.3,18.540455
1240,-1.0,78.8,181.9,94.32,40.4,161.0,66.0,34.7,57.5,51.5,59.435555
1241,18.28,29.33,-1.0,-1.0,78.05,73.2,28.73,27.76,34.87,57.07,40.685314
1242,35.1,31.63,33.28,-1.0,39.23,-1.0,23.44,34.26,38.69,27.81,39.064228
1243,41.32,56.14,-1.0,-1.0,57.83,107.53,65.03,41.3,59.97,85.08,62.667755
1244,101.65,78.4,-1.0,-1.0,110.29,51.66,85.97,139.79,115.82,141.98,135.98465
1245,-1.0,82.6,52.6,-1.0,-1.0,-1.0,54.44,-1.0,40.03,46.7,21.853708
1246,15.5,-1.0,-1.0,24.2,13.0,23.596,23.63,-1.0,18.75,21.6,9.637574
1247,-1.0,14.6,16.1,-1.0,-1.0,-1.0,19.76,-1.0,12.09,26.2,10.775441
1248,-1.0,21.2,27.2,43.85,31.3,57.31,25.6,-1.0,28.6,36.3,27.019985
1249,-1.0,78.5,72.1,-1.0,62.4,-1.0,51.02,61.8,56.36,55.1,42.333466
1250,-1.0,59.1,46.0,-1.0,36.3,37.011,57.9,-1.0,29.9,33.1,33.841434
1251,-1.0,89.4,225.9,306.73,53.9,182.43,-1.0,-1.0,107.9,44.6,62.79305
1252,14.95,38.98,19.93,-1.0,19.46,-1.0,30.76,16.96,18.28,27.01,17.888306
1253,51.9,-1.0,44.7,69.1,26.4,54.982,55.37,-1.0,42.25,48.2,36.73114
1254,31.1,-1.0,49.3,47.89,49.7,69.109,-1.0,44.5,56.61,24.4,41.010246
1255,-1.0,25.1,19.2,-1.0,-1.0,-1.0,13.53,-1.0,9.41,13.2,11.024414
1256,50.0,54.0,83.8,53.28,-1.0,109.68,54.3,38.0,62.42,51.5,56.300377
1257,-1.0,13.6,18.6,-1.0,-1.0,-1.0,23.58,-1.0,15.21,23.0,14.696139
1258,-1.0,55.1,-1.0,30.7,-1.0,45.093,-1.0,-1.0,-1.0,35.3,34.69878
1259,5.7,-1.0,24.7,16.1,-1.0,32.689,73.54,-1.0,7.96,64.2,190.09099
1260,31.9,-1.0,-1.0,59.3,36.8,47.509,61.86,-1.0,38.21,46.8,58.69734
1261,-1.0,45.7,108.5,217.46,58.8,144.64,43.7,-1.0,43.8,72.5,55.248856
1262,-1.0,77.9,100.0,177.75,66.8,152.15,62.0,87.1,95.6,65.2,81.491875
1263,39.5,-1.0,28.1,47.79,23.9,48.156,-1.0,27.7,21.8,27.0,21.947533
1264,-1.0,11.3,9.4,21.05,10.6,31.292,15.8,14.2,8.26,19.5,9.018706
1265,-1.0,32.9,51.5,23.3,-1.0,44.326,-1.0,-1.0,-1.0,25.1,22.677595
1266,-1.0,-1.0,-1.0,30.3,-1.0,31.327,38.54,-1.0,16.67,17.6,24.590633
1267,-1.0,23.6,30.2,-1.0,0.0,-1.0,25.75,-1.0,24.26,23.5,24.020025
1268,-1.0,52.5,56.0,36.13,30.0,56.953,59.7,-1.0,31.9,30.1,28.949583
1269,-1.0,21.3,120.3,74.53,21.4,108.99,28.7,-1.0,28.8,29.6,36.03773
1270,-1.0,24.6,21.4,-1.0,-1.0,-1.0,17.54,-1.0,13.17,19.3,15.613801
1271,-1.0,51.1,155.6,-1.0,55.3,-1.0,69.28,30.8,55.06,44.4,34.57476
1272,2.76,12.96,-1.0,32.91,12.88,79.0,15.56,13.45,12.97,13.81,16.583408
1273,-1.0,66.9,-1.0,-1.0,36.1,-1.0,85.92,28.4,36.02,45.5,40.93509
1274,52.3,-1.0,48.3,105.06,65.3,125.26,-1.0,47.0,56.45,70.4,48.102093
1275,17.6,-1.0,29.0,31.0,12.7,33.966,14.35,-1.0,3.84,6.3,24.61843
1276,64.86,156.03,-1.0,-1.0,83.99,185.55,60.94,68.95,128.26,70.91,125.57629
1277,-1.0,47.6,91.0,135.51,62.5,112.55,46.1,-1.0,34.8,48.1,41.78646
1278,-1.0,44.1,36.2,41.39,26.6,70.583,41.3,-1.0,29.3,28.2,29.472965
1279,-1.0,42.0,62.8,-1.0,-1.0,-1.0,-1.0,28.0,36.13,41.1,35.174488
1280,-1.0,36.9,48.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,13.0,32.19332
1281,-1.0,17.2,21.3,-1.0,-1.0,-1.0,-1.0,-1.0,7.11,19.1,13.37792
1282,68.8,73.1,53.4,58.8,41.5,161.8,46.4,40.6,40.9,38.7,42.699654
1283,-1.0,65.8,309.1,284.07,56.6,242.66,143.0,133.7,93.1,90.7,90.86711
1284,-1.0,17.3,16.8,-1.0,-1.0,-1.0,18.63,-1.0,8.57,10.9,13.473288
1285,-1.0,76.3,249.7,-1.0,60.7,-1.0,-1.0,63.1,69.19,68.5,62.66199
1286,-1.0,4.5,28.3,-1.0,7.9,-1.0,-1.0,5.3,3.99,1.5,12.714889
1287,21.2,-1.0,-1.0,32.8,21.7,-1.0,25.42,-1.0,22.21,20.5,25.525537
1288,15.6,34.21,-1.0,97.52,30.98,90.19,20.11,26.35,23.1,33.18,32.426407
1289,41.3,51.19,-1.0,-1.0,42.11,78.36,33.35,35.34,58.99,46.56,59.24835
1290,-1.0,64.8,335.4,126.48,83.1,220.28,116.6,105.8,137.8,104.7,75.82519
1291,-1.0,45.7,-1.0,127.0,-1.0,-1.0,59.65,-1.0,-1.0,21.9,43.453033
1292,36.1,-1.0,50.8,74.09,31.5,62.939,-1.0,44.1,35.55,34.1,34.448166
1293,25.26,16.67,-1.0,-1.0,14.28,40.35,11.7,21.9,16.09,18.38,20.687794
1294,-1.0,58.5,109.4,104.21,38.1,78.721,70.9,-1.0,53.2,49.7,50.19305
1295,15.8,-1.0,24.3,-1.0,12.3,51.649,23.65,10.6,15.59,44.4,101.63152
1296,-1.0,28.7,-1.0,39.8,-1.0,29.241,16.99,-1.0,-1.0,20.2,32.44174
1297,-1.0,326.2,-1.0,-1.0,183.8,-1.0,248.99,-1.0,213.55,186.2,580.5365
1298,-1.0,75.7,151.4,-1.0,63.6,108.143,56.1,50.7,79.6,59.3,69.23007
1299,-1.0,41.7,33.9,-1.0,25.1,-1.0,-1.0,25.8,21.96,36.5,23.613823
1300,-1.0,87.1,137.5,-1.0,27.9,-1.0,58.86,39.3,-1.0,38.0,58.303673
1301,13.96,28.45,61.3,-1.0,18.03,-1.0,21.92,17.16,10.25,19.65,22.67318
1302,-1.0,-1.0,-1.0,18.4,-1.0,37.108,17.22,-1.0,16.95,13.1,12.783624
1303,80.4,66.1,108.7,111.17,-1.0,77.578,69.0,57.9,40.48,41.2,40.77734
1304,73.8,28.8,41.2,76.85,33.2,72.872,36.4,54.5,44.19,36.8,37.791718
1305,-1.0,22.8,22.7,-1.0,-1.0,-1.0,-1.0,-1.0,13.23,16.6,19.159094
1306,8.7,-1.0,-1.0,23.5,-1.0,29.175,28.78,-1.0,6.55,2.3,32.0381
1307,-1.0,79.1,74.1,-1.0,-1.0,-1.0,26.28,22.2,39.27,36.3,34.828556
1308,-1.0,73.6,74.4,64.84,94.6,91.155,65.8,-1.0,35.3,40.7,62.434105
1309,-1.0,32.6,33.8,-1.0,-1.0,-1.0,-1.0,-1.0,12.89,7.7,19.6109
1310,-1.0,26.9,33.6,-1.0,23.4,-1.0,30.54,-1.0,23.37,39.5,27.49134
1311,-1.0,36.1,87.1,136.61,34.6,60.237,46.8,-1.0,26.3,39.8,24.03254
1312,43.3,56.7,117.8,34.42,28.1,42.405,41.0,38.5,34.36,46.0,49.223827
1313,21.7,35.0,37.27,-1.0,33.53,-1.0,28.36,25.39,22.06,31.58,27.764046
1314,-1.0,53.9,75.3,-1.0,-1.0,-1.0,33.78,26.7,36.12,29.7,36.907204
1315,17.94,30.71,-1.0,99.8,24.82,-1.0,24.17,23.45,17.13,23.53,32.535843
1316,-1.0,22.2,21.9,-1.0,7.5,-1.0,-1.0,16.7,-1.0,9.7,11.289928
1317,-1.0,61.9,93.6,67.8,57.9,105.02,70.1,-1.0,72.1,64.1,57.49771
1318,-1.0,24.0,44.9,25.42,18.9,50.015,22.8,-1.0,22.0,21.7,21.569979
1319,-1.0,50.0,45.3,-1.0,-1.0,-1.0,20.56,-1.0,10.23,17.9,16.195858
1320,59.44,31.91,38.89,-1.0,31.06,-1.0,59.98,38.59,32.6,52.47,43.954807
1321,-1.0,63.9,-1.0,-1.0,44.2,-1.0,42.4,49.4,-1.0,54.2,57.084846
1322,25.0,-1.0,50.8,37.21,15.8,-1.0,-1.0,31.2,30.25,32.7,25.840746
1323,43.6,-1.0,41.0,50.31,47.7,61.78,-1.0,61.2,46.74,52.4,43.0811
1324,24.1,-1.0,32.7,37.06,49.4,39.657,33.6,42.0,63.44,46.9,43.96042
1325,-1.0,43.6,39.8,47.81,23.6,59.61,49.5,-1.0,41.5,30.8,30.811533
1326,17.1,-1.0,-1.0,80.0,35.6,50.727,60.21,-1.0,33.95,118.5,37.22018
1327,-1.0,33.9,87.5,103.34,22.1,106.67,31.2,-1.0,12.4,13.6,33.721195
1328,-1.0,86.9,80.9,144.86,67.5,101.99,92.9,-1.0,89.1,56.8,69.57463
1329,-1.0,97.2,-1.0,-1.0,80.0,-1.0,-1.0,136.6,87.48,149.3,57.213448
1330,-1.0,105.4,194.3,84.16,66.4,212.32,73.2,73.8,67.79,80.4,83.80669
1331,-1.0,60.4,74.4,-1.0,30.8,-1.0,-1.0,24.3,31.82,28.8,32.77819
1332,-1.0,83.8,54.3,-1.0,-1.0,-1.0,40.74,12.3,41.66,43.1,35.06037
1333,-1.0,53.5,96.6,-1.0,14.8,-1.0,-1.0,12.5,21.58,16.0,20.724682
1334,43.9,-1.0,44.1,51.24,31.6,99.514,52.4,33.9,41.04,31.1,28.211185
1335,-1.0,129.0,162.8,-1.0,82.4,-1.0,128.41,69.8,59.78,63.2,69.07269
1336,-1.0,-1.0,-1.0,44.2,-1.0,44.417,33.04,-1.0,16.01,24.0,36.397186
1337,-1.0,-1.0,-1.0,62.8,-1.0,51.104,61.39,-1.0,33.05,71.5,34.121056
1338,-1.0,78.3,88.2,-1.0,43.1,-1.0,92.22,50.2,-1.0,52.1,55.385715
1339,-1.0,25.3,59.4,-1.0,16.6,-1.0,47.82,20.1,22.11,15.6,18.631027
1340,27.25,75.74,-1.0,-1.0,57.65,38.86,68.75,34.54,70.25,43.55,57.53582
1341,27.4,57.5,109.5,57.82,54.9,65.977,65.6,64.1,79.21,73.9,39.92521
1342,-1.0,62.7,31.2,110.4,-1.0,31.073,-1.0,-1.0,-1.0,22.0,25.57369
1343,43.3,-1.0,36.6,-1.0,25.7,66.85,47.29,-1.0,33.18,52.7,83.96675
1344,54.6,-1.0,153.7,47.57,62.4,86.59,38.6,37.8,39.31,58.5,57.817074
1345,-1.0,84.9,106.1,61.59,52.9,76.255,54.8,57.3,45.63,55.8,48.975723
1346,-1.0,86.1,92.9,-1.0,65.5,-1.0,187.92,68.3,80.32,39.0,32.819828
1347,30.7,-1.0,-1.0,64.2,20.6,64.806,80.11,-1.0,34.33,15.0,65.74392
1348,7.5,-1.0,15.0,13.6,11.5,24.578,24.95,-1.0,12.5,24.8,48.199795
1349,26.7,35.48,-1.0,-1.0,55.96,39.08,25.51,25.38,35.21,49.68,39.787903
1350,79.9,65.8,70.7,55.75,35.6,67.52,54.8,-1.0,54.78,33.5,43.47926
1351,108.53,147.06,-1.0,-1.0,86.83,39.81,70.74,89.93,90.44,108.47,136.86264
1352,-1.0,6.8,16.9,-1.0,-1.0,-1.0,6.11,-1.0,8.73,0.4,9.013189
1353,34.3,-1.0,50.1,71.8,22.8,63.715,-1.0,27.0,16.28,28.5,26.956444
1354,40.24,35.52,-1.0,30.03,64.5,22.13,57.75,27.36,49.91,58.38,52.772095
1355,16.1,-1.0,13.7,16.0,10.0,19.649,19.44,-1.0,10.87,7.9,8.584387
1356,29.0,-1.0,98.0,35.36,23.2,57.157,30.1,30.7,29.63,28.6,30.014767
1357,-1.0,19.8,15.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.36,19.2,10.477365
1358,-1.0,49.0,49.3,37.94,22.3,73.05,42.7,48.8,32.25,5.2,24.240196
1359,-1.0,76.0,60.0,57.96,37.4,76.603,51.7,-1.0,43.9,39.2,42.59358
1360,-1.0,56.8,72.4,-1.0,148.4,-1.0,49.24,52.5,55.02,37.1,41.038754
1361,26.5,52.0,53.4,34.37,21.2,100.95,21.8,29.1,17.41,17.0,35.80643
1362,-1.0,13.5,18.6,-1.0,-1.0,-1.0,27.42,-1.0,16.19,33.5,15.943757
1363,-1.0,50.5,187.2,-1.0,66.5,-1.0,67.28,47.7,63.28,40.2,52.977882
1364,-1.0,26.4,-1.0,32.3,-1.0,35.245,-1.0,-1.0,17.34,20.8,19.573029
1365,-1.0,35.1,34.3,-1.0,17.3,-1.0,-1.0,17.5,22.52,18.7,19.12028
1366,14.92,23.58,-1.0,49.67,21.54,-1.0,25.5,21.66,35.79,28.29,24.948364
1367,43.8,41.8,24.8,33.34,35.1,43.938,46.5,37.1,33.15,26.1,43.67635
1368,11.65,27.63,-1.0,-1.0,34.66,38.51,25.94,17.62,63.64,35.01,30.287333
1369,63.5,-1.0,124.8,107.05,47.0,98.241,-1.0,63.1,59.55,46.7,62.52975
1370,14.6,-1.0,25.7,39.95,23.9,125.6,-1.0,32.4,18.78,20.4,22.892857
1371,17.3,-1.0,-1.0,18.2,12.1,42.802,36.41,-1.0,14.17,47.4,35.69267
1372,9.35,25.19,-1.0,-1.0,13.72,10.77,28.21,-1.0,18.57,17.2,22.356363
1373,38.22,96.19,221.41,-1.0,144.91,-1.0,145.48,33.44,129.52,36.84,74.78773
1374,8.16,17.5,53.93,-1.0,24.27,-1.0,21.52,24.13,23.07,25.57,29.23638
1375,-1.0,70.7,168.7,233.43,113.3,266.52,102.9,109.4,152.1,81.5,77.84785
1376,-1.0,38.9,111.6,114.58,45.7,82.667,42.9,-1.0,39.2,21.6,41.401237
1377,60.7,-1.0,136.1,87.38,25.5,164.13,-1.0,85.8,58.05,92.0,69.35225
1378,34.55,-1.0,-1.0,-1.0,36.75,91.07,41.04,65.58,46.04,60.54,85.337074
1379,40.29,35.74,-1.0,30.19,44.6,31.79,63.04,44.62,49.83,62.5,54.68714
1380,35.6,-1.0,47.7,63.83,25.8,75.971,-1.0,33.5,32.7,33.1,30.518152
1381,-1.0,74.5,85.6,-1.0,50.3,-1.0,53.1,43.6,54.28,45.3,48.633873
1382,-1.0,57.2,81.4,51.21,65.0,90.208,58.0,-1.0,37.3,62.3,41.664337
1383,-1.0,73.3,78.4,-1.0,41.5,64.954,73.4,37.9,41.3,20.9,40.310547
1384,-1.0,36.6,36.0,21.9,-1.0,31.132,4.43,-1.0,-1.0,20.1,18.83263
1385,-1.0,52.2,107.6,-1.0,24.6,-1.0,-1.0,44.2,85.28,33.8,35.059692
1386,-1.0,39.3,36.8,-1.0,34.5,-1.0,-1.0,40.6,39.09,17.8,26.403517
1387,-1.0,93.1,143.6,65.95,57.0,135.42,61.5,-1.0,35.5,55.9,53.448368
1388,20.37,13.03,24.04,-1.0,13.5,-1.0,15.31,13.09,17.82,15.25,15.217699
1389,-1.0,105.8,124.1,-1.0,-1.0,-1.0,-1.0,9.3,35.26,62.7,57.785973
1390,29.0,-1.0,63.6,53.8,19.7,25.934,-1.0,36.7,28.9,42.1,27.520727
1391,-1.0,85.9,137.4,243.03,77.7,204.43,77.7,-1.0,34.3,53.8,68.04256
1392,-1.0,64.0,108.5,100.94,60.9,194.48,67.9,-1.0,61.5,62.0,66.119514
1393,-1.0,31.4,61.9,-1.0,-1.0,-1.0,10.08,8.0,29.07,25.3,23.545889
1394,-1.0,43.1,120.6,123.56,35.1,102.69,58.4,-1.0,18.5,41.3,35.497566
1395,-1.0,69.6,-1.0,-1.0,48.5,-1.0,31.69,51.9,42.71,74.5,47.755875
1396,-1.0,50.9,215.7,-1.0,-1.0,-1.0,47.11,8.1,40.94,37.7,33.23654
1397,-1.0,15.1,18.6,16.88,16.0,41.457,19.0,-1.0,14.2,17.9,18.665768
1398,-1.0,-1.0,38.0,-1.0,22.2,-1.0,24.99,27.9,24.46,7.1,23.200436
1399,-1.0,54.3,50.5,59.0,36.4,49.883,41.37,-1.0,-1.0,37.1,27.903618
1400,-1.0,62.4,258.5,-1.0,-1.0,-1.0,123.74,74.9,94.44,95.6,75.3215
1401,-1.0,33.9,80.5,74.0,-1.0,90.805,-1.0,-1.0,-1.0,22.5,39.060787
1402,-1.0,44.7,43.2,-1.0,39.7,-1.0,15.3,32.8,36.58,18.9,31.672268
1403,-1.0,20.1,21.6,-1.0,-1.0,-1.0,29.94,-1.0,25.63,25.4,22.468107
1404,42.3,35.9,104.2,37.38,29.5,95.077,34.0,40.1,38.53,36.3,52.35074
1405,-1.0,97.9,141.0,-1.0,58.3,130.46,-1.0,92.0,73.1,73.6,56.11338
1406,43.7,35.02,-1.0,46.4,33.01,38.16,50.81,40.09,44.62,43.19,47.42546
1407,-1.0,13.53,32.72,24.78,12.1,73.53,22.97,20.3,25.03,12.96,17.027279
1408,24.1,-1.0,36.0,60.49,21.6,37.087,36.0,20.4,15.3,25.1,20.736315
1409,18.58,14.82,-1.0,-1.0,23.37,32.66,13.2,17.69,17.87,27.45,19.622646
1410,-1.0,106.5,174.2,214.68,52.4,219.38,102.6,-1.0,68.4,76.6,93.82573
1411,-1.0,39.9,61.5,53.4,46.7,88.495,62.7,-1.0,-1.0,43.2,40.820984
1412,-1.0,53.3,58.0,-1.0,52.1,-1.0,-1.0,70.1,52.9,44.6,34.871807
1413,-1.0,36.9,-1.0,-1.0,39.0,-1.0,-1.0,-1.0,31.35,53.1,39.19737
1414,33.2,-1.0,47.7,46.42,32.2,62.591,-1.0,62.4,36.58,40.4,56.810703
1415,-1.0,112.0,181.8,188.92,106.6,238.39,130.2,134.9,115.4,85.4,93.822876
1416,7.9,-1.0,-1.0,23.2,6.7,35.928,-1.0,-1.0,18.19,7.5,9.974463
1417,20.7,-1.0,72.8,53.51,23.2,75.912,41.1,25.6,19.32,27.6,29.549793
1418,-1.0,48.8,42.3,53.08,41.7,41.238,46.0,45.2,-1.0,35.6,38.881233
1419,20.2,-1.0,35.2,44.46,27.4,54.241,-1.0,16.1,19.93,25.7,26.095499
1420,64.47,94.09,-1.0,-1.0,86.81,63.21,67.49,43.75,60.79,78.81,80.58522
1421,25.2,-1.0,28.3,44.57,31.1,33.817,-1.0,20.5,24.86,33.9,26.982506
1422,34.39,36.4,-1.0,33.02,-1.0,92.7,38.13,39.72,40.34,42.74,30.857658
1423,-1.0,8.1,15.6,-1.0,-1.0,-1.0,8.42,-1.0,16.64,5.5,19.721426
1424,-1.0,79.3,72.3,79.93,69.1,69.415,66.3,-1.0,70.8,64.8,53.39456
1425,16.3,-1.0,-1.0,41.2,17.1,29.256,53.34,-1.0,19.1,30.2,28.568254
1426,-1.0,53.5,55.7,66.65,47.3,105.92,48.6,-1.0,38.3,44.4,44.524387
1427,28.24,73.14,215.19,-1.0,-1.0,-1.0,85.55,19.72,69.01,80.75,41.848297
1428,-1.0,45.8,59.8,45.37,21.3,102.45,41.3,25.7,34.86,25.6,29.606707
1429,19.38,-1.0,-1.0,219.25,30.72,68.55,22.31,18.44,24.81,29.87,15.117063
1430,-1.0,32.7,22.8,43.65,35.4,46.472,35.2,-1.0,41.8,35.3,30.632532
1431,-1.0,56.0,132.3,-1.0,57.6,-1.0,88.81,39.9,55.47,10.6,33.8382
1432,10.26,18.56,18.96,-1.0,11.16,-1.0,25.64,6.58,19.36,21.06,20.218838
1433,-1.0,33.8,40.8,-1.0,-1.0,-1.0,45.29,-1.0,30.26,2.2,25.566404
1434,22.3,-1.0,42.1,25.21,23.2,41.395,15.6,21.2,23.76,23.9,22.872952
1435,-1.0,-1.0,28.2,-1.0,27.7,-1.0,33.64,41.7,39.6,8.3,25.445099
1436,-1.0,39.0,17.2,-1.0,-1.0,-1.0,-1.0,-1.0,28.16,35.3,30.087072
1437,42.6,-1.0,-1.0,71.26,47.1,94.626,-1.0,39.1,44.38,21.0,33.729523
1438,-1.0,46.4,59.2,-1.0,-1.0,-1.0,40.73,-1.0,23.18,29.5,23.242674
1439,-1.0,20.4,138.7,74.33,24.4,127.12,35.1,103.4,39.7,27.0,55.706192
1440,-1.0,7.3,7.8,-1.0,-1.0,-1.0,33.06,-1.0,16.1,15.0,19.713194
1441,-1.0,43.0,60.3,-1.0,16.5,-1.0,53.86,21.8,39.81,24.1,16.6863
1442,-1.0,74.5,94.4,-1.0,36.9,-1.0,-1.0,33.0,31.46,34.9,34.943245
1443,-1.0,46.4,61.7,-1.0,-1.0,-1.0,42.46,-1.0,21.02,21.7,22.661491
1444,-1.0,42.9,59.2,78.28,31.7,77.977,42.3,44.6,-1.0,33.3,34.37591
1445,-1.0,55.2,64.8,-1.0,33.6,-1.0,8.35,31.3,30.86,41.6,31.907694
1446,-1.0,118.9,157.2,-1.0,76.5,-1.0,-1.0,73.1,-1.0,59.7,84.00483
1447,-1.0,76.9,78.8,29.0,38.6,72.839,47.11,-1.0,-1.0,55.4,57.36977
1448,-1.0,37.3,30.5,-1.0,22.3,45.299,32.1,111.8,24.9,23.5,43.930923
1449,-1.0,32.5,28.6,42.6,-1.0,71.849,-1.0,-1.0,-1.0,102.7,60.879704
1450,32.52,-1.0,-1.0,-1.0,84.04,35.9,125.19,76.35,194.32,74.65,63.06344
1451,-1.0,43.5,58.9,-1.0,-1.0,-1.0,29.28,-1.0,13.98,9.2,18.937359
1452,-1.0,29.7,39.7,28.99,23.5,89.361,30.4,20.0,23.77,14.1,22.298325
1453,-1.0,50.3,-1.0,-1.0,-1.0,-1.0,-1.0,49.7,35.14,126.9,64.587456
1454,71.4,47.3,60.6,59.17,57.4,73.782,43.5,52.3,44.12,31.7,54.668278
1455,-1.0,28.7,41.9,-1.0,20.8,-1.0,-1.0,22.9,17.09,32.3,18.806719
1456,-1.0,55.1,48.6,-1.0,36.0,-1.0,53.1,36.0,47.245000000000005,39.5,26.63968
1457,-1.0,34.2,57.9,-1.0,27.1,-1.0,10.08,15.9,25.28,25.2,24.03215
1458,-1.0,36.2,-1.0,-1.0,18.0,-1.0,3.17,27.6,25.72,39.4,22.99858
1459,13.24,29.84,-1.0,67.1,23.9,24.91,18.97,13.08,21.94,13.06,24.84693
