,AGU,ATM,LPIN,MIR,OBL,SFE,TLA,VAL,CEN,LDO_med,LDO_pred
989,-1.0,34.7,102.9,-1.0,22.3,-1.0,34.94,28.2,20.04,56.0,50.416584
990,-1.0,25.7,25.6,-1.0,17.6,-1.0,-1.0,47.2,25.07,45.0,37.236355
991,-1.0,41.1,-1.0,-1.0,38.7,-1.0,-1.0,-1.0,29.54,41.7,41.57814
992,-1.0,31.7,49.2,60.76,36.9,99.935,41.2,-1.0,43.1,41.0,34.19589
993,55.93,36.24,57.69,-1.0,16.41,-1.0,53.71,42.32,31.29,72.66,50.579212
994,-1.0,43.8,79.7,72.28,29.6,84.323,38.5,-1.0,30.8,31.7,46.59946
995,-1.0,-1.0,4.06,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.34,8.205247
996,50.52,42.49,-1.0,85.32,19.44,187.17,14.06,50.24,27.03,13.48,34.627342
997,-1.0,-1.0,168.48,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,31.61,64.95009
998,-1.0,5.8,28.8,-1.0,27.8,-1.0,-1.0,-1.0,7.34,27.1,33.56605
999,-1.0,49.8,37.6,-1.0,48.7,59.625,58.6,104.8,-1.0,37.2,44.333805
1000,-1.0,64.3,113.5,110.21,81.4,109.88,94.4,107.7,95.72,101.8,72.10948
1001,-1.0,-1.0,35.23,-1.0,-1.0,27.9,-1.0,-1.0,-1.0,22.0,32.78151
1002,-1.0,24.0,9.7,-1.0,-1.0,-1.0,11.52,-1.0,9.05,14.1,12.825033
1003,-1.0,-1.0,27.77,-1.0,-1.0,51.24,-1.0,-1.0,-1.0,3.83,28.177464
1004,-1.0,-1.0,65.46,-1.0,-1.0,83.69,-1.0,-1.0,-1.0,51.01,48.200535
1005,-1.0,21.3,70.5,62.3,17.3,60.798,43.2,-1.0,34.6,48.6,40.381474
1006,-1.0,36.1,-1.0,66.1,-1.0,42.21,37.01,-1.0,-1.0,41.7,41.380535
1007,-1.0,5.1,-1.0,-1.0,-1.0,-1.0,20.38,-1.0,9.82,20.8,18.833683
1008,-1.0,38.4,34.0,17.2,-1.0,44.687,-1.0,-1.0,-1.0,24.6,31.601841
1009,-1.0,14.6,3.5,-1.0,-1.0,-1.0,12.68,-1.0,6.8,10.5,10.270004
1010,-1.0,28.8,101.3,-1.0,41.0,-1.0,-1.0,43.4,42.72,59.1,58.93706
1011,39.69,63.47,-1.0,-1.0,35.58,61.89,33.95,37.04,52.72,28.67,43.39719
1012,-1.0,12.7,24.4,-1.0,-1.0,-1.0,-1.0,-1.0,18.5,29.4,29.25798
1013,52.48,65.94,-1.0,55.85,37.01,45.89,36.6,73.38,40.83,36.96,49.332943
1014,-1.0,-1.0,49.54,-1.0,-1.0,35.46,-1.0,-1.0,-1.0,33.06,37.879406
1015,-1.0,16.1,14.8,-1.0,5.2,-1.0,-1.0,-1.0,10.25,8.7,21.505838
1016,-1.0,21.0,45.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.33,63.5,31.343662
1017,-1.0,-1.0,32.3,-1.0,-1.0,-1.0,4.32,-1.0,4.97,17.6,18.638536
1018,-1.0,58.4,192.0,-1.0,61.7,122.92,72.2,47.7,57.4,59.9,62.232677
1019,-1.0,14.2,21.6,-1.0,-1.0,-1.0,17.53,-1.0,14.17,17.0,20.669588
1020,-1.0,7.9,26.1,-1.0,0.0,-1.0,4.7,-1.0,-1.0,22.1,18.221617
1021,-1.0,13.1,45.4,-1.0,15.9,-1.0,-1.0,25.4,28.53,34.8,46.242413
1022,-1.0,-1.0,30.64,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20.22,27.567585
1023,-1.0,53.0,77.6,-1.0,50.6,-1.0,54.52,52.6,45.41,98.8,68.79426
1024,-1.0,31.5,9.8,-1.0,-1.0,-1.0,51.07,-1.0,16.29,27.3,30.04295
1025,11.44,25.46,-1.0,85.75,15.92,38.91,14.46,14.47,13.7,24.22,32.93875
1026,-1.0,30.5,245.7,-1.0,-1.0,-1.0,30.79,23.9,46.11,34.9,49.89475
1027,-1.0,29.2,25.4,-1.0,23.9,-1.0,-1.0,-1.0,17.05,27.0,30.534204
1028,-1.0,-1.0,108.5,125.12,29.5,95.271,33.6,24.2,35.2,37.6,62.15318
1029,-1.0,-1.0,18.83,-1.0,-1.0,166.02,-1.0,-1.0,-1.0,22.42,31.840195
1030,-1.0,37.1,123.2,-1.0,38.8,-1.0,55.49,27.5,39.8,95.5,65.85807
1031,-1.0,-1.0,24.2,30.92,15.2,33.246,13.3,11.9,12.7,18.3,14.4887085
1032,-1.0,-1.0,18.8,36.47,14.6,33.4,17.6,64.0,11.2,10.8,19.7936
1033,-1.0,43.6,94.5,83.07,40.0,56.492,61.6,109.9,60.54,67.3,51.06387
1034,24.43,34.94,-1.0,-1.0,31.89,68.28,24.4,22.95,29.97,21.38,32.52326
1035,-1.0,-1.0,49.52,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,25.5,35.25088
1036,-1.0,62.2,165.9,-1.0,75.2,-1.0,74.22,115.8,109.35,114.4,89.50537
1037,-1.0,108.8,414.8,191.49,141.5,412.73,183.4,157.8,246.09,127.5,141.89644
1038,-1.0,-1.0,28.56,-1.0,-1.0,194.77,-1.0,-1.0,-1.0,52.76,31.204714
1039,-1.0,28.5,-1.0,-1.0,24.5,-1.0,-1.0,24.5,20.58,37.1,41.350307
1040,-1.0,-1.0,34.3,361.79,-1.0,-1.0,-1.0,-1.0,-1.0,27.99,23.663513
1041,-1.0,31.4,49.4,-1.0,23.8,-1.0,-1.0,40.4,35.96,45.3,47.270947
1042,-1.0,-1.0,29.83,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,22.95,27.079197
1043,-1.0,15.9,-1.0,-1.0,-1.0,-1.0,8.91,-1.0,-1.0,39.1,20.848316
1044,-1.0,17.8,36.8,-1.0,34.5,-1.0,-1.0,40.6,39.09,39.3,42.26872
1045,-1.0,79.4,187.8,102.09,73.7,196.52,49.5,-1.0,78.5,111.8,61.514027
1046,-1.0,2.0,64.7,-1.0,-1.0,-1.0,35.05,-1.0,24.65,50.7,46.960243
1047,-1.0,-1.0,41.32,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,25.13,31.872223
1048,-1.0,120.3,174.1,118.1,-1.0,121.57,-1.0,-1.0,-1.0,85.9,206.2203
1049,14.04,27.66,-1.0,-1.0,32.36,65.73,28.52,10.4,25.27,23.74,38.625446
1050,-1.0,-1.0,27.83,-1.0,-1.0,139.38,-1.0,-1.0,-1.0,36.67,31.621128
1051,-1.0,49.8,27.8,-1.0,-1.0,-1.0,23.61,-1.0,20.53,18.9,25.915077
1052,-1.0,50.4,127.8,-1.0,45.6,-1.0,53.71,51.2,41.78,83.1,78.61234
1053,35.69,35.02,-1.0,-1.0,25.92,79.47,31.09,40.91,32.49,29.65,36.904552
1054,75.5,91.3,145.5,180.86,75.9,-1.0,72.6,77.4,119.4,57.9,72.0537
1055,-1.0,32.2,137.0,140.5,42.0,95.221,36.7,-1.0,23.9,22.0,36.184624
1056,-1.0,16.3,-1.0,-1.0,21.7,-1.0,-1.0,-1.0,25.05,30.3,37.392963
1057,-1.0,44.9,159.7,55.18,29.5,84.866,27.8,58.8,39.4,58.5,49.704777
1058,-1.0,18.9,-1.0,-1.0,16.9,-1.0,-1.0,23.6,15.93,32.7,16.65414
1059,-1.0,40.4,72.0,-1.0,32.6,-1.0,28.27,27.0,44.51,60.8,48.983467
1060,-1.0,-1.0,12.2,-1.0,-1.0,-1.0,-1.0,-1.0,2.63,13.7,12.679792
1061,-1.0,8.6,28.2,-1.0,22.5,-1.0,17.57,27.4,19.55,36.5,27.783558
1062,-1.0,-1.0,71.16,-1.0,-1.0,37.0,-1.0,-1.0,-1.0,28.5,46.26086
1063,-1.0,30.8,36.4,-1.0,-1.0,-1.0,-1.0,-1.0,15.63,25.4,30.695122
1064,-1.0,7.0,55.2,-1.0,-1.0,-1.0,-1.0,-1.0,33.38,64.2,45.2348
1065,-1.0,29.7,52.4,63.43,21.4,64.225,23.6,-1.0,21.3,29.0,20.970612
1066,-1.0,28.3,24.0,-1.0,-1.0,-1.0,91.82,17.6,30.53,43.1,57.15162
1067,-1.0,22.4,44.1,32.01,22.5,69.518,36.9,-1.0,23.6,39.7,36.039448
1068,-1.0,34.0,165.8,174.3,40.8,119.84,60.84,-1.0,-1.0,51.2,50.25915
1069,21.15,15.74,-1.0,27.26,18.39,45.79,17.53,24.3,24.63,22.19,26.282965
1070,-1.0,-1.0,18.78,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,16.54,19.181877
1071,-1.0,37.1,52.6,25.9,18.7,48.935,100.21,-1.0,-1.0,37.8,63.773296
1072,-1.0,-1.0,33.8,-1.0,-1.0,-1.0,33.04,-1.0,22.24,18.4,41.8168
1073,-1.0,33.0,101.2,-1.0,30.6,-1.0,20.15,34.4,38.05,51.8,53.632313
1074,-1.0,-1.0,77.34,-1.0,-1.0,71.99,-1.0,-1.0,-1.0,13.14,49.0163
1075,-1.0,38.5,104.4,-1.0,22.9,-1.0,-1.0,-1.0,32.1,63.4,56.81388
1076,-1.0,52.0,63.4,66.28,27.0,169.63,44.0,-1.0,56.1,53.3,36.168198
1077,-1.0,15.5,33.4,-1.0,23.4,-1.0,-1.0,23.6,19.84,47.5,34.477192
1078,-1.0,57.7,73.9,78.49,64.8,84.67,63.4,-1.0,71.2,43.8,64.55426
1079,-1.0,-1.0,56.63,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,27.02,37.429768
1080,-1.0,15.4,57.7,-1.0,33.1,82.895,40.1,-1.0,35.1,46.9,36.966522
1081,-1.0,36.3,76.5,47.67,30.2,63.469,44.8,-1.0,22.7,34.1,51.911816
1082,-1.0,25.9,49.7,-1.0,18.8,-1.0,57.12,28.0,16.33,36.1,42.892784
1083,25.26,23.84,-1.0,-1.0,18.95,32.53,48.52,16.25,29.65,47.92,44.086277
1084,23.88,45.99,-1.0,-1.0,38.13,31.17,24.22,22.86,35.71,30.01,34.067234
1085,-1.0,73.9,48.6,61.1,55.7,70.752,78.63,-1.0,-1.0,80.5,104.228836
1086,-1.0,-1.0,8.07,26.38,-1.0,-1.0,-1.0,-1.0,-1.0,20.23,18.042828
1087,-1.0,-1.0,63.04,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,33.84,40.201405
1088,-1.0,-1.0,86.08,54.22,-1.0,49.05,-1.0,-1.0,-1.0,51.16,49.853287
1089,-1.0,62.1,67.0,-1.0,62.5,114.14,98.2,95.4,84.6,70.3,83.32824
1090,-1.0,22.3,46.0,-1.0,-1.0,-1.0,40.91,-1.0,-1.0,67.2,43.726753
1091,50.83,84.5,-1.0,-1.0,55.58,78.62,58.16,103.27,89.03,89.06,77.89434
1092,-1.0,-1.0,60.56,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,37.17,39.18253
1093,-1.0,65.4,202.3,-1.0,79.3,-1.0,84.85,64.4,72.94,102.8,91.97012
1094,34.69,72.19,-1.0,-1.0,74.4,83.87,46.51,-1.0,63.67,63.52,66.79265
1095,-1.0,-1.0,32.76,-1.0,-1.0,149.52,-1.0,-1.0,-1.0,7.31,35.393074
1096,-1.0,108.6,156.6,-1.0,90.0,-1.0,110.6,88.2,-1.0,107.3,110.85748
1097,-1.0,-1.0,15.52,-1.0,-1.0,81.1,-1.0,-1.0,-1.0,11.13,14.995134
1098,-1.0,-1.0,20.87,-1.0,-1.0,82.42,-1.0,-1.0,-1.0,12.43,22.148521
1099,-1.0,35.9,74.7,-1.0,51.4,-1.0,-1.0,29.4,34.92,46.2,60.314877
1100,-1.0,14.3,-1.0,-1.0,-1.0,-1.0,6.18,-1.0,-1.0,16.7,16.773401
1101,-1.0,30.6,21.0,-1.0,-1.0,-1.0,-1.0,-1.0,17.83,24.3,33.228508
1102,27.73,29.91,-1.0,-1.0,34.67,69.46,55.54,20.69,28.77,52.9,57.562794
1103,-1.0,41.2,91.1,-1.0,37.2,133.42,48.4,-1.0,27.6,65.3,58.02679
1104,-1.0,-1.0,-1.0,-1.0,-1.0,179.45,-1.0,-1.0,-1.0,18.02,25.076748
1105,17.87,34.4,-1.0,-1.0,20.09,76.25,23.2,26.44,23.95,19.56,35.427433
1106,-1.0,-1.0,43.8,34.0,18.8,63.199,43.85,-1.0,-1.0,27.9,32.524857
1107,-1.0,-1.0,199.09,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,24.12,70.82049
1108,-1.0,-1.0,49.89,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,26.59,35.361248
1109,-1.0,3.3,-1.0,-1.0,31.3,-1.0,-1.0,-1.0,40.22,49.7,52.29694
1110,-1.0,-1.0,17.0,18.84,16.6,53.171,22.1,11.4,12.2,17.9,12.537209
1111,16.04,21.83,-1.0,28.33,28.18,25.54,48.65,18.2,48.76,49.07,41.31111
1112,-1.0,15.2,34.4,-1.0,22.9,-1.0,39.37,22.0,19.83,45.4,40.417843
1113,90.2,74.1,86.6,132.51,67.2,98.836,100.8,31.9,87.7,97.6,115.5169
1114,-1.0,13.4,14.8,-1.0,-1.0,-1.0,15.09,-1.0,14.34,25.5,16.054045
1115,-1.0,43.5,-1.0,-1.0,66.6,-1.0,51.01,77.9,68.65,71.9,67.7067
1116,-1.0,-1.0,31.26,103.1,-1.0,-1.0,-1.0,-1.0,-1.0,21.12,21.696827
1117,39.01,51.25,-1.0,-1.0,47.21,29.27,39.07,34.37,47.92,34.6,49.032852
1118,-1.0,14.3,15.0,-1.0,-1.0,-1.0,-1.0,-1.0,12.1,42.6,22.774387
1119,25.14,28.91,-1.0,-1.0,31.23,61.92,32.93,28.11,28.62,49.34,37.287296
1120,40.17,29.43,-1.0,-1.0,29.31,56.55,24.62,36.71,31.46,31.68,30.543327
1121,-1.0,31.8,38.4,-1.0,-1.0,-1.0,100.1,-1.0,31.17,28.0,61.71687
1122,-1.0,58.1,84.0,-1.0,58.4,-1.0,35.7,49.3,46.64,88.0,66.8013
1123,-1.0,11.4,42.5,-1.0,-1.0,-1.0,48.89,-1.0,26.05,41.5,48.238956
1124,11.59,18.64,-1.0,39.82,17.73,30.51,30.43,22.65,20.45,31.91,36.94647
1125,-1.0,-1.0,239.77,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,79.36,78.975746
1126,-1.0,12.1,-1.0,143.6,-1.0,58.785,28.55,-1.0,24.83,49.4,60.217716
1127,-1.0,31.0,29.8,-1.0,-1.0,-1.0,38.63,-1.0,26.74,33.8,35.58688
1128,21.33,32.72,-1.0,-1.0,41.57,22.93,24.95,26.5,24.24,27.2,28.897491
1129,-1.0,16.2,39.5,-1.0,22.0,89.457,29.0,27.6,25.3,28.8,31.579508
1130,-1.0,-1.0,51.6,106.71,61.9,86.859,69.5,81.7,58.1,52.5,80.73814
1131,-1.0,15.8,95.1,-1.0,25.2,-1.0,19.37,21.2,16.72,39.2,46.426456
1132,46.8,38.3,282.2,205.04,55.2,117.26,63.0,45.3,85.53,74.2,50.16945
1133,-1.0,41.5,86.0,54.95,34.0,110.56,49.4,55.7,27.7,49.9,41.259148
1134,-1.0,26.7,8.8,-1.0,-1.0,-1.0,-1.0,-1.0,18.72,20.4,34.28874
1135,-1.0,24.1,50.5,-1.0,-1.0,-1.0,43.9,-1.0,25.81,28.2,47.91821
1136,-1.0,26.9,44.3,28.6,24.2,34.511,47.5,-1.0,38.1,49.8,40.16051
1137,-1.0,7.9,34.2,-1.0,-1.0,-1.0,18.04,-1.0,13.61,20.0,30.489668
1138,37.95,48.14,-1.0,-1.0,52.15,115.19,48.77,64.66,67.98,43.27,64.36569
1139,-1.0,-1.0,255.49,53.26,-1.0,-1.0,-1.0,-1.0,-1.0,114.38,83.57534
1140,-1.0,65.4,158.7,-1.0,56.9,-1.0,95.59,83.7,-1.0,87.8,81.924416
1141,-1.0,50.1,83.7,-1.0,-1.0,-1.0,-1.0,34.2,56.26,66.2,66.984505
1142,-1.0,8.3,22.4,10.85,9.4,34.764,6.0,-1.0,-1.0,14.5,15.865404
1143,67.21,42.86,-1.0,-1.0,43.55,82.47,46.09,83.13,55.42,61.48,53.75414
1144,-1.0,13.5,61.9,40.82,14.1,56.194,26.3,31.6,24.15,63.4,31.54314
1145,-1.0,-1.0,78.5,127.94,52.6,164.9,56.3,56.2,64.0,41.6,54.057438
1146,-1.0,-1.0,35.6,-1.0,-1.0,-1.0,44.04,-1.0,31.86,27.6,36.368504
1147,-1.0,-1.0,77.56,-1.0,-1.0,82.25,-1.0,-1.0,-1.0,58.67,50.81804
1148,-1.0,14.1,-1.0,125.8,-1.0,96.202,75.82,-1.0,-1.0,36.8,63.56266
1149,-1.0,37.89,67.81,-1.0,-1.0,266.41,23.34,26.11,13.96,27.06,24.644352
1150,27.69,43.42,-1.0,-1.0,32.11,111.52,20.55,27.87,33.97,40.05,36.821835
1151,-1.0,12.7,24.0,-1.0,-1.0,-1.0,23.4,-1.0,12.065,10.3,23.792086
1152,-1.0,205.6,399.2,-1.0,-1.0,463.59,300.7,70.7,-1.0,200.0,201.00497
1153,-1.0,57.8,71.5,-1.0,54.7,-1.0,51.36,52.9,40.41,66.5,64.32642
1154,-1.0,-1.0,5.47,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.6,8.756344
1155,-1.0,11.4,89.7,-1.0,44.2,-1.0,64.58,47.5,48.23,71.8,63.78979
1156,-1.0,14.9,23.7,-1.0,0.0,-1.0,30.16,-1.0,18.85,25.4,29.139793
1157,-1.0,36.0,199.9,233.82,26.7,161.65,110.4,61.6,136.91,29.3,35.619392
1158,-1.0,-1.0,56.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20.09,37.3076
1159,-1.0,-1.0,27.71,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.84,25.151955
1160,-1.0,46.8,54.9,-1.0,47.9,-1.0,59.87,52.8,49.56,61.7,61.64637
1161,-1.0,-1.0,29.13,-1.0,-1.0,29.96,-1.0,-1.0,-1.0,13.14,29.729443
1162,39.4,53.3,180.1,79.46,34.4,95.258,50.1,33.3,40.34,95.9,71.11008
1163,-1.0,50.6,63.8,-1.0,27.8,-1.0,-1.0,33.5,30.13,46.5,53.981297
1164,17.31,22.58,-1.0,-1.0,12.39,12.34,34.57,-1.0,27.09,20.86,24.591692
1165,15.91,41.96,-1.0,-1.0,45.71,53.57,32.47,33.4,71.27,28.22,40.93041
1166,-1.0,69.87,38.93,27.02,39.59,272.33,53.38,54.39,20.91,73.94,55.001446
1167,-1.0,-1.0,118.21,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20.0,55.341694
1168,58.14,91.55,-1.0,35.03,57.03,64.7,66.75,42.09,58.97,54.34,94.40769
1169,-1.0,25.2,19.6,-1.0,-1.0,-1.0,-1.0,-1.0,14.8,16.4,30.449636
1170,-1.0,-1.0,17.2,21.02,19.3,39.271,14.3,12.0,15.7,12.4,16.863325
1171,-1.0,22.7,45.9,33.59,35.6,56.473,20.2,-1.0,23.8,46.2,34.1099
1172,-1.0,53.3,106.0,-1.0,53.9,-1.0,-1.0,39.4,70.09,91.9,81.748314
1173,-1.0,53.9,157.2,-1.0,60.6,-1.0,51.47,37.0,65.75,65.8,76.43971
1174,24.4,-1.0,-1.0,64.85,34.13,69.44,29.17,21.8,23.83,31.12,40.735878
1175,-1.0,39.0,21.6,82.74,35.6,93.178,30.0,-1.0,23.2,8.3,33.659992
1176,-1.0,123.8,172.1,145.34,88.6,279.84,80.7,120.4,144.11,171.5,100.29488
1177,-1.0,27.4,67.9,-1.0,-1.0,-1.0,61.47,-1.0,32.68,53.0,57.315525
1178,-1.0,-1.0,-1.0,13.9,-1.0,31.367,36.3,-1.0,-1.0,25.4,25.988022
1179,-1.0,-1.0,18.83,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,19.62,19.1865
1180,27.42,41.76,-1.0,-1.0,33.14,27.56,33.7,29.74,39.37,28.04,40.627934
1181,-1.0,3.7,7.8,-1.0,-1.0,-1.0,8.27,-1.0,-1.0,27.6,11.354816
1182,-1.0,27.9,-1.0,72.1,-1.0,114.75,43.74,-1.0,-1.0,42.3,68.74591
1183,87.44,112.14,-1.0,44.04,71.16,33.94,58.29,83.29,72.41,42.42,64.55423
1184,-1.0,36.6,53.1,-1.0,39.8,100.93,55.0,57.1,44.6,60.9,55.51877
1185,-1.0,36.4,36.9,44.13,24.6,74.082,36.3,-1.0,23.3,35.0,32.688564
1186,35.78,44.22,88.05,-1.0,62.72,28.67,41.93,44.62,-1.0,47.76,45.350094
1187,-1.0,-1.0,26.6,-1.0,-1.0,-1.0,-1.0,-1.0,13.52,41.9,22.290852
1188,-1.0,10.0,32.3,-1.0,0.0,-1.0,21.89,-1.0,-1.0,29.2,31.943653
1189,-1.0,32.2,71.3,63.91,37.2,59.799,43.5,39.7,44.71,50.4,47.47523
1190,-1.0,3.3,40.9,-1.0,25.9,-1.0,-1.0,29.8,-1.0,22.0,20.309858
1191,-1.0,-1.0,263.73,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,83.93,84.22938
1192,77.7,53.5,390.4,321.81,49.7,207.51,118.5,-1.0,-1.0,63.5,98.2724
1193,-1.0,31.2,63.4,-1.0,14.3,-1.0,-1.0,-1.0,31.34,34.5,52.37832
1194,-1.0,-1.0,363.8,155.8,52.2,226.37,187.53,-1.0,-1.0,170.3,250.28197
1195,41.9,28.0,137.2,38.89,45.8,67.141,35.0,35.1,40.73,66.8,55.435078
1196,-1.0,-1.0,44.23,-1.0,-1.0,181.26,-1.0,-1.0,-1.0,16.22,40.07899
1197,-1.0,43.9,45.5,106.09,46.2,55.005,45.5,-1.0,47.5,50.4,53.39362
1198,-1.0,-1.0,41.97,-1.0,-1.0,37.75,-1.0,-1.0,-1.0,46.75,35.46198
1199,-1.0,13.1,13.0,2.4,-1.0,24.867,-1.0,-1.0,-1.0,31.4,17.025194
1200,-1.0,84.1,258.5,233.72,95.5,201.25,126.2,-1.0,136.3,61.4,93.84193
1201,-1.0,12.5,45.9,-1.0,12.8,-1.0,-1.0,26.5,19.99,45.5,28.41492
1202,-1.0,39.0,20.0,-1.0,-1.0,-1.0,14.41,-1.0,8.84,18.3,16.848352
1203,-1.0,-1.0,23.49,-1.0,-1.0,25.68,-1.0,-1.0,-1.0,49.54,20.643307
1204,-1.0,17.2,48.4,-1.0,41.5,-1.0,46.08,63.8,52.93,50.5,68.86233
1205,-1.0,17.2,8.4,-1.0,-1.0,-1.0,24.71,-1.0,17.09,9.5,29.12264
1206,-1.0,-1.0,88.32,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,33.24,49.914433
1207,-1.0,16.1,90.5,-1.0,28.5,-1.0,38.72,34.2,62.2,36.0,9.78039
1208,-1.0,58.3,242.6,116.88,57.2,190.12,58.1,98.3,67.1,43.2,41.59771
1209,-1.0,43.5,125.0,75.24,46.9,134.37,47.9,-1.0,50.5,59.0,40.19829
1210,-1.0,37.1,-1.0,-1.0,18.9,-1.0,-1.0,-1.0,23.4,37.0,31.346737
1211,-1.0,48.8,70.6,-1.0,35.3,-1.0,17.34,35.4,34.52,51.0,61.83784
1212,-1.0,24.3,23.5,-1.0,-1.0,-1.0,47.14,-1.0,19.21,38.6,36.98652
1213,67.78,86.53,-1.0,-1.0,58.05,73.11,88.68,86.79,118.01,40.52,73.2756
1214,66.3,35.6,52.3,70.7,43.0,68.713,38.7,56.8,48.62,39.1,50.74477
1215,-1.0,-1.0,18.6,23.42,4.6,50.108,12.2,13.4,10.2,5.8,11.772026
1216,-1.0,40.4,34.6,-1.0,-1.0,-1.0,57.48,-1.0,37.94,47.4,60.68603
1217,18.26,-1.0,24.48,-1.0,21.2,29.69,14.9,20.23,22.08,10.68,21.573082
1218,-1.0,20.0,38.1,-1.0,27.5,-1.0,-1.0,25.6,22.37,35.9,40.28226
1219,47.2,-1.0,180.0,178.02,34.9,93.26,145.6,34.0,107.86,109.8,98.788704
1220,-1.0,12.7,40.1,-1.0,-1.0,-1.0,22.09,-1.0,10.1,24.6,29.50999
1221,-1.0,40.0,-1.0,-1.0,33.6,-1.0,-1.0,-1.0,41.53,35.8,47.77653
1222,-1.0,-1.0,86.56,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,39.29,49.594532
1223,-1.0,8.1,62.8,-1.0,-1.0,-1.0,32.78,-1.0,11.76,33.6,49.610645
1224,-1.0,-1.0,19.31,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.18,19.230982
1225,-1.0,9.25,13.5,-1.0,-1.0,-1.0,14.57,-1.0,11.54,23.4,18.431438
1226,-1.0,39.4,65.2,45.34,30.7,111.27,23.7,-1.0,35.8,18.9,32.0345
1227,-1.0,41.6,107.1,-1.0,45.8,72.205,56.7,47.7,55.5,45.9,57.796856
1228,-1.0,-1.0,77.0,97.92,29.8,109.39,31.6,36.0,22.3,43.7,43.828045
1229,15.67,48.07,-1.0,-1.0,43.87,39.56,30.46,32.83,50.0,24.2,38.235695
1230,-1.0,-1.0,16.21,-1.0,-1.0,149.61,-1.0,-1.0,-1.0,20.57,32.752132
1231,-1.0,17.3,33.4,19.7,22.1,48.285,32.3,-1.0,31.7,23.2,32.874947
1232,-1.0,41.8,283.6,-1.0,39.7,82.097,41.5,-1.0,36.6,50.7,41.880585
1233,-1.0,52.9,23.1,-1.0,-1.0,-1.0,30.95,-1.0,20.39,23.8,29.856304
1234,-1.0,-1.0,5.37,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.04,8.741299
1235,25.38,40.23,-1.0,21.94,29.09,51.36,28.87,20.07,24.63,31.66,36.388935
1236,-1.0,42.4,115.9,-1.0,37.8,-1.0,60.84,37.0,49.45,60.4,71.19505
1237,-1.0,-1.0,48.2,40.98,52.6,96.165,33.9,29.2,57.8,25.5,46.051014
1238,52.0,16.9,185.9,57.97,34.9,190.54,36.3,38.6,36.85,33.9,83.320854
1239,-1.0,3.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,19.2,9.611439
1240,-1.0,29.5,92.7,-1.0,42.2,62.696,41.8,-1.0,34.3,45.1,46.360718
1241,-1.0,41.3,104.9,-1.0,-1.0,-1.0,-1.0,16.5,26.45,104.7,74.18897
1242,4.09,17.04,-1.0,54.71,9.25,141.84,8.08,12.46,13.55,10.89,25.5042
1243,-1.0,22.9,43.3,-1.0,21.3,-1.0,-1.0,16.3,31.01,35.2,42.808247
1244,-1.0,48.3,208.5,-1.0,47.1,-1.0,54.45,29.8,61.52,105.1,87.04907
1245,-1.0,26.9,68.7,-1.0,34.3,64.712,34.9,-1.0,27.8,48.4,40.25478
1246,-1.0,34.7,26.9,-1.0,-1.0,30.438,39.48,-1.0,-1.0,55.6,63.95122
1247,16.84,17.41,-1.0,-1.0,19.07,38.67,19.58,20.4,21.0,25.62,25.30947
1248,-1.0,45.6,50.9,-1.0,29.9,-1.0,-1.0,35.8,29.93,52.4,56.16993
1249,-1.0,15.4,36.6,-1.0,20.8,-1.0,-1.0,42.3,24.57,39.5,27.014961
1250,-1.0,28.9,30.4,37.92,20.3,75.071,38.7,35.0,27.9,25.2,34.802822
1251,-1.0,28.9,-1.0,-1.0,29.5,-1.0,-1.0,-1.0,23.49,32.4,36.425484
1252,-1.0,-1.0,240.81,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,113.65,79.20246
1253,-1.0,40.2,62.7,77.71,37.9,73.067,51.1,56.7,48.29,33.2,47.1724
1254,-1.0,-1.0,39.35,-1.0,-1.0,54.34,-1.0,-1.0,-1.0,48.75,33.10919
1255,-1.0,-1.0,194.68,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,46.12,69.97473
1256,-1.0,12.3,29.8,-1.0,-1.0,-1.0,21.84,-1.0,10.24,11.7,24.784159
