,AGU,ATM,LDO,LPIN,MIR,OBL,TLA,VAL,CEN,SFE_med,SFE_pred
887,36.01,40.78,51.05,-1.0,126.71,35.05,32.75,38.3,47.55,61.26,70.00172
888,16.7,20.2,-1.0,35.7,41.5,15.0,-1.0,23.0,23.59,36.637,40.31824
889,-1.0,-1.0,50.17,58.33,-1.0,-1.0,-1.0,-1.0,-1.0,45.2,75.34317
890,-1.0,114.6,146.8,308.1,222.62,86.7,144.9,-1.0,69.8,292.33,242.55399
891,-1.0,26.3,78.9,110.7,86.7,-1.0,-1.0,-1.0,-1.0,51.977,63.4319
892,-1.0,26.0,49.3,26.0,34.5,-1.0,-1.0,-1.0,-1.0,60.184,50.071175
893,19.36,33.51,16.58,-1.0,-1.0,34.48,26.1,23.91,25.67,16.16,74.5319
894,-1.0,33.4,40.8,45.5,38.34,29.4,38.2,-1.0,31.8,50.462,52.24036
895,-1.0,-1.0,12.1,25.2,15.2,7.7,9.3,12.5,8.0,32.615,44.011887
896,-1.0,-1.0,47.7,122.6,129.4,36.2,50.3,88.1,49.1,104.21,114.14732
897,25.6,13.2,-1.0,-1.0,39.5,24.5,1.98,-1.0,28.1,74.509,49.622066
898,11.2,-1.0,-1.0,60.1,-1.0,9.9,15.4,17.2,10.2,30.316,31.856821
899,33.38,45.16,91.5,-1.0,43.95,54.37,52.28,37.06,30.56,46.15,49.414223
900,-1.0,85.2,114.1,314.5,198.4,73.6,170.27,-1.0,-1.0,168.76,246.24826
901,-1.0,4.3,13.1,14.1,44.8,3.3,24.23,-1.0,-1.0,33.919,55.260635
902,-1.0,37.0,51.9,33.3,46.62,58.4,38.9,-1.0,39.2,105.03,55.378407
903,-1.0,-1.0,20.96,49.06,-1.0,-1.0,-1.0,-1.0,-1.0,67.8,96.02068
904,2.2,9.5,-1.0,53.7,38.1,-1.0,15.15,-1.0,19.54,42.453,31.204626
905,67.9,19.5,37.0,59.7,55.6,29.9,40.6,48.1,42.88,80.366,97.0003
906,-1.0,-1.0,-1.0,38.2,-1.0,-1.0,-1.0,-1.0,-1.0,21.22,59.053307
907,-1.0,-1.0,3.83,27.77,-1.0,-1.0,-1.0,-1.0,-1.0,51.24,85.248375
908,-1.0,26.1,50.5,44.2,-1.0,42.3,37.8,-1.0,29.4,51.976,53.02607
909,-1.0,60.1,122.8,130.5,63.7,-1.0,-1.0,-1.0,-1.0,108.54,116.57718
910,-1.0,19.4,17.9,40.5,32.07,34.3,19.6,-1.0,23.6,41.436,36.782784
911,18.1,33.0,-1.0,-1.0,33.3,13.7,34.16,-1.0,21.34,51.531,34.287827
912,-1.0,-1.0,-1.0,117.63,-1.0,-1.0,-1.0,-1.0,-1.0,87.2,64.5914
913,25.97,35.07,37.16,-1.0,-1.0,50.73,30.05,32.7,41.25,46.14,58.452106
914,-1.0,32.8,83.7,109.5,-1.0,45.2,68.0,44.7,37.5,98.508,70.82531
915,20.0,23.9,-1.0,47.9,52.38,24.9,-1.0,15.5,21.06,44.681,57.97308
916,-1.0,-1.0,39.7,81.5,48.38,22.2,28.2,30.1,26.4,67.857,81.08831
917,40.0,-1.0,-1.0,53.0,55.97,51.5,47.9,46.2,58.35,79.777,70.970726
918,67.5,48.4,-1.0,59.8,63.34,23.2,58.8,51.7,61.32,81.888,96.57494
919,-1.0,6.0,-1.0,-1.0,8.9,-1.0,7.25,-1.0,6.37,13.512,21.208595
920,-1.0,-1.0,36.8,31.1,55.99,11.1,20.9,31.2,15.0,44.915,65.94065
921,-1.0,29.8,53.7,64.1,56.61,33.4,55.7,-1.0,32.0,86.302,59.29242
922,-1.0,72.2,68.2,55.3,97.37,66.7,72.2,89.1,-1.0,58.748,46.538574
923,-1.0,49.6,86.2,84.1,153.61,63.1,40.0,-1.0,40.9,108.66,148.88089
924,21.8,45.6,-1.0,23.5,31.3,25.5,-1.0,-1.0,31.51,36.004,33.889275
925,40.1,52.6,-1.0,66.0,62.77,38.9,-1.0,46.2,43.37,92.154,74.89376
926,50.43,33.17,49.12,-1.0,65.46,39.92,43.6,46.06,44.59,104.26,39.037624
927,-1.0,-1.0,93.8,216.0,77.02,62.6,83.2,73.2,72.7,107.57,128.08047
928,8.4,20.9,-1.0,20.5,22.8,11.4,26.06,-1.0,14.7,19.425,24.066496
929,-1.0,39.1,47.1,89.3,38.18,31.2,61.7,-1.0,30.2,58.035,79.7091
930,37.85,-1.0,14.14,25.87,21.98,15.97,29.8,24.56,26.15,61.14,61.132355
931,82.52,81.83,51.18,-1.0,-1.0,50.07,48.61,73.44,75.39,91.28,163.96017
932,-1.0,106.2,117.5,208.3,92.94,44.5,63.0,88.1,53.26,188.32,169.62503
933,30.4,31.9,-1.0,60.2,43.45,29.7,-1.0,23.9,51.39,59.879,65.88993
934,30.4,47.3,-1.0,40.9,46.47,38.7,-1.0,57.0,43.88,59.173,56.66547
935,-1.0,-1.0,-1.0,74.7,83.89,22.7,25.2,25.1,28.8,50.362,92.67306
936,23.29,33.32,41.83,-1.0,-1.0,40.01,34.84,29.85,50.41,21.14,63.720993
937,11.04,32.21,22.62,-1.0,-1.0,37.93,26.58,32.83,25.99,17.12,45.36961
938,-1.0,46.5,73.4,89.8,66.92,52.0,58.3,-1.0,68.0,102.87,110.34329
939,16.0,24.02,22.16,-1.0,-1.0,22.83,20.46,16.07,23.59,24.09,74.93915
940,-1.0,-1.0,-1.0,-1.0,33.4,-1.0,26.04,-1.0,0.0,27.442,20.240335
941,-1.0,37.2,31.8,72.0,53.14,37.1,38.7,60.6,52.94,76.154,88.736595
942,-1.0,35.0,39.2,60.2,33.96,34.6,38.2,-1.0,31.2,45.168,56.071564
943,-1.0,-1.0,26.9,47.6,64.05,29.2,43.5,96.4,38.5,83.793,120.81202
944,49.01,53.58,61.49,126.27,-1.0,47.9,38.94,49.03,46.65,75.84,70.41261
945,-1.0,58.5,-1.0,69.9,70.73,48.7,41.0,26.8,56.27,64.202,96.86045
946,-1.0,60.2,77.5,62.5,65.06,42.0,69.0,75.7,54.31,104.97,64.973076
947,-1.0,33.0,30.3,82.4,57.38,41.0,52.7,-1.0,29.5,73.812,78.4695
948,29.9,19.5,-1.0,26.2,28.17,23.0,34.5,28.0,26.49,79.883,54.26693
949,-1.0,23.9,-1.0,57.6,34.12,16.9,40.6,26.3,26.93,43.433,50.61272
950,11.56,23.99,23.93,-1.0,-1.0,18.82,18.54,14.09,34.41,168.42,62.303467
951,57.65,72.62,60.19,-1.0,-1.0,55.27,49.8,49.58,49.27,52.74,83.800476
952,-1.0,-1.0,71.7,71.4,53.14,65.2,27.4,21.9,77.1,155.88,93.80666
953,1.8,-1.0,-1.0,31.1,-1.0,3.2,13.3,18.6,6.3,11.093,23.432812
954,-1.0,58.4,69.6,-1.0,161.1,-1.0,-1.0,-1.0,-1.0,145.97,84.95759
955,44.8,-1.0,75.9,268.0,203.15,47.7,106.9,25.7,91.36,189.34,155.10315
956,31.2,-1.0,-1.0,-1.0,50.06,31.4,53.5,79.5,38.9,95.016,92.4058
957,-1.0,-1.0,-1.0,60.0,37.16,27.0,34.0,24.7,24.2,54.007,51.70156
958,11.0,36.2,-1.0,15.1,21.0,-1.0,17.82,-1.0,26.35,22.585,36.04667
959,11.8,-1.0,35.3,33.1,17.45,19.6,18.6,19.0,20.81,43.906,38.68774
960,-1.0,-1.0,114.65,102.15,45.95,-1.0,-1.0,-1.0,-1.0,31.39,38.590084
961,-1.0,62.0,50.7,94.4,116.36,68.2,92.4,-1.0,72.2,89.526,183.51164
962,-1.0,38.4,39.0,43.3,59.27,36.8,52.3,-1.0,40.8,86.506,72.6036
963,22.88,43.39,31.54,-1.0,-1.0,37.74,43.41,27.33,37.98,41.78,155.44504
964,-1.0,29.0,60.2,104.7,63.16,33.1,53.0,-1.0,-1.0,56.053,90.57116
965,-1.0,-1.0,68.7,111.18,44.26,-1.0,-1.0,-1.0,-1.0,53.99,58.230278
966,-1.0,99.8,58.5,185.0,108.64,51.5,78.5,-1.0,33.4,100.19,170.73685
967,-1.0,33.3,42.9,59.2,78.28,31.7,42.3,44.6,-1.0,77.977,84.73144
968,42.6,59.2,-1.0,86.1,58.7,49.4,-1.0,56.9,48.35,80.714,98.31506
969,-1.0,133.0,155.0,658.8,623.7,81.8,438.08,-1.0,-1.0,528.88,367.64172
970,19.1,68.6,-1.0,70.2,33.7,-1.0,54.61,-1.0,30.9,68.984,51.7843
971,25.09,53.04,26.08,-1.0,34.5,64.6,41.54,37.13,39.75,48.74,19.920652
972,24.2,22.7,-1.0,64.2,28.78,19.5,-1.0,17.9,21.81,73.352,69.287346
973,-1.0,28.5,31.9,46.2,42.8,28.1,23.5,-1.0,-1.0,80.65,84.75444
974,-1.0,-1.0,38.9,63.6,55.32,34.8,37.2,73.3,33.6,158.32,140.24933
975,-1.0,52.8,55.3,60.7,106.62,49.1,79.3,64.0,68.1,175.2,131.99603
976,32.8,38.0,-1.0,23.8,41.9,16.5,39.05,-1.0,8.77,46.564,43.430916
977,5.9,7.9,-1.0,17.1,19.2,-1.0,12.52,-1.0,14.86,13.824,35.852863
978,-1.0,-1.0,15.03,23.28,-1.0,-1.0,-1.0,-1.0,-1.0,112.34,105.10862
979,-1.0,43.8,54.0,87.2,54.61,48.2,45.0,-1.0,60.9,79.234,90.47909
980,21.2,26.87,-1.0,40.4,-1.0,17.4,16.23,-1.0,24.44,58.45,40.572845
981,-1.0,-1.0,36.67,27.83,-1.0,-1.0,-1.0,-1.0,-1.0,139.38,114.44947
982,-1.0,73.9,24.4,95.8,66.42,52.1,35.4,-1.0,65.28,106.71,130.41165
983,17.1,-1.0,-1.0,-1.0,61.5,27.3,91.12,-1.0,42.81,55.611,45.953407
984,30.47,30.37,33.27,-1.0,-1.0,28.53,36.45,34.92,28.28,73.3,72.37788
985,-1.0,-1.0,-1.0,11.3,14.38,7.8,10.2,28.2,12.6,22.242,26.083895
986,37.3,38.9,98.0,133.1,184.83,52.3,90.6,73.1,114.41,191.9,137.63095
987,18.2,33.71,-1.0,-1.0,-1.0,31.51,21.19,24.78,24.34,118.01,75.37471
988,37.6,49.7,-1.0,72.2,64.58,60.3,44.9,38.8,57.97,92.465,84.934395
989,-1.0,-1.0,24.79,22.56,-1.0,-1.0,-1.0,-1.0,-1.0,155.93,115.98053
990,60.7,30.7,-1.0,83.1,82.45,71.2,-1.0,53.6,78.74,91.247,87.4888
991,-1.0,41.2,42.9,85.6,168.61,52.7,43.3,58.4,61.38,203.36,113.75167
992,-1.0,3.4,-1.0,-1.0,35.5,-1.0,13.2,-1.0,3.09,11.199,24.293491
993,-1.0,40.5,49.9,87.1,-1.0,52.3,44.2,49.3,59.7,103.71,93.11448
994,33.0,-1.0,-1.0,41.3,39.61,41.1,-1.0,77.3,38.61,55.86,63.271343
995,17.2,27.41,32.28,-1.0,38.44,19.82,17.64,18.51,20.0,22.76,89.25924
996,-1.0,31.6,44.9,48.9,46.05,28.5,37.7,-1.0,35.4,67.669,63.051674
997,21.7,16.1,-1.0,-1.0,19.7,10.7,16.87,-1.0,16.81,37.612,32.199245
998,-1.0,28.8,38.3,37.2,34.66,47.2,32.1,-1.0,41.0,64.377,54.205856
999,51.47,45.13,70.67,115.02,-1.0,45.83,37.57,46.56,43.82,54.94,69.3198
1000,26.5,8.8,-1.0,17.8,22.39,11.0,-1.0,14.7,11.0,40.185,55.078175
1001,40.47,58.22,68.57,-1.0,-1.0,45.47,38.45,40.17,44.52,93.38,83.85674
1002,-1.0,-1.0,-1.0,18.3,16.27,27.2,29.9,36.7,22.7,45.214,35.046204
1003,27.9,6.7,-1.0,40.7,44.5,13.0,31.76,-1.0,22.37,48.775,40.411922
1004,-1.0,21.08,43.86,30.58,-1.0,-1.0,35.13,21.38,27.17,19.47,51.342617
1005,22.8,15.7,-1.0,41.4,29.41,28.4,-1.0,12.5,19.15,58.442,76.477684
1006,-1.0,59.9,53.2,126.6,66.32,65.1,70.1,-1.0,59.1,111.13,107.9672
1007,-1.0,-1.0,8.09,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,118.52,120.74171
1008,31.22,53.51,53.76,62.21,-1.0,63.02,40.84,50.57,-1.0,30.81,31.919218
1009,-1.0,4.2,12.8,-1.0,16.2,-1.0,-1.0,-1.0,10.44,21.181,29.995264
1010,-1.0,58.0,51.1,337.5,355.83,43.1,101.0,117.6,147.8,233.64,221.74345
1011,-1.0,-1.0,31.6,55.4,59.88,45.7,50.5,123.3,50.0,67.61,96.07752
1012,-1.0,56.8,88.9,223.0,192.19,70.0,120.8,-1.0,93.4,302.98,212.55762
1013,35.07,35.89,42.05,-1.0,-1.0,28.63,28.68,35.77,34.96,20.24,91.00858
1014,25.17,39.69,37.31,-1.0,36.02,43.5,30.62,25.44,40.39,77.17,56.015156
1015,-1.0,-1.0,-1.0,-1.0,62.4,-1.0,65.4,-1.0,33.23,40.618,48.43424
1016,29.4,39.3,59.3,161.6,74.31,73.7,72.9,-1.0,71.23,169.66,134.28168
1017,-1.0,-1.0,27.75,15.38,41.93,-1.0,-1.0,-1.0,-1.0,31.05,158.7153
1018,-1.0,101.7,72.4,289.2,181.65,74.1,82.3,-1.0,37.7,153.05,234.31104
1019,26.75,-1.0,36.48,-1.0,14.71,39.18,27.56,35.3,29.67,61.11,54.171753
1020,-1.0,8.8,14.6,22.5,24.1,-1.0,-1.0,-1.0,-1.0,29.452,16.31629
1021,26.5,17.5,-1.0,65.8,59.48,17.2,21.7,23.7,25.73,42.134,53.647217
1022,-1.0,12.9,-1.0,-1.0,96.1,-1.0,16.94,-1.0,34.65,68.731,55.302963
1023,28.43,40.53,70.78,-1.0,23.91,38.66,43.39,25.72,32.73,30.85,41.518326
1024,22.58,30.36,24.3,-1.0,48.01,29.44,36.76,25.0,36.47,14.68,26.205498
1025,-1.0,-1.0,-1.0,-1.0,41.73,24.9,49.2,54.1,33.5,42.632,56.921047
1026,-1.0,39.2,41.9,89.0,66.0,39.0,37.5,-1.0,44.6,104.56,102.33319
1027,-1.0,75.0,72.9,183.2,201.57,14.6,91.9,-1.0,62.9,175.5,189.9769
1028,-1.0,-1.0,35.08,61.72,-1.0,-1.0,-1.0,-1.0,-1.0,56.16,74.123604
1029,-1.0,71.1,46.7,45.7,69.83,45.1,74.1,-1.0,71.2,118.72,58.97979
1030,-1.0,-1.0,16.73,32.4,51.48,-1.0,-1.0,-1.0,-1.0,41.54,41.93847
1031,-1.0,-1.0,-1.0,81.7,54.48,27.7,29.4,34.8,33.1,81.511,93.06983
1032,-1.0,8.4,-1.0,-1.0,41.5,-1.0,-1.0,-1.0,16.78,39.949,59.20996
1033,-1.0,-1.0,19.7,47.7,42.25,33.9,40.7,30.2,43.1,54.33,64.56164
1034,36.1,59.6,-1.0,46.7,43.43,33.0,-1.0,55.1,38.05,60.896,71.86714
1035,25.75,28.6,23.58,-1.0,-1.0,27.8,27.92,26.1,28.38,96.62,73.98296
1036,-1.0,-1.0,-1.0,49.8,42.19,16.2,23.5,36.1,29.4,54.91,51.701103
1037,-1.0,-1.0,21.4,23.2,53.39,25.6,40.1,59.5,28.7,125.23,102.898796
1038,-1.0,19.5,34.0,40.3,45.2,22.2,30.21,-1.0,-1.0,60.869,45.715195
1039,-1.0,-1.0,16.98,23.91,-1.0,-1.0,-1.0,-1.0,-1.0,76.32,105.1018
1040,107.3,-1.0,-1.0,171.8,177.53,70.1,70.8,54.8,93.33,154.61,154.53357
1041,-1.0,-1.0,-1.0,87.76,-1.0,-1.0,-1.0,-1.0,-1.0,54.68,72.76478
1042,65.9,56.9,119.5,238.0,251.92,116.2,155.8,77.7,171.88,229.99,305.0171
1043,-1.0,-1.0,-1.0,28.5,-1.0,21.5,29.7,19.6,29.0,86.456,54.886948
1044,44.0,25.7,-1.0,45.8,45.05,29.4,36.4,33.1,32.05,65.891,64.74017
1045,-1.0,-1.0,-1.0,18.6,30.16,12.2,22.4,22.8,-1.0,27.65,47.208508
1046,115.96,52.93,29.98,-1.0,-1.0,63.59,48.66,32.83,61.36,44.02,42.782356
1047,-1.0,94.2,71.5,161.4,134.8,80.0,95.8,90.0,96.6,271.38,186.93944
1048,-1.0,-1.0,-1.0,24.0,43.51,19.3,25.8,33.5,18.3,99.07,70.138145
1049,-1.0,6.3,-1.0,-1.0,16.3,-1.0,17.03,-1.0,13.65,13.959,23.450392
1050,-1.0,-1.0,40.0,64.1,52.9,18.3,32.8,31.9,16.5,78.653,94.454384
1051,-1.0,-1.0,42.93,32.73,-1.0,-1.0,-1.0,-1.0,-1.0,158.65,118.651505
1052,-1.0,-1.0,-1.0,-1.0,23.1,-1.0,23.93,-1.0,11.7,21.532,37.849148
1053,10.7,-1.0,-1.0,33.9,-1.0,-1.0,16.2,15.2,11.8,43.249,42.72854
1054,-1.0,-1.0,-1.0,-1.0,29.8,-1.0,57.85,-1.0,27.01,47.165,40.660667
1055,-1.0,52.6,-1.0,35.0,62.41,29.9,40.8,-1.0,33.1,156.85,68.43314
1056,-1.0,41.5,49.9,86.0,54.95,34.0,49.4,55.7,27.7,110.56,80.34958
1057,12.67,19.48,34.5,-1.0,201.21,25.31,15.55,14.53,16.36,70.11,101.58709
1058,10.3,-1.0,-1.0,22.7,-1.0,-1.0,34.3,8.3,19.6,32.021,38.47422
1059,-1.0,-1.0,-1.0,26.9,31.76,2.7,5.0,28.0,14.6,66.227,37.473663
1060,-1.0,72.4,33.5,199.8,138.04,53.5,64.0,-1.0,49.0,179.28,141.85086
1061,61.0,-1.0,-1.0,110.7,71.06,49.1,67.0,57.0,62.68,114.65,131.1736
1062,6.2,3.6,-1.0,5.9,16.0,10.9,-1.0,5.0,15.07,20.469,16.751919
1063,85.1,65.2,-1.0,167.4,-1.0,23.2,107.2,54.9,108.55,160.32,163.17816
1064,-1.0,-1.0,-1.0,13.9,19.72,9.8,13.4,-1.0,14.9,26.515,19.550346
1065,17.4,-1.0,-1.0,142.8,57.21,23.3,30.3,16.0,29.99,71.834,92.381294
1066,-1.0,54.8,136.4,188.7,105.05,40.7,110.4,-1.0,123.5,211.95,123.5303
1067,18.7,-1.0,-1.0,-1.0,29.55,26.4,44.9,69.2,28.6,90.756,69.46737
1068,36.4,-1.0,-1.0,45.5,46.64,43.5,-1.0,64.6,46.15,57.657,74.67112
1069,-1.0,-1.0,-1.0,17.1,29.44,21.1,18.6,37.1,20.1,36.303,43.35598
1070,-1.0,-1.0,29.7,53.6,62.09,31.8,32.2,39.2,69.7,66.503,79.70295
1071,-1.0,42.7,27.9,24.1,30.62,39.6,46.4,-1.0,41.2,38.83,29.339502
1072,25.87,-1.0,37.12,-1.0,-1.0,32.75,28.34,26.84,28.84,101.41,49.842705
1073,-1.0,57.4,50.5,-1.0,214.0,-1.0,24.53,-1.0,-1.0,91.525,94.99318
1074,-1.0,26.9,57.2,38.9,41.27,20.4,24.4,53.6,23.7,63.73,84.018425
1075,-1.0,-1.0,57.4,91.8,112.1,33.0,52.8,44.7,52.3,112.36,100.67367
1076,35.3,-1.0,41.2,29.5,32.03,22.1,34.0,49.1,21.08,59.527,55.04123
1077,25.12,-1.0,15.0,37.37,36.22,12.9,11.52,18.97,20.24,46.77,90.0171
1078,20.6,18.19,27.59,-1.0,-1.0,44.23,21.16,28.39,24.43,43.21,43.32045
1079,11.8,-1.0,-1.0,30.5,-1.0,24.9,26.2,24.0,25.6,47.404,33.83728
1080,31.92,49.95,34.81,-1.0,163.94,49.09,36.55,46.92,45.27,320.22,74.86902
1081,50.94,60.04,65.49,-1.0,76.38,84.09,103.13,38.3,72.38,22.78,54.37145
1082,43.1,29.7,-1.0,74.5,43.04,33.0,-1.0,39.6,35.67,67.775,86.708595
1083,-1.0,-1.0,28.58,33.69,-1.0,-1.0,-1.0,-1.0,-1.0,78.05,75.86091
1084,40.1,28.0,-1.0,45.2,57.33,16.7,-1.0,28.8,32.39,80.498,69.47535
1085,-1.0,-1.0,-1.0,20.9,23.93,14.5,21.2,24.3,18.0,20.983,45.280285
1086,-1.0,-1.0,31.44,33.63,44.15,-1.0,-1.0,-1.0,-1.0,22.92,54.76511
1087,-1.0,-1.0,33.9,31.4,47.8,18.0,44.7,-1.0,-1.0,52.859,57.782875
1088,-1.0,26.2,42.4,120.4,69.32,17.8,65.8,59.5,56.37,286.45,121.36177
1089,-1.0,60.4,70.7,49.3,48.73,34.8,43.4,-1.0,45.5,90.363,79.85115
1090,-1.0,31.6,105.6,165.2,166.2,-1.0,102.5,-1.0,-1.0,142.75,135.21432
1091,-1.0,-1.0,-1.0,49.1,72.67,46.2,81.3,47.3,50.6,90.568,57.784363
1092,11.11,28.79,-1.0,-1.0,-1.0,37.72,42.03,16.16,46.1,44.33,71.31738
1093,23.8,-1.0,-1.0,47.1,37.6,25.3,29.8,20.2,25.18,52.181,53.852173
1094,25.9,23.6,-1.0,32.5,-1.0,27.5,32.88,-1.0,26.23,73.841,57.032146
1095,-1.0,30.2,38.3,32.6,45.72,25.6,36.4,-1.0,34.3,54.946,45.817757
1096,19.4,20.0,43.7,47.3,39.51,22.7,38.9,22.9,38.57,50.405,66.56805
1097,-1.0,-1.0,-1.0,24.9,28.73,9.8,21.8,19.6,14.7,36.479,53.107094
1098,39.9,24.0,-1.0,63.5,38.94,35.8,-1.0,30.7,27.8,69.901,62.444065
1099,-1.0,43.7,38.4,83.3,46.46,32.6,38.4,-1.0,29.0,66.57,79.94176
1100,-1.0,-1.0,25.84,11.49,47.05,-1.0,-1.0,-1.0,-1.0,208.94,82.40085
1101,-1.0,-1.0,-1.0,76.2,44.68,23.5,47.2,48.3,46.5,127.16,70.463066
1102,2.6,-1.0,-1.0,22.1,-1.0,10.4,11.5,16.9,4.5,25.398,22.043566
1103,-1.0,46.5,30.2,93.1,82.65,22.9,65.8,133.5,43.6,143.99,77.30306
1104,-1.0,-1.0,-1.0,-1.0,22.7,-1.0,22.79,-1.0,9.43,21.259,35.601852
1105,15.94,23.51,33.0,-1.0,-1.0,26.9,36.56,32.82,28.63,27.62,52.008965
1106,-1.0,-1.0,-1.0,22.2,12.16,12.7,7.2,8.6,9.5,40.3,14.746561
1107,14.0,-1.0,-1.0,12.7,-1.0,-1.0,41.2,77.7,-1.0,27.786,23.460438
1108,-1.0,16.2,43.1,64.2,32.26,18.7,40.2,16.2,21.72,54.285,83.462814
1109,12.3,-1.0,-1.0,21.6,-1.0,11.6,32.1,38.3,15.4,32.88,39.5112
1110,-1.0,-1.0,34.4,30.0,26.2,42.5,53.06,-1.0,-1.0,36.396,59.66278
1111,-1.0,21.3,29.0,43.1,47.57,20.8,34.3,-1.0,25.0,46.857,64.46724
1112,29.6,30.5,-1.0,85.3,40.12,34.7,30.2,34.9,37.57,46.176,77.49418
1113,-1.0,13.1,-1.0,-1.0,18.4,-1.0,17.22,-1.0,16.95,37.108,25.748133
1114,11.97,31.38,-1.0,-1.0,-1.0,24.12,19.12,22.48,27.34,44.78,93.7018
1115,-1.0,35.1,60.5,56.2,48.46,32.1,58.6,-1.0,34.0,67.281,64.12029
1116,40.0,29.6,37.1,28.9,29.57,22.8,17.8,23.1,31.82,63.145,100.356476
1117,-1.0,22.2,62.2,41.9,47.1,27.5,38.7,42.7,47.35,56.944,63.06419
1118,-1.0,-1.0,-1.0,15.7,51.22,14.4,50.7,25.4,60.6,51.883,58.870502
1119,-1.0,25.9,40.6,47.7,68.76,33.2,42.2,35.7,-1.0,57.792,60.80454
1120,27.9,-1.0,-1.0,66.1,57.09,33.0,54.1,19.0,35.86,49.966,67.992226
1121,49.52,48.02,-1.0,-1.0,-1.0,44.83,30.13,56.47,58.01,57.14,84.91131
1122,-1.0,19.4,-1.0,-1.0,37.8,-1.0,44.91,-1.0,43.95,34.563,55.89885
1123,-1.0,-1.0,-1.0,37.6,37.39,9.1,12.2,15.0,15.4,57.096,41.334564
1124,-1.0,-1.0,26.6,33.1,38.44,21.2,27.5,25.6,18.1,52.355,72.52
1125,-1.0,-1.0,43.67,32.65,-1.0,-1.0,-1.0,-1.0,-1.0,49.54,119.43243
1126,-1.0,-1.0,157.5,126.5,34.18,36.1,81.7,58.7,37.3,170.29,404.49252
1127,-1.0,79.4,75.9,-1.0,44.4,85.4,68.0,101.5,81.0,76.536,95.34663
1128,5.9,-1.0,-1.0,8.7,-1.0,3.0,14.35,-1.0,12.02,13.381,18.542084
1129,-1.0,-1.0,62.74,152.09,78.61,-1.0,-1.0,-1.0,-1.0,24.69,73.05166
1130,13.2,14.4,-1.0,-1.0,27.2,10.3,21.62,-1.0,14.2,44.091,36.707306
1131,12.8,3.7,-1.0,15.5,32.5,12.0,17.15,-1.0,2.7,38.025,44.583725
1132,-1.0,40.2,43.4,42.2,64.98,54.2,42.0,48.0,52.26,143.28,129.62067
1133,-1.0,26.9,77.2,-1.0,52.4,-1.0,66.61,-1.0,-1.0,192.84,64.28121
1134,-1.0,35.5,33.1,-1.0,-1.0,30.0,29.3,24.5,32.5,141.78,75.54857
1135,-1.0,-1.0,-1.0,71.8,57.36,41.7,72.6,55.2,43.2,44.915,63.436775
1136,-1.0,51.8,-1.0,-1.0,20.0,-1.0,38.42,-1.0,10.71,29.088,40.365036
1137,32.3,20.3,-1.0,34.7,43.16,25.9,29.5,15.1,21.38,58.065,103.53001
1138,-1.0,31.3,77.7,52.1,-1.0,24.4,76.5,41.9,44.8,46.572,104.33636
1139,-1.0,-1.0,18.4,58.51,-1.0,-1.0,-1.0,-1.0,-1.0,94.13,102.763916
1140,-1.0,52.3,92.6,-1.0,45.1,-1.0,37.65,-1.0,-1.0,75.915,79.23308
1141,24.2,-1.0,-1.0,31.1,61.26,9.8,21.2,10.1,18.01,23.162,56.076218
1142,9.2,29.18,23.56,-1.0,48.18,16.25,13.97,18.18,13.19,8.37,61.05731
1143,-1.0,-1.0,48.3,60.45,69.6,-1.0,-1.0,-1.0,-1.0,23.18,51.396595
1144,-1.0,-1.0,-1.0,18.2,13.89,10.9,4.6,11.6,10.3,19.689,33.606277
1145,-1.0,-1.0,-1.0,-1.0,51.9,-1.0,57.69,-1.0,26.04,55.622,43.079895
1146,-1.0,-1.0,16.84,27.27,-1.0,-1.0,-1.0,-1.0,-1.0,188.96,101.79705
1147,-1.0,15.85,11.19,38.55,56.75,12.25,6.87,6.77,11.94,37.2,84.73225
1148,46.67,-1.0,34.27,-1.0,104.46,48.09,47.02,-1.0,54.85,28.86,140.9673
1149,-1.0,39.6,40.1,-1.0,24.8,-1.0,58.14,-1.0,-1.0,45.899,40.930008
1150,-1.0,-1.0,-1.0,-1.0,30.3,-1.0,24.77,-1.0,8.8,19.81,44.844322
1151,-1.0,16.0,24.9,34.8,39.57,19.3,21.3,64.3,19.9,90.913,121.20608
1152,14.6,0.8,-1.0,2.0,10.8,7.8,5.68,-1.0,3.41,14.131,20.6938
1153,24.98,33.93,-1.0,-1.0,-1.0,27.2,25.52,25.67,33.7,193.02,117.15614
1154,-1.0,-1.0,36.6,42.2,53.6,27.4,28.6,38.8,26.4,74.964,102.3159
1155,37.7,54.0,31.9,40.0,22.65,39.5,51.0,46.7,36.61,56.499,47.083908
1156,-1.0,24.1,65.6,72.3,71.07,27.6,40.4,-1.0,29.4,81.785,94.41675
1157,26.54,44.89,36.39,-1.0,29.62,49.74,37.07,45.16,51.09,42.28,40.20024
1158,18.41,26.16,28.17,-1.0,-1.0,27.8,18.43,22.87,22.33,64.46,115.17669
1159,-1.0,-1.0,-1.0,26.0,49.51,39.0,46.8,48.3,36.4,56.522,55.955437
1160,-1.0,27.8,36.4,103.3,-1.0,27.5,34.8,34.3,38.5,82.114,72.08604
1161,-1.0,-1.0,-1.0,-1.0,52.3,-1.0,45.17,-1.0,12.09,38.181,27.098839
1162,-1.0,25.7,-1.0,-1.0,17.3,-1.0,36.44,-1.0,34.43,37.57,24.574507
