FECHA,HORA,PARAM,ATM,OBL,LPIN,SFE,TLA,VAL,CEN,AGU,LDO,MIR
2019-01-03,15:00,PM10,19.7,22.2,34.3,,42.55,19.4,,,35.6,
2019-01-03,16:00,PM10,25.5,22.3,38.9,,38.78,18.7,,,43.7,
2019-01-03,17:00,PM10,57.5,28.6,51.6,,34.18,24.0,,,61.3,
2019-01-03,18:00,PM10,74.6,5.7,55.9,,36.52,33.2,,,86.2,
2019-01-03,19:00,PM10,72.9,22.3,82.1,,44.98,33.0,,,104.0,
2019-01-03,20:00,PM10,74.1,31.1,65.4,,62.79,22.9,,,97.9,
2019-01-03,21:00,PM10,55.7,31.8,58.6,,53.01,25.9,,,60.2,
2019-01-03,22:00,PM10,36.1,25.6,109.6,,49.69,24.1,,,53.5,
2019-01-03,23:00,PM10,41.0,33.0,133.3,,44.42,37.6,,,47.3,
2019-01-04,00:00,PM10,28.4,32.0,113.6,,27.15,36.0,,,52.8,
2019-01-04,01:00,PM10,16.3,17.5,66.2,,82.07,32.3,,,48.7,
2019-01-04,02:00,PM10,16.4,20.4,68.4,,84.79,12.1,,,51.3,
2019-01-04,03:00,PM10,13.1,13.8,123.3,,77.86,21.2,,,59.6,
2019-01-04,04:00,PM10,12.7,12.6,125.3,,69.43,18.1,,,49.0,
2019-01-04,05:00,PM10,15.2,16.3,120.9,,79.75,14.2,,,46.8,
2019-01-04,06:00,PM10,35.0,28.6,139.0,,62.31,13.9,,,36.7,
2019-01-04,07:00,PM10,60.1,36.8,137.2,,60.45,29.6,,,41.5,
2019-01-04,08:00,PM10,65.8,48.3,178.8,,79.5,28.7,,,69.7,
2019-01-04,09:00,PM10,48.0,33.3,155.4,,71.45,38.4,,,92.9,
2019-01-04,10:00,PM10,30.7,26.7,101.6,,14.09,48.4,,,50.2,
2019-01-04,11:00,PM10,18.1,18.6,97.4,,18.0,43.8,,,39.0,
2019-01-04,12:00,PM10,14.5,14.6,69.1,,13.01,25.1,,,32.7,
2019-01-04,13:00,PM10,10.4,20.1,51.1,,21.13,29.0,,,37.0,
2019-01-04,14:00,PM10,21.6,28.1,45.6,,32.82,41.9,,,41.3,
2019-01-04,15:00,PM10,33.5,32.2,41.3,,32.2,39.8,,,66.1,
2019-01-04,16:00,PM10,46.5,38.4,50.6,,36.01,56.5,,,67.2,
2019-01-04,17:00,PM10,57.5,40.6,54.3,,48.81,59.0,,,96.6,
2019-01-04,18:00,PM10,80.9,54.0,63.7,,57.57,58.4,,,86.9,
2019-01-04,19:00,PM10,93.0,53.0,108.2,,83.36,57.8,,,142.8,
2019-01-04,20:00,PM10,99.9,56.0,134.9,,102.27,52.1,,,168.7,
2019-01-04,21:00,PM10,108.1,56.1,187.4,,99.49,46.8,,,145.8,
2019-01-04,22:00,PM10,79.5,52.2,229.5,,138.69,57.0,,,123.8,
2019-01-04,23:00,PM10,70.8,64.5,239.7,,166.98,51.9,,,93.2,
2019-01-05,00:00,PM10,57.6,70.2,242.5,,152.39,46.5,,,94.8,
2019-01-05,01:00,PM10,54.5,61.3,162.4,,131.34,36.9,,,87.1,
2019-01-05,02:00,PM10,48.3,45.7,191.5,,137.56,44.5,,,83.8,
2019-01-05,03:00,PM10,37.5,35.2,182.5,,124.28,45.9,,,72.3,
2019-01-05,04:00,PM10,24.1,38.8,158.9,,113.75,70.4,,,68.6,
