FECHA,HORA,PARAM,ATM,OBL,LPIN,SFE,TLA,VAL,CEN,AGU,LDO,MIR
2017-01-01,00:00,PM10,49.6,80.8,130.8,69.027,48.2,,22.6,,74.1,94.43
2017-01-01,01:00,PM10,76.7,79.7,148.4,65.027,76.4,,28.6,,89.4,90.23
2017-01-01,02:00,PM10,84.6,82.0,220.6,121.3,56.6,,30.3,,106.5,145.69
2017-01-01,03:00,PM10,50.3,60.8,310.2,167.73,36.4,,29.1,,81.7,91.68
2017-01-01,04:00,PM10,53.1,4.3,356.7,181.63,50.9,,40.5,,71.8,164.7
2017-01-01,05:00,PM10,46.2,4.8,264.4,186.1,93.4,,72.7,,62.7,315.79
2017-01-01,06:00,PM10,45.6,53.2,264.9,215.3,112.6,,80.6,,64.3,296.39
2017-01-01,07:00,PM10,64.3,50.2,233.0,244.8,106.8,,110.0,,60.9,252.16
2017-01-01,08:00,PM10,72.0,49.6,149.0,161.36,107.2,,99.2,,72.2,379.86
2017-01-01,09:00,PM10,87.8,47.0,109.5,207.52,73.3,,99.7,,84.9,199.78
2017-01-01,10:00,PM10,84.0,49.5,61.0,170.42,53.5,,79.2,,49.0,124.02
2017-01-01,11:00,PM10,46.8,36.7,23.4,86.811,34.5,,31.4,,35.9,73.11
2017-01-01,12:00,PM10,23.4,23.1,27.6,55.238,20.6,,19.4,,31.6,49.1
2017-01-01,13:00,PM10,15.5,22.8,29.2,49.007,20.7,,18.3,,30.0,32.02
2017-01-01,14:00,PM10,15.5,78.9,38.1,50.661,23.6,,14.8,,31.6,20.05
2017-01-01,15:00,PM10,20.9,46.9,43.7,67.664,23.5,,25.2,,40.8,28.51
2017-01-01,16:00,PM10,21.6,39.5,32.5,49.593,26.2,,19.5,,27.5,26.78
2017-01-01,17:00,PM10,26.1,29.7,38.7,58.577,27.0,,18.7,,20.6,25.99
2017-01-01,18:00,PM10,26.9,20.9,47.1,52.455,23.0,,24.3,,20.9,36.14
2017-01-01,19:00,PM10,30.6,23.4,57.6,98.81700000000001,25.6,,27.6,,20.4,42.63
2017-01-01,20:00,PM10,31.4,19.5,75.6,152.97,26.4,,25.8,,23.1,35.13
2017-01-01,21:00,PM10,31.6,17.4,100.3,96.51700000000001,32.1,,16.5,,27.7,46.98
2017-01-01,22:00,PM10,31.8,18.3,108.7,95.68299999999999,36.5,,18.0,,40.4,53.79
2017-01-01,23:00,PM10,32.4,25.7,154.4,82.20700000000001,39.7,,21.7,,54.9,129.01
2017-01-02,00:00,PM10,29.0,24.7,127.5,107.61,38.0,,18.3,,52.0,149.98
2017-01-02,01:00,PM10,35.0,37.1,153.7,113.3,38.4,,24.7,,33.2,
2017-01-02,02:00,PM10,31.0,49.8,125.7,86.63600000000001,40.0,,29.8,,33.9,95.82
2017-01-02,03:00,PM10,25.0,41.9,89.2,81.053,47.8,,38.7,,38.6,66.57
2017-01-02,04:00,PM10,25.3,46.9,91.3,73.887,44.4,,30.8,,38.5,63.64
2017-01-02,05:00,PM10,34.8,47.5,88.4,87.141,49.8,,18.5,,29.0,104.48
2017-01-02,06:00,PM10,43.3,59.4,126.2,115.78,42.8,,21.7,,39.7,119.49
2017-01-02,07:00,PM10,48.1,62.5,91.0,112.55,46.1,,34.8,,47.6,135.51
2017-01-02,08:00,PM10,55.9,58.8,164.3,158.29,62.0,,46.4,,63.4,228.99
2017-01-02,09:00,PM10,63.0,62.1,151.9,124.89,81.3,,74.9,,87.4,235.7
2017-01-02,10:00,PM10,56.8,67.5,80.9,101.99,92.9,,89.1,,86.9,144.86
2017-01-02,11:00,PM10,63.1,58.0,43.9,99.694,88.1,,66.6,,57.3,125.31
2017-01-02,12:00,PM10,55.5,41.8,47.9,71.498,70.2,,40.6,,55.3,94.11
2017-01-02,13:00,PM10,43.0,40.9,78.1,70.046,61.0,,44.6,,50.6,85.4
2017-01-02,14:00,PM10,31.6,44.4,49.6,59.376999999999995,61.1,,45.3,,47.6,63.97
2017-01-02,15:00,PM10,24.5,42.6,43.4,59.082,50.8,,31.2,,48.8,68.01
2017-01-02,16:00,PM10,25.8,29.8,37.0,54.013999999999996,39.5,,20.0,,51.8,65.73
2017-01-02,17:00,PM10,28.9,30.4,55.7,69.884,26.9,,23.5,,48.1,50.91
2017-01-02,18:00,PM10,37.7,34.8,90.3,65.399,35.8,,31.1,,50.1,38.79
2017-01-02,19:00,PM10,53.5,47.7,155.0,124.09,54.7,,35.6,,74.4,94.04
2017-01-02,20:00,PM10,83.2,53.3,147.6,167.56,61.2,,53.9,,80.3,93.43
2017-01-02,21:00,PM10,103.5,60.8,212.2,196.67,65.5,,55.0,,66.9,87.2
2017-01-02,22:00,PM10,80.7,47.1,160.4,154.23,65.1,,49.3,,62.5,83.52
2017-01-02,23:00,PM10,50.7,47.5,96.0,181.7,61.4,,42.5,,63.6,79.15
2017-01-03,00:00,PM10,48.9,32.6,73.1,151.54,45.8,,41.3,,53.4,62.64
2017-01-03,01:00,PM10,26.7,18.9,86.1,115.76,32.2,,29.6,,34.6,99.46
2017-01-03,02:00,PM10,18.7,18.8,137.6,91.49,23.8,,20.1,,21.6,82.84
2017-01-03,03:00,PM10,22.5,30.2,139.7,102.65,21.9,,18.5,,17.7,43.76
2017-01-03,04:00,PM10,32.7,51.2,137.5,105.26,26.3,,16.8,,21.6,30.61
2017-01-03,05:00,PM10,42.5,59.9,124.0,108.96,29.1,,26.5,,23.3,121.15
2017-01-03,06:00,PM10,45.2,66.6,159.8,177.92,35.6,,41.7,,19.9,120.9
2017-01-03,07:00,PM10,69.2,72.0,149.0,169.36,67.2,,58.1,,40.6,174.65
2017-01-03,08:00,PM10,115.2,72.0,208.7,265.75,78.0,,64.3,,100.1,228.06
2017-01-03,09:00,PM10,117.6,69.1,292.3,318.12,70.7,,60.8,,106.0,237.09
2017-01-03,10:00,PM10,74.0,41.6,172.4,133.6,67.5,,58.3,,62.3,300.96
2017-01-03,11:00,PM10,45.2,36.5,132.5,125.46,52.9,,37.6,,29.5,83.69
2017-01-03,12:00,PM10,32.3,42.4,81.8,127.21,55.9,,42.0,,44.0,88.81
2017-01-03,13:00,PM10,34.0,39.6,65.2,90.436,47.9,,41.7,,42.9,87.46
2017-01-03,14:00,PM10,44.0,47.1,54.7,83.396,34.1,,46.5,,45.6,105.67
2017-01-03,15:00,PM10,60.5,49.1,51.9,81.705,40.4,,59.0,,50.2,66.83
2017-01-03,16:00,PM10,50.5,57.0,55.6,76.37,52.5,,53.1,,35.2,53.88
2017-01-03,17:00,PM10,51.3,53.6,76.5,79.413,55.7,,50.5,,43.5,54.63
2017-01-03,18:00,PM10,77.3,63.5,133.7,94.415,75.5,,48.8,,84.0,68.77
2017-01-03,19:00,PM10,116.6,68.1,405.4,173.78,106.2,,67.3,,130.5,110.22
2017-01-03,20:00,PM10,100.1,52.8,392.2,270.8,96.7,,68.3,,119.2,126.04
2017-01-03,21:00,PM10,117.9,68.1,402.2,287.56,96.2,,92.4,,94.4,165.48
2017-01-03,22:00,PM10,124.1,63.0,335.3,271.81,136.6,,118.7,,116.5,210.97
2017-01-03,23:00,PM10,92.8,60.4,250.2,254.01,161.8,,132.7,,126.6,396.13
2017-01-04,00:00,PM10,71.8,73.5,181.4,277.86,171.2,,113.3,,95.4,319.3
2017-01-04,01:00,PM10,54.4,40.8,179.3,242.16,117.0,,89.9,,87.5,
2017-01-04,02:00,PM10,41.1,30.1,210.2,156.46,79.1,,65.3,,69.7,152.55
2017-01-04,03:00,PM10,33.5,43.4,272.7,145.08,55.3,,55.4,,40.4,95.89
2017-01-04,04:00,PM10,36.2,82.1,251.5,167.35,65.5,,72.9,,35.1,499.91
2017-01-04,05:00,PM10,46.2,28.3,183.5,181.94,64.3,,62.7,,28.0,227.84
2017-01-04,06:00,PM10,44.7,52.2,204.8,256.94,64.3,,65.7,,30.3,223.48
2017-01-04,07:00,PM10,81.3,79.1,186.7,267.57,86.0,,79.3,,42.9,219.79
2017-01-04,08:00,PM10,125.6,81.4,266.9,253.92,87.2,,83.7,,79.3,316.82
2017-01-04,09:00,PM10,100.6,81.1,280.7,307.22,73.0,,84.9,,120.6,259.3
2017-01-04,10:00,PM10,63.6,81.2,202.2,240.66,86.1,,67.9,,74.3,241.73
2017-01-04,11:00,PM10,60.0,63.8,114.3,171.25,84.1,,62.9,,62.5,218.6
2017-01-04,12:00,PM10,39.2,68.0,95.4,124.69,64.6,,53.3,,41.5,172.15
2017-01-04,13:00,PM10,32.0,43.4,58.8,95.603,43.6,,40.2,,32.3,58.52
2017-01-04,14:00,PM10,34.3,30.2,108.2,102.64,40.6,,30.1,,37.4,70.34
2017-01-04,15:00,PM10,38.1,21.8,99.2,91.391,51.4,,26.6,,34.4,66.26
2017-01-04,16:00,PM10,33.2,30.0,76.4,78.58,60.6,,25.3,,50.8,57.41
2017-01-04,17:00,PM10,38.7,32.6,76.4,74.567,61.9,,25.0,,56.6,79.6
2017-01-04,18:00,PM10,68.1,65.4,223.9,103.43,66.3,,44.0,,96.3,72.99
2017-01-04,19:00,PM10,84.1,86.6,263.2,171.56,92.4,,71.7,,113.2,103.4
2017-01-04,20:00,PM10,95.5,94.5,318.3,249.95,117.4,,84.4,,127.0,124.39
2017-01-04,21:00,PM10,77.8,63.4,266.6,279.45,107.8,,58.4,,146.0,113.15
2017-01-04,22:00,PM10,42.1,37.6,129.1,240.01,99.6,,47.0,,122.8,97.55
2017-01-04,23:00,PM10,61.3,29.3,91.4,397.18,85.8,,64.0,,116.3,213.33
2017-01-05,00:00,PM10,50.8,25.1,144.7,231.41,53.2,,45.5,,100.5,94.84
2017-01-05,01:00,PM10,39.2,25.9,191.6,208.32,46.4,,34.0,,52.3,75.04
2017-01-05,02:00,PM10,28.0,22.4,235.8,158.35,44.9,,23.8,,35.8,56.31
2017-01-05,03:00,PM10,26.1,22.7,202.7,113.82,31.9,,41.4,,24.0,51.62
2017-01-05,04:00,PM10,24.6,24.0,197.7,152.65,54.8,,47.0,,24.1,162.56
2017-01-05,05:00,PM10,32.0,31.8,187.6,196.16,51.1,,58.3,,23.9,149.79
2017-01-05,06:00,PM10,42.5,39.4,174.0,244.57,54.2,,63.1,,38.7,153.7
2017-01-05,07:00,PM10,54.7,125.8,285.7,315.11,73.6,,85.2,,43.7,144.86
2017-01-05,08:00,PM10,82.0,99.8,281.0,315.78,95.4,,127.9,,106.9,268.78
2017-01-05,09:00,PM10,113.5,99.6,198.8,231.03,127.5,,129.4,,154.4,339.36
2017-01-05,10:00,PM10,112.5,82.3,113.3,286.53,118.2,,122.0,,106.3,261.03
2017-01-05,11:00,PM10,90.2,97.8,69.0,172.08,91.2,,95.3,,67.1,203.1
2017-01-05,12:00,PM10,71.6,66.9,58.9,97.82799999999999,62.6,,70.4,,54.2,160.33
2017-01-05,13:00,PM10,52.2,50.3,57.1,71.34899999999999,65.0,,52.2,,64.3,100.42
2017-01-05,14:00,PM10,37.3,40.2,59.2,91.959,36.9,,28.6,,54.6,57.54
2017-01-05,15:00,PM10,25.8,39.5,62.2,86.47,32.3,,31.2,,47.7,51.8
2017-01-05,16:00,PM10,18.6,39.5,46.2,58.931999999999995,32.4,,26.0,,41.8,83.99
2017-01-05,17:00,PM10,24.3,38.0,67.2,56.004,25.3,,19.3,,34.9,41.45
2017-01-05,18:00,PM10,32.1,37.7,97.9,74.42,25.7,,29.2,,45.6,41.99
2017-01-05,19:00,PM10,17.3,33.4,72.5,138.83,26.3,,35.1,,56.2,55.75
2017-01-05,20:00,PM10,16.7,41.3,181.4,164.47,27.8,,34.5,,56.1,65.33
2017-01-05,21:00,PM10,4.2,27.1,140.9,99.791,30.1,,26.7,,46.5,51.22
2017-01-05,22:00,PM10,19.4,21.0,117.8,79.968,32.3,,21.1,,56.2,52.03
2017-01-05,23:00,PM10,23.1,25.1,103.9,108.75,36.2,,15.0,,33.0,196.83
2017-01-06,00:00,PM10,23.5,28.5,69.0,65.58800000000001,49.0,,25.8,,38.4,187.3
2017-01-06,01:00,PM10,30.2,34.7,72.0,68.345,62.7,,36.4,,48.5,
2017-01-06,02:00,PM10,25.3,46.4,112.5,82.389,64.7,,49.1,,36.5,102.42
2017-01-06,03:00,PM10,26.5,52.0,111.7,178.7,49.2,,71.2,,25.9,111.69
2017-01-06,04:00,PM10,24.3,55.0,108.4,122.57,43.0,,70.3,,26.8,88.15
2017-01-06,05:00,PM10,27.8,53.9,110.6,119.13,46.1,,69.5,,23.8,78.93
2017-01-06,06:00,PM10,37.5,58.5,194.6,176.64,48.9,,84.1,,26.8,99.52
2017-01-06,07:00,PM10,58.9,89.6,167.7,218.24,83.0,,91.5,,41.6,281.23
2017-01-06,08:00,PM10,88.7,111.5,289.4,227.9,123.2,,123.3,,89.7,305.59
2017-01-06,09:00,PM10,127.4,97.4,118.5,333.24,125.0,,128.9,,138.1,260.83
2017-01-06,10:00,PM10,122.8,76.9,105.3,243.04,104.5,,118.1,,139.3,258.65
2017-01-06,11:00,PM10,75.9,56.1,71.4,138.22,76.6,,93.9,,100.8,153.61
2017-01-06,12:00,PM10,65.8,51.0,86.2,106.9,58.1,,67.7,,64.2,129.66
2017-01-06,13:00,PM10,47.2,35.3,57.6,51.816,44.0,,51.1,,43.8,92.53
2017-01-06,14:00,PM10,30.4,34.7,35.4,84.705,35.6,,35.4,,26.0,61.19
2017-01-06,15:00,PM10,23.6,31.9,34.3,79.623,27.3,,25.8,,29.2,42.1
2017-01-06,16:00,PM10,19.6,27.6,35.3,68.26,22.1,,17.8,,27.1,27.97
2017-01-06,17:00,PM10,23.0,39.0,62.2,71.479,23.0,,18.5,,35.4,26.42
2017-01-06,18:00,PM10,41.6,51.4,133.7,92.51799999999999,24.4,,21.6,,34.8,28.36
2017-01-06,19:00,PM10,49.9,42.3,147.7,143.48,44.1,,33.5,,46.5,35.52
2017-01-06,20:00,PM10,43.5,39.8,150.4,232.78,49.8,,40.1,,56.8,70.12
2017-01-06,21:00,PM10,37.6,26.4,133.1,232.27,41.9,,30.9,,64.4,64.45
2017-01-06,22:00,PM10,37.2,21.4,103.7,337.53,90.1,,40.2,,76.3,92.24
2017-01-06,23:00,PM10,37.5,16.0,61.8,155.12,95.1,,28.7,,74.8,69.58
2017-01-07,00:00,PM10,22.9,16.9,42.9,163.88,80.5,,28.5,,74.9,137.91
2017-01-07,01:00,PM10,24.3,15.0,53.3,87.833,62.0,,31.4,,63.6,92.94
2017-01-07,02:00,PM10,29.3,12.2,48.2,70.148,67.8,,25.3,,52.1,87.64
2017-01-07,03:00,PM10,28.3,19.9,63.6,96.42,49.0,,39.0,,35.9,134.39
2017-01-07,04:00,PM10,33.3,29.3,85.9,106.73,45.4,,60.3,,21.9,88.39
2017-01-07,05:00,PM10,31.4,34.3,191.6,103.05,41.8,,47.6,,30.7,87.95
2017-01-07,06:00,PM10,39.6,54.0,167.1,216.98,47.5,,37.6,,26.9,87.57
2017-01-07,07:00,PM10,55.7,63.3,176.1,157.93,65.7,,56.6,,40.0,260.4
2017-01-07,08:00,PM10,75.0,14.6,183.2,175.5,91.9,,62.9,,72.9,201.57
2017-01-07,09:00,PM10,81.2,24.1,177.3,153.05,96.2,,59.8,,133.5,194.13
2017-01-07,10:00,PM10,82.6,70.3,141.3,179.33,90.7,,62.0,,102.6,133.09
2017-01-07,11:00,PM10,54.6,40.6,112.2,128.16,59.3,,49.6,,64.3,134.86
2017-01-07,12:00,PM10,26.8,30.0,87.6,82.441,47.6,,30.2,,40.6,122.65
2017-01-07,13:00,PM10,18.5,28.5,94.1,77.223,29.2,,24.8,,17.7,98.89
2017-01-07,14:00,PM10,18.0,24.3,81.5,92.887,26.0,,21.7,,18.9,52.72
2017-01-07,15:00,PM10,17.5,23.1,74.8,84.586,32.6,,21.9,,25.8,54.29
2017-01-07,16:00,PM10,25.4,35.9,63.6,67.058,35.9,,27.4,,33.8,64.24
2017-01-07,17:00,PM10,33.1,37.1,71.6,59.728,45.7,,32.0,,33.8,64.84
2017-01-07,18:00,PM10,43.9,39.7,135.5,98.84899999999999,50.3,,39.3,,63.0,62.31
2017-01-07,19:00,PM10,72.9,50.1,237.2,156.23,55.2,,48.4,,112.0,70.33
2017-01-07,20:00,PM10,72.2,45.5,153.3,262.3,61.5,,40.2,,86.4,94.31
2017-01-07,21:00,PM10,70.5,35.8,232.0,323.15,82.7,,59.8,,66.7,66.37
2017-01-07,22:00,PM10,93.0,39.7,155.2,272.58,85.4,,66.9,,76.3,119.69
2017-01-07,23:00,PM10,74.7,55.9,137.7,184.37,78.2,,65.8,,73.4,126.77
2017-01-08,00:00,PM10,61.3,67.2,125.8,161.08,58.4,,59.2,,79.9,130.68
2017-01-08,01:00,PM10,68.2,55.5,91.2,150.99,48.2,,42.5,,68.1,
2017-01-08,02:00,PM10,51.5,42.9,74.1,142.35,47.8,,36.6,,49.2,63.48
2017-01-08,03:00,PM10,34.9,32.4,44.1,108.48,40.5,,31.9,,35.3,49.77
2017-01-08,04:00,PM10,28.4,26.2,33.1,83.48700000000001,33.9,,23.6,,30.6,41.2
2017-01-08,05:00,PM10,38.3,91.5,28.1,70.354,27.9,,23.3,,26.2,32.23
2017-01-08,06:00,PM10,38.4,70.5,26.1,81.145,27.2,,18.2,,25.5,32.25
2017-01-08,07:00,PM10,28.6,27.5,33.3,85.206,30.2,,27.7,,23.4,32.94
2017-01-08,08:00,PM10,26.7,22.7,39.5,79.958,32.7,,26.7,,19.7,40.39
2017-01-08,09:00,PM10,31.4,32.3,48.8,61.753,32.7,,21.2,,28.8,27.8
2017-01-08,10:00,PM10,25.6,25.7,48.3,92.488,26.6,,19.9,,28.2,70.67
2017-01-08,11:00,PM10,27.2,27.9,48.2,134.56,37.7,,33.4,,30.5,59.36
2017-01-08,12:00,PM10,21.9,25.7,52.5,68.586,29.7,,24.2,,30.5,52.11
2017-01-08,13:00,PM10,18.4,20.7,47.4,105.08,29.0,,27.9,,26.7,50.65
2017-01-08,14:00,PM10,21.3,21.8,48.0,75.566,32.4,,26.6,,30.2,45.59
2017-01-08,15:00,PM10,20.6,21.4,72.6,66.301,41.0,,27.0,,23.7,45.44
2017-01-08,16:00,PM10,28.6,14.3,38.4,68.11399999999999,35.2,,23.5,,29.2,42.83
