FECHA,HORA,PARAM,ATM,OBL,LPIN,SFE,TLA,VAL,CEN,AGU,LDO,MIR
2017-01-01,00:00,CO,1.041,0.9890000000000001,1.702,0.841,0.79,0.612,,0.5820000000000001,1.058,1.3419999999999999
2017-01-01,01:00,CO,0.963,0.899,2.222,1.4,0.8290000000000001,0.633,,0.76,1.611,2.165
2017-01-01,02:00,CO,1.137,1.077,3.341,1.749,0.8909999999999999,0.687,,0.895,1.5390000000000001,1.952
2017-01-01,03:00,CO,1.8630000000000002,1.403,5.046,2.015,1.163,0.856,,1.459,1.537,2.812
2017-01-01,04:00,CO,1.45,1.345,4.998,2.226,1.935,1.056,,1.024,1.84,3.5860000000000003
2017-01-01,05:00,CO,1.321,1.778,4.169,2.647,2.509,1.078,,1.155,2.588,3.465
2017-01-01,06:00,CO,1.464,1.641,4.434,3.323,2.887,1.329,,1.6230000000000002,1.723,2.725
2017-01-01,07:00,CO,2.415,1.399,4.3069999999999995,2.517,2.072,1.472,,1.8869999999999998,2.175,3.887
2017-01-01,08:00,CO,1.745,1.002,2.613,2.379,1.5319999999999998,1.319,,1.4580000000000002,2.247,2.248
2017-01-01,09:00,CO,1.7990000000000002,1.015,1.4569999999999999,1.806,0.9009999999999999,1.337,,1.046,1.258,1.3419999999999999
2017-01-01,10:00,CO,1.2429999999999999,0.816,0.905,0.6779999999999999,0.6409999999999999,0.96,,0.75,0.626,0.9470000000000001
2017-01-01,11:00,CO,0.6579999999999999,0.688,0.516,0.713,0.414,0.583,,0.598,0.541,0.7120000000000001
2017-01-01,12:00,CO,0.535,0.527,0.456,0.836,0.39899999999999997,0.47700000000000004,,0.455,0.40299999999999997,0.519
2017-01-01,13:00,CO,0.55,0.52,0.402,0.77,0.332,0.39399999999999996,,0.373,0.40399999999999997,0.39799999999999996
2017-01-01,14:00,CO,0.489,0.418,0.44299999999999995,0.9740000000000001,0.34600000000000003,0.37,,0.34600000000000003,0.209,0.366
2017-01-01,15:00,CO,0.5770000000000001,0.4,0.444,0.691,0.33899999999999997,0.381,,0.369,0.22899999999999998,0.40399999999999997
2017-01-01,16:00,CO,0.614,0.4,0.41600000000000004,0.927,0.371,0.6890000000000001,,0.395,0.245,0.53
2017-01-01,17:00,CO,0.602,0.455,0.461,1.0590000000000002,0.46799999999999997,0.88,,0.40299999999999997,0.299,0.595
2017-01-01,18:00,CO,0.615,0.539,0.691,2.298,0.57,0.948,,0.509,0.541,0.83
2017-01-01,19:00,CO,0.907,0.6809999999999999,0.858,2.801,0.8759999999999999,0.991,,0.65,0.528,1.003
2017-01-01,20:00,CO,0.8809999999999999,0.684,0.95,1.619,0.853,0.972,,0.635,0.601,1.046
2017-01-01,21:00,CO,0.735,0.7929999999999999,2.077,1.109,0.9079999999999999,0.972,,0.5379999999999999,1.128,1.194
2017-01-01,22:00,CO,0.888,1.012,1.652,1.077,1.584,1.001,,0.514,1.605,2.0269999999999997
2017-01-01,23:00,CO,0.602,0.513,2.2,1.268,1.2790000000000001,1.042,,0.519,1.464,1.886
2017-01-02,00:00,CO,0.5429999999999999,0.607,2.3040000000000003,1.178,0.9309999999999999,1.13,,0.622,0.7559999999999999,1.9869999999999999
2017-01-02,01:00,CO,0.7929999999999999,0.8079999999999999,2.608,1.122,1.246,1.173,,0.821,0.48700000000000004,1.5490000000000002
2017-01-02,02:00,CO,0.7509999999999999,0.85,2.481,0.99,1.5030000000000001,1.137,,0.778,0.7440000000000001,1.088
2017-01-02,03:00,CO,0.581,0.818,1.8090000000000002,0.983,1.6580000000000001,1.153,,0.5760000000000001,0.8220000000000001,1.2890000000000001
