FECHA,HORA,PARAM,ATM,OBL,LPIN,SFE,TLA,VAL,CEN,AGU,LDO,MIR
2017-01-01,00:00,WD,274.1,312.8,216.1,269.9,5.8,285.0,296.9,165.8,197.0,
2017-01-01,01:00,WD,240.3,308.1,132.8,187.5,4.8,265.7,300.9,183.6,169.3,
2017-01-01,02:00,WD,225.2,293.8,84.1,158.4,4.9,219.5,303.5,147.3,179.9,
2017-01-01,03:00,WD,236.6,188.8,178.5,144.1,2.4,103.6,198.7,97.3,115.3,
2017-01-01,04:00,WD,246.0,103.3,76.3,184.4,4.1,194.6,152.3,131.7,163.7,
2017-01-01,05:00,WD,253.4,111.0,182.8,208.1,6.8,237.3,187.9,157.3,199.3,
2017-01-01,06:00,WD,190.5,106.3,195.6,239.5,2.8,167.3,138.8,130.0,156.0,
2017-01-01,07:00,WD,121.4,123.4,120.6,185.1,4.6,167.9,164.9,128.9,194.4,
2017-01-01,08:00,WD,104.8,109.9,160.4,137.7,4.4,185.9,161.2,132.4,124.0,
2017-01-01,09:00,WD,131.7,116.2,258.3,227.6,8.7,171.5,157.5,111.4,163.0,
2017-01-01,10:00,WD,141.9,96.4,201.4,130.5,12.7,146.2,146.8,83.9,171.8,
2017-01-01,11:00,WD,153.7,149.6,196.3,215.7,16.5,159.9,167.2,102.0,203.2,
2017-01-01,12:00,WD,202.0,249.1,244.2,253.8,20.0,169.8,171.2,132.3,225.2,
2017-01-01,13:00,WD,220.8,280.8,270.0,270.8,21.9,224.1,252.1,144.9,232.0,
2017-01-01,14:00,WD,269.6,292.9,272.9,284.0,21.7,259.3,242.6,145.8,244.7,
2017-01-01,15:00,WD,249.6,302.3,275.1,264.5,19.2,247.8,258.7,163.6,266.8,
2017-01-01,16:00,WD,270.4,291.9,295.7,280.3,16.1,253.7,258.4,154.4,244.7,
2017-01-01,17:00,WD,272.3,296.6,295.9,288.8,13.4,246.5,244.9,155.4,257.0,
2017-01-01,18:00,WD,290.9,313.9,315.9,288.6,9.7,281.2,289.1,165.9,270.1,
2017-01-01,19:00,WD,274.0,303.9,316.2,283.2,7.8,261.6,277.4,153.3,279.5,
2017-01-01,20:00,WD,270.2,305.7,277.9,267.3,6.9,264.6,277.9,151.6,267.4,
2017-01-01,21:00,WD,268.1,270.4,181.9,179.5,5.8,257.0,289.1,154.6,226.0,
2017-01-01,22:00,WD,232.0,213.9,122.3,146.3,5.3,220.2,114.1,177.8,119.2,
2017-01-01,23:00,WD,220.5,311.0,97.3,172.6,5.5,194.6,200.9,168.8,107.4,
2017-01-02,00:00,WD,269.4,293.3,147.9,193.8,3.2,237.8,251.6,154.0,139.9,
2017-01-02,01:00,WD,259.2,272.2,210.5,241.8,3.3,188.8,181.4,130.6,191.1,
2017-01-02,02:00,WD,239.2,216.8,109.6,174.5,2.1,254.1,193.3,149.6,150.2,
