FECHA,HORA,PARAM,ATM,OBL,LPIN,SFE,TLA,VAL,CEN,AGU,LDO,MIR
2016-01-01,00:00,SO2,0.0030600000000000002,0.00426,,0.00242,0.00365,,0.0024,0.00055,,0.00949
2016-01-01,01:00,SO2,0.00322,0.00405,,0.0036899999999999997,0.00303,,0.00243,0.00106,,0.0094
2016-01-01,02:00,SO2,0.00305,0.00428,,0.00344,0.00427,,0.00249,0.00119,,0.01089
2016-01-01,03:00,SO2,0.00259,0.0054399999999999995,,0.00324,0.00525,,0.00256,0.00175,,0.011859999999999999
2016-01-01,04:00,SO2,0.0022,0.00448,,0.00443,0.00532,,0.00265,0.0010400000000000001,,0.00979
2016-01-01,05:00,SO2,0.00267,0.0035299999999999997,,0.00268,0.0051600000000000005,,0.0026100000000000003,0.00098,,0.01099
2016-01-01,06:00,SO2,0.00235,0.00372,,0.0025,0.00436,,0.00253,0.00121,,0.011590000000000001
2016-01-01,07:00,SO2,0.00249,0.00402,,0.0033,0.00398,,0.0025,0.00157,,0.01344
2016-01-01,08:00,SO2,0.00225,0.00367,,0.00253,0.0041600000000000005,,0.00243,0.00132,,0.01231
2016-01-01,09:00,SO2,0.00165,0.0035299999999999997,,,0.00267,,0.0023899999999999998,0.00207,,0.0096
2016-01-01,10:00,SO2,0.0012699999999999999,0.00331,,,0.00207,,0.0023899999999999998,0.00209,,0.006670000000000001
2016-01-01,11:00,SO2,0.00134,0.0033,,,0.00159,,0.00235,0.00147,,0.00549
2016-01-01,12:00,SO2,0.0013,0.00325,,,0.0015300000000000001,,0.00236,0.0015199999999999999,,0.00415
2016-01-01,13:00,SO2,0.00109,0.00344,,,0.00148,,0.0024,0.00157,,0.00406
2016-01-01,14:00,SO2,0.00109,0.0036799999999999997,,,0.00123,,0.0024,0.00132,,0.0029100000000000003
2016-01-01,15:00,SO2,0.00121,0.00365,,,0.001,,0.0024,0.00132,,0.00294
2016-01-01,16:00,SO2,0.0010400000000000001,0.0039,,,0.0009699999999999999,,0.0024,0.0011300000000000001,,0.00278
2016-01-01,17:00,SO2,0.001,0.00366,,,0.00088,,0.0024,0.00112,,0.00345
2016-01-01,18:00,SO2,0.00116,0.00349,,,0.0014,,0.0024,0.00107,,0.00366
2016-01-01,19:00,SO2,0.0014,0.00329,,0.00202,0.00206,,0.0023899999999999998,0.001,,0.0034100000000000003
2016-01-01,20:00,SO2,0.0016899999999999999,0.0032700000000000003,,0.0035600000000000002,0.00246,,0.0024,0.0009599999999999999,,0.0048
2016-01-01,21:00,SO2,0.00175,0.0034100000000000003,,0.00185,0.00274,,0.00244,0.00118,,0.00534
2016-01-01,22:00,SO2,0.0014,0.0037799999999999995,,0.00165,0.0026,,0.00244,0.00091,,0.00409
2016-01-01,23:00,SO2,0.00139,0.00364,,0.0014,0.00236,,0.00242,0.00084,,0.00592
2016-01-02,00:00,SO2,0.0013800000000000002,0.00394,,0.00066,0.00253,,0.00237,0.00117,0.00164,0.0032600000000000003
2016-01-02,01:00,SO2,0.00133,0.0037600000000000003,,0.00033,0.00232,,0.00235,0.00123,0.00249,0.00148
2016-01-02,02:00,SO2,0.00118,0.0037700000000000003,,0.00011999999999999999,0.0020399999999999997,,0.00237,0.0013,0.00244,0.00108
