FECHA,HORA,AGU_PM10,ATM_PM10,CEN_PM10,LDO_PM10,LPIN_PM10,MIR_PM10,OBL_PM10,SFE_PM10,TLA_PM10,VAL_PM10,HR,TMP,WS,PM10-2,PM10-1
2018-01-11 09:00:00,09:00,77.0,79.0,101.06,67.3,169.2,136.22,70.8,171.61,73.6,57.8,58.3,20.9,0.45,147.3,218.6
2018-01-12 13:00:00,13:00,54.2,44.1,43.58,66.5,62.9,64.65,34.2,137.41,44.3,50.3,20.0,20.8,2.2,81.3,74.3
2018-01-12 14:00:00,14:00,60.2,9.1,43.32,42.8,64.7,62.21,34.4,115.49,47.1,37.2,16.4,20.8,1.7,74.3,62.9
2018-01-12 15:00:00,15:00,67.2,14.0,45.68,43.9,70.4,58.22,30.2,112.18,39.7,38.1,15.4,20.9,1.54,62.9,64.7
2018-01-12 16:00:00,16:00,67.9,19.5,42.88,37.0,59.7,55.6,29.9,80.366,40.6,48.1,11.7,21.0,1.26,64.7,70.4
2018-01-12 17:00:00,17:00,71.4,31.7,44.12,47.3,60.6,59.17,57.4,73.782,43.5,52.3,11.4,21.0,1.08,70.4,59.7
2018-01-12 18:00:00,18:00,69.9,65.2,53.1,59.1,179.0,80.2,84.6,92.469,53.6,55.7,15.1,21.1,1.02,59.7,60.6
2018-01-12 19:00:00,19:00,118.5,100.7,87.12,114.8,347.1,123.32,57.1,150.86,72.3,73.8,21.1,20.6,1.14,60.6,179.0
2018-01-12 23:00:00,23:00,90.7,34.0,205.87,106.3,447.0,387.91,73.4,433.88,155.8,57.7,46.1,21.1,0.02,412.8,446.7
2018-01-13 00:00:00,00:00,91.5,64.7,216.71,112.6,486.5,333.88,110.5,388.76,181.1,78.0,53.7,21.2,0.39,446.7,447.0
2018-01-13 02:00:00,02:00,64.8,59.6,218.13,121.8,432.0,134.28,73.0,265.37,187.4,60.8,62.3,21.5,0.34,486.5,464.7
2018-01-13 03:00:00,03:00,61.4,54.1,196.64,111.8,336.3,340.88,76.6,277.2,169.3,66.0,57.0,21.4,0.87,464.7,432.0
2018-01-13 04:00:00,04:00,57.1,56.1,127.14,104.1,364.1,310.17,60.9,243.08,156.8,66.4,65.7,21.8,0.5,432.0,336.3
2018-01-13 05:00:00,05:00,51.8,65.5,86.47,77.5,305.7,265.65,47.3,194.91,121.2,78.1,65.9,21.5,0.22,336.3,364.1
2018-01-13 06:00:00,06:00,52.6,75.0,94.34,87.2,344.5,230.37,42.4,206.0,94.7,76.6,70.7,21.8,0.37,364.1,305.7
2018-01-13 13:00:00,13:00,73.8,45.0,53.01,45.9,75.7,102.55,43.8,137.66,52.1,63.2,13.8,20.8,1.03,155.3,83.0
2018-01-13 14:00:00,14:00,39.6,33.2,50.45,52.4,41.1,63.36,25.5,147.85,49.7,38.5,12.0,21.2,1.58,83.0,75.7
2018-01-13 15:00:00,15:00,35.7,32.8,41.46,16.5,44.3,46.15,37.5,106.72,42.5,33.9,11.4,21.8,1.57,75.7,41.1
2018-01-13 16:00:00,16:00,35.3,32.4,37.66,24.8,64.3,37.32,33.9,85.025,37.1,41.3,10.8,21.8,1.43,41.1,44.3
2018-01-13 17:00:00,17:00,42.3,36.3,38.53,35.9,104.2,37.38,29.5,95.07700000000001,34.0,40.1,11.5,21.2,2.01,44.3,64.3
2018-01-13 18:00:00,18:00,52.4,60.7,46.71,64.1,132.0,65.58,37.5,119.86,59.2,43.7,17.3,21.0,2.6,64.3,104.2
2018-01-13 19:00:00,19:00,83.7,85.1,84.28,81.2,164.6,139.06,64.7,198.36,108.5,78.3,23.1,20.6,1.02,104.2,132.0
2018-01-13 20:00:00,20:00,105.1,110.2,116.21,80.0,234.8,184.39,83.0,309.96,122.6,126.9,25.7,20.8,0.31,132.0,164.6
2018-01-13 21:00:00,21:00,98.8,110.7,161.24,103.4,333.5,175.07,118.3,267.96,135.0,144.6,32.1,20.9,0.36,164.6,234.8
2018-01-13 22:00:00,22:00,101.1,118.8,162.81,160.7,334.9,185.58,101.0,290.89,151.3,139.6,36.4,21.0,1.61,234.8,333.5
2018-01-13 23:00:00,23:00,110.1,94.2,126.45,119.2,251.6,172.24,59.3,325.37,130.6,103.5,43.0,21.1,0.99,333.5,334.9
2018-01-14 00:00:00,00:00,119.6,78.5,83.09,84.4,157.4,133.45,65.4,298.04,115.4,92.3,37.8,21.2,2.12,334.9,251.6
2018-01-14 01:00:00,01:00,125.9,72.7,73.67,69.5,61.3,119.7,75.6,322.09,82.0,89.7,35.1,21.2,2.52,251.6,157.4
2018-01-14 02:00:00,02:00,102.8,64.8,70.55,64.1,56.6,74.65,64.1,224.54,70.2,83.1,40.5,21.3,2.72,157.4,61.3
2018-01-14 03:00:00,03:00,87.5,56.8,68.79,55.6,55.0,65.65,53.5,111.59,60.9,65.3,45.3,21.5,2.28,61.3,56.6
2018-01-14 04:00:00,04:00,77.6,52.6,64.42,57.4,52.7,70.79,47.7,88.463,60.0,63.0,49.0,21.3,2.0,56.6,55.0
2018-01-14 05:00:00,05:00,69.1,50.4,58.63,52.7,46.3,74.97,49.4,90.412,51.2,60.7,49.1,21.9,2.31,55.0,52.7
2018-01-14 06:00:00,06:00,62.9,55.6,52.74,46.9,40.1,58.25,50.9,96.568,44.3,54.6,50.9,21.6,2.73,52.7,46.3
2018-01-14 07:00:00,07:00,60.2,45.4,47.71,39.6,42.6,59.72,44.7,115.77,44.4,49.6,53.7,21.8,2.74,46.3,40.1
2018-01-14 08:00:00,08:00,57.5,44.3,47.86,43.7,59.3,66.52,47.0,109.37,38.3,44.4,52.6,22.0,2.53,40.1,42.6
2018-01-14 09:00:00,09:00,51.6,25.2,52.77,43.4,59.1,58.29,40.1,119.98,32.5,44.8,44.9,21.0,2.82,42.6,59.3
2018-01-14 10:00:00,10:00,44.3,29.6,45.96,33.8,42.9,52.34,31.6,98.477,35.3,41.4,35.9,20.4,1.99,59.3,59.1
2018-01-14 11:00:00,11:00,40.7,28.7,38.04,24.6,33.0,40.88,33.9,74.7,27.4,36.5,30.0,20.0,1.62,59.1,42.9
2018-01-14 12:00:00,12:00,39.5,17.8,31.3,15.6,36.7,36.33,27.9,66.73100000000001,28.8,32.3,26.9,20.4,1.87,42.9,33.0
2018-01-14 13:00:00,13:00,41.5,18.3,31.45,26.2,52.0,33.84,27.6,82.589,31.3,27.2,22.9,20.8,1.98,33.0,36.7
2018-01-14 14:00:00,14:00,46.7,20.8,37.34,28.6,52.9,44.03,29.2,64.288,31.8,37.8,19.2,20.8,1.25,36.7,52.0
2018-01-14 15:00:00,15:00,53.5,23.5,40.49,31.7,58.5,48.47,29.2,64.718,31.6,32.9,16.4,20.8,1.06,52.0,52.9
2018-01-14 16:00:00,16:00,51.2,22.7,36.03,36.2,47.0,44.54,26.4,70.311,33.9,35.0,13.6,21.0,0.92,52.9,58.5
2018-01-14 17:00:00,17:00,43.1,26.2,35.18,45.4,59.5,42.38,29.7,74.377,35.0,25.2,13.4,21.1,0.92,58.5,47.0
2018-01-14 18:00:00,18:00,42.8,45.4,37.14,42.9,199.2,52.62,31.3,62.608000000000004,41.9,31.5,16.7,21.0,1.52,47.0,59.5
2018-01-14 19:00:00,19:00,71.1,79.6,54.23,88.0,153.5,91.43,44.1,110.74,86.1,47.5,32.3,20.6,1.94,59.5,199.2
2018-01-14 20:00:00,20:00,73.4,79.9,100.21,62.7,110.5,149.75,97.7,113.81,105.8,92.5,37.9,21.0,0.46,199.2,153.5
2018-01-14 21:00:00,21:00,84.1,86.8,123.89,53.9,162.9,112.67,102.9,217.47,120.2,110.1,45.1,21.0,0.35,153.5,110.5
2018-01-14 22:00:00,22:00,111.7,79.0,119.03,103.4,104.0,69.21,100.3,275.53,116.3,81.2,47.5,21.2,0.52,110.5,162.9
2018-01-14 23:00:00,23:00,84.8,70.3,100.85,93.9,160.4,87.05,101.9,263.93,108.7,75.7,57.1,21.3,0.22,162.9,104.0
2018-01-15 00:00:00,00:00,69.0,72.5,98.93,70.5,146.4,122.89,101.1,199.06,102.2,79.8,56.2,21.4,0.56,104.0,160.4
2018-01-15 01:00:00,01:00,49.3,65.3,117.49,55.4,235.6,155.86,90.6,229.38,105.3,82.5,63.1,21.7,0.69,160.4,146.4
2018-01-15 02:00:00,02:00,42.9,56.3,110.1,53.9,231.0,178.46,54.8,225.53,102.9,80.8,66.4,21.4,0.25,146.4,235.6
2018-01-15 03:00:00,03:00,38.6,52.1,118.02,31.9,200.2,167.2,44.2,194.14,61.8,76.3,65.1,21.9,0.63,235.6,231.0
2018-01-15 04:00:00,04:00,37.9,49.7,102.04,42.4,149.8,89.22,36.3,183.83,38.7,76.2,65.5,21.5,0.67,231.0,200.2
2018-01-15 05:00:00,05:00,43.8,51.3,93.76,33.6,210.7,56.45,37.2,191.34,38.3,60.2,70.0,21.9,0.56,200.2,149.8
2018-01-15 06:00:00,06:00,62.7,60.8,79.19,36.9,184.9,107.96,44.5,192.24,36.3,68.8,72.5,22.0,0.38,149.8,210.7
2018-01-15 07:00:00,07:00,81.0,51.6,61.9,44.0,270.8,138.64,53.8,211.87,46.0,72.5,73.2,22.0,0.57,210.7,184.9
2018-01-15 08:00:00,08:00,108.7,61.1,66.21,47.5,340.7,126.54,52.9,206.04,64.8,64.3,61.7,21.9,0.73,184.9,270.8
2018-01-15 13:00:00,13:00,68.5,24.7,40.4,43.2,66.0,89.65,46.0,69.977,49.3,40.6,19.0,20.7,1.36,62.3,57.1
2018-01-15 14:00:00,14:00,68.7,20.6,41.74,47.2,59.7,71.21,31.6,83.28200000000001,51.7,45.2,15.7,20.8,1.62,57.1,66.0
2018-01-15 15:00:00,15:00,57.0,24.8,35.35,41.0,66.1,58.53,26.2,90.738,34.1,35.5,13.2,20.9,1.77,66.0,59.7
2018-01-15 16:00:00,16:00,45.7,22.4,33.27,41.0,53.4,59.31,32.7,101.34,43.9,21.9,10.6,20.9,1.4,59.7,66.1
2018-01-15 17:00:00,17:00,43.0,27.1,46.33,62.6,59.6,72.53,29.5,110.32,56.6,32.7,10.6,21.1,0.43,66.1,53.4
2018-01-15 18:00:00,18:00,39.4,53.3,40.34,95.9,180.1,79.46,34.4,95.258,50.1,33.3,12.0,21.1,1.25,53.4,59.6
2018-01-15 19:00:00,19:00,79.7,84.8,56.97,164.5,246.4,105.56,42.3,182.16,89.1,56.6,21.0,20.7,1.89,59.6,180.1
2018-01-15 20:00:00,20:00,89.9,94.9,101.27,192.2,258.0,193.04,77.7,191.74,151.0,53.1,27.2,20.8,0.65,180.1,246.4
2018-01-15 21:00:00,21:00,92.0,70.4,161.7,132.3,181.6,241.14,128.1,295.3,159.0,60.5,29.2,21.2,0.21,246.4,258.0
2018-01-15 22:00:00,22:00,97.7,65.1,192.04,117.6,346.4,213.34,90.0,354.48,135.9,84.7,41.9,21.1,0.31,258.0,181.6
2018-01-15 23:00:00,23:00,71.9,58.3,181.6,139.2,359.2,161.67,72.0,393.3,137.1,47.7,49.9,21.3,0.22,181.6,346.4
2018-01-16 00:00:00,00:00,81.2,74.4,170.19,93.1,240.7,226.36,73.9,328.91,97.6,61.5,43.5,21.5,0.66,346.4,359.2
2018-01-16 01:00:00,01:00,85.8,93.9,144.28,64.2,272.0,363.94,108.9,279.07,79.5,72.7,50.9,21.5,0.43,359.2,240.7
2018-01-16 05:00:00,05:00,68.1,63.9,147.48,61.8,250.1,253.8,41.2,229.36,73.1,69.7,64.0,21.7,0.08,186.2,218.1
2018-01-16 07:00:00,07:00,104.4,89.9,188.68,55.3,95.4,146.48,59.0,301.81,109.4,135.9,47.1,22.0,0.24,250.1,196.3
2018-01-16 08:00:00,08:00,100.9,118.6,149.79,93.4,185.1,212.38,88.8,310.05,132.6,97.5,47.0,21.9,0.43,196.3,95.4
2018-01-16 10:00:00,10:00,80.5,70.5,84.52,86.7,103.6,171.6,64.1,232.68,104.9,104.8,32.1,20.2,1.71,185.1,175.6
2018-01-16 11:00:00,11:00,90.9,55.9,72.15,68.2,62.2,110.33,60.6,161.75,81.6,113.9,27.3,20.5,1.12,175.6,103.6
2018-01-16 12:00:00,12:00,90.1,47.2,66.11,81.7,44.4,101.48,58.9,108.84,78.9,120.9,23.6,20.4,1.39,103.6,62.2
2018-01-16 13:00:00,13:00,86.8,42.2,59.75,60.9,53.9,81.66,45.5,82.48299999999999,66.0,100.8,19.1,20.2,1.62,62.2,44.4
2018-01-16 14:00:00,14:00,70.0,28.3,48.02,51.0,45.5,60.48,38.4,96.48899999999999,59.8,54.8,12.7,20.2,1.56,44.4,53.9
2018-01-16 15:00:00,15:00,51.6,37.6,58.14,63.2,52.5,49.17,42.8,77.47399999999999,59.8,44.5,10.7,20.2,1.33,53.9,45.5
2018-01-16 16:00:00,16:00,54.1,42.2,57.6,54.9,39.8,51.58,51.6,72.931,55.7,54.2,9.3,20.4,1.53,45.5,52.5
2018-01-16 17:00:00,17:00,56.8,40.1,55.87,38.6,35.8,42.31,43.0,71.774,47.7,54.9,9.5,20.6,0.82,52.5,39.8
2018-01-16 18:00:00,18:00,64.5,66.2,60.99,65.9,73.4,53.93,51.2,96.751,52.5,70.7,11.7,20.2,0.49,39.8,35.8
2018-01-16 19:00:00,19:00,88.1,102.1,75.26,109.1,283.2,104.78,68.1,166.71,72.0,80.9,19.4,20.3,0.88,35.8,73.4
2018-01-16 20:00:00,20:00,103.4,107.2,84.45,141.2,338.0,137.14,75.5,184.83,103.8,66.8,25.0,20.4,1.19,73.4,283.2
2018-01-17 00:00:00,00:00,60.2,67.6,119.58,83.4,131.6,109.64,77.1,288.58,68.4,57.7,37.8,20.9,1.87,208.2,99.1
2018-01-17 02:00:00,02:00,77.6,88.6,98.18,50.5,126.9,155.23,48.7,95.316,67.0,88.4,44.9,21.2,0.64,131.6,145.5
2018-01-17 03:00:00,03:00,59.9,80.2,66.56,50.2,140.6,103.37,33.9,108.39,52.6,80.5,46.6,21.3,1.54,145.5,126.9
2018-01-17 04:00:00,04:00,53.3,74.9,57.33,45.9,97.7,69.39,34.5,110.78,45.9,64.7,47.9,21.0,0.37,126.9,140.6
2018-01-17 05:00:00,05:00,55.8,73.1,52.93,36.6,91.4,51.51,36.9,119.7,45.3,55.9,52.9,21.5,0.84,140.6,97.7
2018-01-17 06:00:00,06:00,58.9,72.4,57.28,47.0,72.5,62.08,45.7,219.84,51.5,57.9,50.0,21.3,1.09,97.7,91.4
2018-01-17 07:00:00,07:00,89.1,53.1,60.19,46.0,72.7,98.95,60.4,250.47,57.8,66.3,56.7,21.4,0.87,91.4,72.5
2018-01-17 08:00:00,08:00,125.9,49.1,61.73,43.2,141.3,108.32,65.4,256.5,59.5,58.5,57.8,21.6,1.51,72.5,72.7
2018-01-17 09:00:00,09:00,114.5,50.8,61.87,56.9,86.5,104.25,49.7,247.05,54.0,57.2,44.4,20.6,2.68,72.7,141.3
2018-01-18 08:00:00,08:00,88.3,111.7,68.14,75.8,254.6,110.66,58.5,181.53,69.1,100.0,73.1,21.1,0.55,137.7,175.6
2018-01-18 09:00:00,09:00,97.6,88.9,70.08,65.5,104.6,114.35,53.9,198.14,61.8,79.5,53.2,20.7,2.11,175.6,254.6
2018-01-18 10:00:00,10:00,102.1,62.1,59.89,64.9,61.8,100.52,50.7,188.06,55.0,71.1,43.1,19.9,1.77,254.6,104.6
2018-01-18 11:00:00,11:00,84.3,45.6,55.33,76.5,65.9,64.05,56.6,130.5,54.5,64.0,39.8,19.5,1.47,104.6,61.8
2018-01-18 12:00:00,12:00,68.0,37.9,48.63,53.3,62.6,69.39,52.2,111.53,43.9,60.7,35.7,19.9,1.53,61.8,65.9
2018-01-18 13:00:00,13:00,66.8,35.0,46.01,47.2,54.4,55.77,42.3,94.65899999999999,37.0,66.8,32.4,20.4,1.23,65.9,62.6
2018-01-18 14:00:00,14:00,57.6,39.6,47.23,55.1,53.6,56.42,44.9,98.995,38.2,56.8,28.9,20.5,2.35,62.6,54.4
2018-01-18 15:00:00,15:00,55.3,38.5,48.43,61.3,47.5,54.62,55.9,60.426,43.5,42.4,26.5,20.6,2.42,54.4,53.6
2018-01-18 16:00:00,16:00,42.6,34.3,44.01,43.4,53.9,48.2,41.7,50.376999999999995,36.7,32.4,25.3,20.7,3.2,53.6,47.5
2018-01-18 17:00:00,17:00,35.4,16.9,33.03,44.5,61.5,28.89,27.4,64.285,39.8,22.5,26.0,20.7,2.67,47.5,53.9
2018-01-18 18:00:00,18:00,43.3,46.0,34.36,56.7,117.8,34.42,28.1,42.405,41.0,38.5,29.9,20.3,2.64,53.9,61.5
2018-01-18 19:00:00,19:00,57.7,66.9,46.51,75.5,133.9,56.13,49.4,62.928999999999995,52.1,50.6,34.5,20.1,1.69,61.5,117.8
2018-01-18 20:00:00,20:00,37.4,46.8,48.49,60.2,130.4,50.06,35.6,141.19,44.5,36.9,38.2,20.3,2.83,117.8,133.9
2018-01-18 21:00:00,21:00,28.6,36.7,35.31,70.7,63.6,41.8,33.3,70.119,33.2,36.0,46.9,20.4,3.68,133.9,130.4
2018-01-18 22:00:00,22:00,25.5,14.7,36.97,49.6,69.5,33.52,33.2,58.953,27.9,29.8,50.5,20.5,2.09,130.4,63.6
2018-01-18 23:00:00,23:00,24.8,11.4,35.68,44.1,52.2,29.08,30.5,54.507,39.1,25.8,56.4,20.6,1.38,63.6,69.5
2018-01-19 00:00:00,00:00,17.4,24.4,25.76,45.3,51.4,23.85,15.4,80.47,38.3,14.7,60.0,20.9,0.92,69.5,52.2
2018-01-19 02:00:00,02:00,14.5,24.2,32.92,32.9,57.6,42.84,19.9,49.746,28.7,22.3,68.5,20.9,1.11,51.4,41.7
2018-01-19 03:00:00,03:00,14.3,21.2,25.15,31.3,66.9,37.3,21.5,58.86600000000001,30.5,18.8,74.4,21.0,0.65,41.7,57.6
2018-01-19 04:00:00,04:00,16.1,20.5,26.96,24.3,62.6,41.34,26.4,45.645,26.2,19.9,77.5,21.2,0.54,57.6,66.9
2018-01-19 05:00:00,05:00,21.5,23.9,50.24,34.6,81.6,83.06,28.4,61.185,55.7,20.1,80.7,21.0,0.59,66.9,62.6
2018-01-19 06:00:00,06:00,27.8,34.6,77.06,61.3,109.9,91.62,32.7,77.53399999999999,74.2,25.3,83.4,21.4,0.25,62.6,81.6
2018-01-19 07:00:00,07:00,42.8,36.3,95.67,48.8,261.6,96.2,50.2,96.22,80.1,38.7,84.7,21.2,0.89,81.6,109.9
2018-01-19 08:00:00,08:00,70.7,63.9,134.27,66.0,235.8,190.18,58.2,114.15,88.5,52.6,83.0,21.2,0.14,109.9,261.6
2018-01-19 10:00:00,10:00,91.6,82.7,86.91,45.4,69.7,149.29,63.3,147.35,69.3,98.4,52.2,19.8,1.33,235.8,202.0
2018-01-19 11:00:00,11:00,60.4,45.2,59.12,33.2,23.1,87.7,70.0,99.0,39.2,73.2,44.3,19.7,1.05,202.0,69.7
2018-01-19 12:00:00,12:00,42.2,38.2,32.3,14.1,26.9,36.77,58.9,68.08,35.6,35.0,37.3,20.3,1.71,69.7,23.1
2018-01-19 13:00:00,13:00,31.4,38.3,29.18,23.9,30.4,21.99,31.8,53.861999999999995,38.6,36.2,31.5,20.7,1.58,23.1,26.9
2018-01-19 14:00:00,14:00,28.0,30.5,28.72,35.0,39.5,20.2,41.8,60.39,39.0,37.9,27.3,20.7,2.54,26.9,30.4
2018-01-19 15:00:00,15:00,26.3,20.7,23.96,30.5,30.8,17.98,21.2,61.979,43.2,16.6,21.8,20.7,3.11,30.4,39.5
2018-01-19 16:00:00,16:00,23.2,16.5,21.67,25.8,40.0,16.04,29.3,46.79600000000001,37.0,15.0,19.7,20.7,3.33,39.5,30.8
2018-01-19 17:00:00,17:00,24.2,23.4,19.55,28.4,47.2,21.19,56.5,46.556000000000004,29.8,20.7,22.5,20.7,2.43,30.8,40.0
2018-01-19 18:00:00,18:00,27.1,40.3,28.75,41.8,96.1,26.49,33.9,46.281000000000006,32.3,30.2,28.9,20.4,1.76,40.0,47.2
2018-01-19 19:00:00,19:00,63.5,61.9,46.04,67.0,228.2,47.36,26.0,78.953,45.4,40.4,31.6,20.1,1.61,47.2,96.1
2018-01-19 20:00:00,20:00,56.0,69.4,58.69,113.5,275.8,57.33,54.3,140.87,60.5,47.1,35.1,20.4,2.52,96.1,228.2
2018-01-19 21:00:00,21:00,34.0,38.2,43.2,90.6,64.6,49.54,33.7,112.25,28.9,31.6,43.1,20.4,3.23,228.2,275.8
2018-01-19 22:00:00,22:00,26.5,17.0,17.41,52.0,53.4,34.37,21.2,100.95,21.8,29.1,47.1,20.5,2.36,275.8,64.6
2018-01-19 23:00:00,23:00,23.4,10.2,11.38,37.1,37.8,25.87,19.8,64.22399999999999,28.3,18.6,49.2,20.5,1.87,64.6,53.4
2018-01-20 00:00:00,00:00,17.5,19.8,19.03,40.3,45.2,12.52,13.8,47.903999999999996,35.5,20.1,53.2,20.9,1.62,53.4,37.8
2018-01-20 01:00:00,01:00,17.3,27.1,28.09,39.0,45.2,19.61,19.6,46.309,40.1,30.7,58.0,20.7,1.25,37.8,45.2
2018-01-20 02:00:00,02:00,18.9,23.2,28.44,39.1,37.5,20.7,17.9,51.972,37.9,18.9,63.3,20.9,0.68,45.2,45.2
2018-01-20 03:00:00,03:00,17.0,18.3,26.85,37.4,66.0,22.83,16.7,52.305,39.4,25.5,68.6,21.1,1.33,45.2,37.5
2018-01-20 04:00:00,04:00,23.3,21.6,30.94,34.6,68.8,33.98,15.5,48.05,45.1,21.7,70.4,21.1,0.7,37.5,66.0
2018-01-20 05:00:00,05:00,23.4,22.5,25.6,27.5,64.9,72.17,14.3,74.262,35.7,20.5,78.2,21.0,0.28,66.0,68.8
2018-01-20 06:00:00,06:00,30.6,23.0,40.36,19.4,127.9,100.26,33.2,78.72,42.3,29.6,81.0,21.4,0.31,68.8,64.9
2018-01-20 07:00:00,07:00,50.4,26.2,57.58,40.3,209.6,145.85,50.9,135.09,62.6,43.1,82.5,21.2,0.59,64.9,127.9
2018-01-20 08:00:00,08:00,46.8,38.3,85.53,74.2,282.2,205.04,55.2,117.26,63.0,45.3,77.4,21.3,0.16,127.9,209.6
2018-01-20 09:00:00,09:00,46.9,48.6,64.01,74.1,234.3,183.9,45.3,165.48,64.5,65.2,66.6,20.7,0.47,209.6,282.2
2018-01-20 10:00:00,10:00,73.1,46.3,44.47,49.7,99.7,122.36,48.2,128.5,68.0,91.1,55.4,19.9,0.95,282.2,234.3
2018-01-20 11:00:00,11:00,89.9,47.4,45.58,42.6,80.7,65.51,42.2,97.755,71.0,78.5,43.1,19.9,1.25,234.3,99.7
2018-01-20 12:00:00,12:00,52.9,52.2,52.51,42.3,37.5,42.48,45.5,60.298,64.9,57.8,28.3,20.5,1.44,99.7,80.7
2018-01-20 13:00:00,13:00,37.7,54.0,36.61,31.9,40.0,22.65,39.5,56.498999999999995,51.0,46.7,21.8,20.7,1.61,80.7,37.5
2018-01-20 14:00:00,14:00,30.5,35.7,29.59,37.2,33.5,17.06,35.7,55.928999999999995,34.2,25.3,14.5,20.6,2.39,37.5,40.0
2018-01-20 15:00:00,15:00,22.1,14.2,15.77,26.0,36.3,15.75,32.0,49.48,17.6,16.7,11.6,20.6,2.86,40.0,33.5
2018-01-20 16:00:00,16:00,18.7,18.4,18.87,27.4,55.3,23.97,24.4,52.016000000000005,18.2,12.5,11.6,20.7,3.42,33.5,36.3
2018-01-20 17:00:00,17:00,19.1,25.4,16.46,23.8,48.2,20.01,27.0,47.471000000000004,20.4,20.3,13.4,21.0,2.61,36.3,55.3
2018-01-20 18:00:00,18:00,19.9,18.7,20.54,38.6,66.4,19.6,23.1,52.038999999999994,36.8,21.8,17.9,20.4,2.48,55.3,48.2
2018-01-20 19:00:00,19:00,49.9,60.2,44.83,47.1,142.6,31.33,40.7,115.64,67.6,27.6,21.6,20.5,1.73,48.2,66.4
2018-01-20 20:00:00,20:00,59.1,82.6,48.14,61.5,171.5,56.11,49.2,168.25,88.1,20.6,24.0,20.7,2.01,66.4,142.6
2018-01-20 21:00:00,21:00,37.1,48.4,27.06,66.8,191.0,34.9,30.9,161.49,65.9,14.2,26.9,20.7,1.54,142.6,171.5
2018-01-20 22:00:00,22:00,31.6,33.0,28.54,57.9,135.9,33.38,19.4,104.16,49.4,19.6,27.8,21.0,1.19,171.5,191.0
2018-01-20 23:00:00,23:00,23.8,40.3,50.94,51.9,117.2,88.1,32.2,124.46,44.1,17.1,32.7,21.1,0.37,191.0,135.9
2018-01-21 00:00:00,00:00,37.6,41.6,56.98,51.5,118.3,120.53,59.5,155.72,67.6,26.6,36.0,21.2,0.35,135.9,117.2
2018-01-21 01:00:00,01:00,45.9,38.9,75.92,47.1,72.1,177.93,57.1,179.0,68.7,33.9,35.5,21.2,0.77,117.2,118.3
2018-01-21 02:00:00,02:00,40.8,32.0,76.8,36.4,188.3,171.79,73.7,164.92,52.9,26.9,52.5,21.2,0.51,118.3,72.1
2018-01-21 03:00:00,03:00,43.6,35.4,87.76,40.8,124.4,115.15,66.3,194.64,56.2,30.3,46.3,21.5,0.57,72.1,188.3
2018-01-21 04:00:00,04:00,39.6,34.8,99.55,58.6,189.8,100.98,59.2,157.81,63.3,27.5,58.2,21.5,0.25,188.3,124.4
2018-01-21 05:00:00,05:00,36.7,32.0,99.35,59.7,149.9,156.02,56.9,158.82,63.0,22.3,56.5,21.8,0.61,124.4,189.8
2018-01-21 06:00:00,06:00,29.1,31.2,90.11,61.1,268.4,108.79,51.0,193.99,66.5,20.2,64.1,21.5,0.38,189.8,149.9
2018-01-21 07:00:00,07:00,25.2,31.8,81.94,67.3,293.3,122.33,49.8,197.37,82.1,52.4,64.2,21.8,0.39,149.9,268.4
2018-01-21 08:00:00,08:00,25.9,30.7,88.09,71.0,176.4,211.5,52.8,220.28,112.8,59.4,59.2,21.8,0.33,268.4,293.3
2018-01-21 09:00:00,09:00,37.3,38.9,114.41,98.0,133.1,184.83,52.3,191.9,90.6,73.1,42.6,20.8,0.41,293.3,176.4
2018-01-21 10:00:00,10:00,40.5,55.5,87.7,96.0,205.4,142.65,46.8,152.75,63.4,95.1,31.7,20.0,0.74,176.4,133.1
2018-01-21 11:00:00,11:00,49.0,58.8,49.94,70.3,71.0,82.97,42.6,95.412,56.9,98.5,26.4,20.0,1.09,133.1,205.4
2018-01-21 12:00:00,12:00,58.8,45.7,37.79,73.8,29.6,70.7,29.9,58.986999999999995,58.1,91.9,19.7,20.5,1.14,205.4,71.0
2018-01-21 13:00:00,13:00,35.2,44.9,54.08,55.4,18.0,46.23,32.2,47.178999999999995,49.9,72.1,12.9,20.5,2.81,71.0,29.6
2018-01-21 14:00:00,14:00,23.6,15.0,44.13,37.8,38.1,32.33,31.8,59.863,32.1,18.6,9.0,20.5,3.96,29.6,18.0
2018-01-21 15:00:00,15:00,15.9,11.2,20.36,29.1,33.0,27.68,24.7,59.477,24.4,6.8,8.9,20.6,3.71,18.0,38.1
2018-01-21 16:00:00,16:00,21.1,10.7,15.13,29.1,33.0,18.09,17.2,55.696999999999996,18.8,13.5,10.0,20.8,3.15,38.1,33.0
2018-01-21 17:00:00,17:00,18.7,16.9,15.52,28.5,26.0,21.02,15.7,47.815,14.0,16.1,12.4,20.9,3.1,33.0,33.0
2018-01-21 18:00:00,18:00,18.2,34.6,19.22,34.4,49.3,22.78,16.3,38.111999999999995,27.5,19.0,15.2,20.9,2.86,33.0,26.0
2018-01-21 19:00:00,19:00,29.9,39.2,24.97,57.0,73.3,26.77,25.2,67.02199999999999,35.0,19.2,17.6,20.4,2.81,26.0,49.3
2018-01-21 20:00:00,20:00,47.3,43.7,23.32,52.7,54.1,33.88,36.9,109.63,31.9,24.5,16.9,20.7,3.5,49.3,73.3
